PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,TARPOP,TARAGG,TARSBJ,T001,T048,T064,T080,T096,T112,T128,T144,T160,T176,T192,T208,T224,T240
10007166,10007166,MZ023H01,1,10,12,30,10,20,20,10,20,10,10,0,10,0,0,0,0,0
10007166,10007166,MZ024H01,1,30,13,069,5,10,10,20,30,5,10,0,5,0,0,0,0,0
10007166,10007166,MZ025J01,1,30,13,069,5,10,10,20,30,5,10,0,5,0,0,0,0,0
10007166,10007166,MZ026J01,1,30,13,069,5,10,10,20,30,5,10,0,5,0,0,0,0,0
10007166,10007166,MZ026J01,1,60,13,075,5,8,22,28,15,7,9,3,2,2,0,0,0,0
10007166,10007166,MZ027J01,1,30,13,069,5,10,10,20,30,5,10,0,5,0,0,0,0,0
10007166,10007166,MZ027J01,1,60,13,075,5,8,22,28,15,7,9,3,2,2,0,0,0,0
10007166,10007166,MZ028H01,1,10,13,073,10,20,20,10,20,10,10,0,10,0,0,0,0,0
10007166,10007166,MZ029J01,1,30,13,054,0,10,25,15,15,15,5,5,0,0,0,0,0,0
10007166,10007166,MZ029J01,1,30,13,069,5,10,10,20,30,5,10,0,5,0,0,0,0,0
10007166,10007166,NH057H01,1,75,14,,3,1,1,1,9,14,13,18,29,3,4,1,1,1
10007166,10007166,NH058H01,1,25,14,,5,5,0,0,15,10,10,30,25,5,0,0,0,0
10007166,10007166,NH059H01,1,10,24,,0,0,0,0,30,20,10,0,30,0,10,0,0,0
10007166,10007166,NH060H01,1,10,14,,0,0,0,0,0,30,10,30,20,10,0,0,0,0
10007166,10007166,NH093Q01,1,140,13,005,4,1,4,1,10,16,10,18,27,3,4,1,1,1
10007166,10007166,PE002H01,1,15,14,,0,0,0,5,0,55,5,30,0,0,0,0,0,0
10007166,10007166,PE003H01,1,55,14,,0,2,4,13,15,13,19,15,9,2,4,2,0,2
10007166,10007166,PH001J01,1,30,13,054,0,10,25,15,15,15,5,5,0,0,0,0,0,0
10007166,10007166,PH001J01,1,10,13,093,0,5,20,50,5,20,0,0,0,0,0,0,0,0
10007166,10007166,PH002J01,1,10,13,093,0,5,20,50,5,20,0,0,0,0,0,0,0,0
10007166,10007166,PH002J01,1,60,13,075,5,8,22,28,15,7,9,3,2,2,0,0,0,0
10007166,10007166,PH003H01,1,10,13,093,0,5,20,50,5,20,0,0,0,0,0,0,0,0
10007166,10007166,PO003J01,1,65,13,090,0,11,18,17,22,17,8,0,3,0,3,0,0,0
10007166,10007166,PO003J01,1,20,23,053,5,15,25,25,15,10,0,5,0,0,0,5,0,0
10007166,10007166,PO004J01,1,10,13,093,0,5,20,50,5,20,0,0,0,0,0,0,0,0
10007166,10007166,PO004J01,1,20,23,053,5,15,25,25,15,10,0,5,0,0,0,5,0,0
10007166,10007166,PO005J01,1,30,13,069,5,10,10,20,30,5,10,0,5,0,0,0,0,0
10007166,10007166,PO005J01,1,20,23,053,5,15,25,25,15,10,0,5,0,0,0,5,0,0
10007166,10007166,PS007H01,1,65,14,,6,13,27,17,16,3,6,6,5,0,0,0,0,0
10007166,10007166,PS012H01,1,20,14,,10,10,25,10,25,15,10,0,0,0,0,0,0,0
10007166,10007166,PS013H01,1,20,14,,10,25,5,10,25,10,10,10,0,5,0,0,0,0
10007166,10007166,PS020Q01,1,105,13,019,8,14,22,14,19,7,8,6,3,1,0,0,0,0
10007166,10007166,PS021Q01,1,105,13,019,8,14,22,14,19,7,8,6,3,1,0,0,0,0
10007166,10007166,PS022Q01,1,105,13,019,8,14,22,14,19,7,8,6,3,1,0,0,0,0
10007166,10007166,PS024T01,1,105,13,019,8,14,22,14,19,7,8,6,3,1,0,0,0,0
10007166,10007166,PY001H01,1,20,14,,0,5,15,30,25,10,5,0,5,5,5,0,0,0
10007166,10007166,PY002H01,1,25,14,,0,20,15,30,25,5,0,0,5,0,0,0,0,0
10007166,10007166,PY003Q01,1,50,14,,0,0,0,5,25,30,15,15,5,0,0,0,0,0
10007166,10007166,PY013S01,1,20,24,,5,25,35,15,20,0,0,0,0,0,0,0,0,0
10007166,10007166,RL002J01,1,15,13,094,0,10,25,15,20,15,10,10,0,0,0,0,0,0
10007166,10007166,RL002J01,1,30,13,054,0,10,25,15,15,15,5,5,0,0,0,0,0,0
10007166,10007166,RL003J01,1,10,13,093,0,5,20,50,5,20,0,0,0,0,0,0,0,0
10007166,10007166,RL003J01,1,15,13,094,0,10,25,15,20,15,10,10,0,0,0,0,0,0
10007166,10007166,RL004J01,1,15,13,094,0,10,25,15,20,15,10,10,0,0,0,0,0,0
10007166,10007166,RL004J01,1,110,13,105,3,9,16,10,14,17,8,12,7,1,1,1,0,0
10007166,10007166,RL005H01,1,10,14,,0,10,30,10,20,10,10,10,0,0,0,0,0,0
10007166,10007166,SA001J01,1,20,13,084,0,0,20,5,10,20,10,15,10,0,0,0,0,0
10007166,10007166,SA001J01,1,95,13,055,2,5,15,11,23,12,10,10,10,0,1,0,0,1
10007166,10007166,SA003J01,1,10,24,,10,15,35,25,10,0,0,10,0,0,0,0,0,0
10007166,10007166,SA004J01,1,95,13,055,2,5,15,11,23,12,10,10,10,0,1,0,0,1
10007166,10007166,SA004J01,1,180,13,060,1,14,18,16,14,11,11,8,5,1,0,1,0,0
10007166,10007166,SA005H01,1,95,13,055,2,5,15,11,23,12,10,10,10,0,1,0,0,1
10007166,10007166,SC004J01,1,220,13,058,5,11,13,13,20,9,6,13,7,3,1,0,0,1
10007166,10007166,SC004J01,1,20,13,084,0,0,20,5,10,20,10,15,10,0,0,0,0,0
10007166,10007166,SC005J01,1,20,14,,5,0,20,25,15,10,5,15,0,0,0,0,0,0
10007166,10007166,SC009J01,1,220,13,058,5,11,13,13,20,9,6,13,7,3,1,0,0,1
10007166,10007166,SC009J01,1,30,13,054,0,10,25,15,15,15,5,5,0,0,0,0,0,0
10007166,10007166,SC010J01,1,220,13,058,5,11,13,13,20,9,6,13,7,3,1,0,0,1
10007166,10007166,SC010J01,1,95,13,055,2,5,15,11,23,12,10,10,10,0,1,0,0,1
10007166,10007166,SC011J01,1,10,14,,0,15,15,15,15,0,15,10,10,0,0,0,0,0
10007166,10007166,SC012H01,1,15,14,,5,20,5,5,5,15,5,15,20,0,0,0,0,5
10007166,10007166,SC013T01,1,220,13,058,5,11,13,13,20,9,6,13,7,3,1,0,0,1
10007166,10007166,SE057H01,1,70,13,108,0,3,4,13,11,22,15,18,7,1,3,1,0,1
10007166,10007166,SE071H01,1,70,13,108,0,3,4,13,11,22,15,18,7,1,3,1,0,1
10007166,10007166,SE072H01,1,70,13,108,0,3,4,13,11,22,15,18,7,1,3,1,0,1
10007166,10007166,SL005H01,1,10,14,,0,0,40,10,30,10,10,0,0,0,0,0,0,0
10007166,10007166,SL012J01,1,20,23,053,5,15,25,25,15,10,0,5,0,0,0,5,0,0
10007166,10007166,SL012J01,1,30,13,054,0,10,25,15,15,15,5,5,0,0,0,0,0,0
10007166,10007166,SL013J01,1,30,13,054,0,10,25,15,15,15,5,5,0,0,0,0,0,0
10007166,10007166,SL013J01,1,95,13,055,2,5,15,11,23,12,10,10,10,0,1,0,0,1
10007166,10007166,SL014J01,1,20,14,,0,30,10,20,10,5,5,10,5,0,0,0,0,0
10007166,10007166,SL015J01,1,65,13,090,0,11,18,17,22,17,8,0,3,0,3,0,0,0
10007166,10007166,SL015J01,1,30,13,054,0,10,25,15,15,15,5,5,0,0,0,0,0,0
10007166,10007166,SN008H01,1,110,13,105,3,9,16,10,14,17,8,12,7,1,1,1,0,0
10007166,10007166,SN009J01,1,110,13,105,3,9,16,10,14,17,8,12,7,1,1,1,0,0
10007166,10007166,SO015H01,1,20,14,,0,0,0,0,10,20,0,40,15,10,10,0,0,0
10007166,10007166,SR003H01,1,40,14,,5,5,15,10,15,10,10,15,10,0,0,0,0,0
10007166,10007166,SR004H01,1,60,14,,3,0,5,8,18,10,13,13,20,3,2,2,0,3
10007166,10007166,SR016H01,1,35,14,,5,5,10,0,25,20,5,10,10,5,5,0,5,0
10007166,10007166,SR017Q01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,SR018H01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,SR019H01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,SR020H01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,SR021H01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,SR022H01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,SR023H01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,SR025T01,1,175,13,018,6,2,9,9,17,11,10,15,13,3,2,1,1,1
10007166,10007166,TS002J01,1,60,13,075,5,8,22,28,15,7,9,3,2,2,0,0,0,0
10007166,10007166,TS002J01,1,20,13,084,0,0,20,5,10,20,10,15,10,0,0,0,0,0
10007166,10007166,VC022H01,1,10,24,,0,15,10,0,15,10,10,25,15,0,0,0,0,0
10007166,10007166,VC023H01,1,20,24,,0,5,15,15,15,10,10,10,10,0,0,0,0,0
10007166,10007166,VC024H01,1,20,14,,5,0,25,20,10,15,0,0,20,0,0,0,0,0
10007166,10007166,VC025Q01,1,90,13,096,8,8,18,21,16,8,8,1,9,2,0,0,0,1
10007166,10007166,VC027Q01,1,90,13,096,8,8,18,21,16,8,8,1,9,2,0,0,0,1
10007166,10007166,VC028Q01,1,90,13,096,8,8,18,21,16,8,8,1,9,2,0,0,0,1
10007166,10007166,WR001J01,1,20,23,053,5,15,25,25,15,10,0,5,0,0,0,5,0,0
10007166,10007166,WR001J01,1,65,13,090,0,11,18,17,22,17,8,0,3,0,3,0,0,0
10007166,10007166,WR002J01,1,15,14,,0,0,15,25,20,15,15,0,5,0,15,0,0,0
10007166,10007166,WR003H01,1,20,14,,0,15,10,15,25,20,15,0,0,0,0,0,0,0
10007166,10007166,WR004J01,1,10,13,093,0,5,20,50,5,20,0,0,0,0,0,0,0,0
10007166,10007166,WR004J01,1,65,13,090,0,11,18,17,22,17,8,0,3,0,3,0,0,0
10007167,10007167,UUBABMSIND4~UBABMSIND4,1,45,14,,0,0,0,0,0,0,25,30,30,5,0,0,0,0
10007167,10007167,UUBACTSIND4~UBACTSIND4,1,140,11,D,1,1,1,0,1,11,23,28,20,4,4,3,1,1
10007167,10007167,UUBACTSIND4~UBACTSIND4,1,170,13,032,0,1,0,0,0,5,16,22,17,17,12,6,2,3
10007167,10007167,UUBARCSART3~UBARCSART3,1,25,14,,0,0,0,0,0,15,25,30,5,15,10,0,0,5
10007167,10007167,UUBARCSBIO3~UBARCSBIO3,1,15,14,,0,0,0,0,5,0,65,5,10,5,0,0,0,5
10007167,10007167,UUBARCSHER3~UBARCSHER3,1,70,13,091,0,0,0,1,1,17,35,22,7,8,4,1,0,3
10007167,10007167,UUBARCSHIS3~UBARCSHIS3,1,15,14,,0,0,0,0,0,40,40,15,5,5,0,0,0,0
10007167,10007167,UUBARCSSCI3~UBARCSSCI3,1,15,14,,0,0,0,5,0,15,5,45,5,5,5,5,0,0
10007167,10007167,UUBASCSEXD4~UBASCSEXD4,1,15,14,,0,0,0,0,0,25,40,25,15,0,0,0,0,0
10007167,10007167,UUBASTSAST3~UBASTSAST3,1,10,14,,0,0,0,0,0,10,35,20,25,10,0,0,0,0
10007167,10007167,UUBASTSEUR4~UBASTSEUR4,1,120,13,026,0,1,0,0,0,8,19,20,26,11,5,4,2,4
10007167,10007167,UUBASTSIND4~UBASTSIND4,1,120,13,026,0,1,0,0,0,8,19,20,26,11,5,4,2,4
10007167,10007167,UUBBCHXBCH3~UBBCHXBCH3,1,20,14,,0,0,0,0,0,0,5,15,25,25,10,20,5,5
10007167,10007167,UUBBCHXEUR4~UBBCHXEUR4,1,70,13,016,0,0,0,0,0,0,4,10,25,21,12,16,7,4
10007167,10007167,UUBBCHXIND4~UBBCHXIND4,1,40,14,,0,0,0,0,0,0,5,10,30,20,15,15,5,5
10007167,10007167,UUBBIOSBIO3~UBBIOSBIO3,1,45,14,,0,0,0,0,0,0,0,20,25,15,25,10,0,0
10007167,10007167,UUBBIOSEUR4~UBBIOSEUR4,1,10,24,,0,0,0,0,0,0,10,10,10,10,35,10,0,20
10007167,10007167,UUBBIOSIND4~UBBIOSIND4,1,40,14,,0,0,0,0,0,0,10,15,25,10,25,10,5,5
10007167,10007167,UUBBMSSBMS3~UBBMSSBMS3,1,15,13,014,5,0,0,0,0,0,5,10,30,20,10,5,10,10
10007167,10007167,UUBBMSSBMS3~UBBMSSBMS3,1,20,13,015,0,0,0,0,0,0,5,20,10,15,20,15,10,0
10007167,10007167,UUBBMSSBMS3~UBBMSSBMS3,1,105,13,012,0,0,0,0,0,1,5,19,23,13,22,9,4,4
10007167,10007167,UUBBMSSIND4~UBBMSSIND4,1,20,13,015,0,0,0,0,0,0,5,20,10,15,20,15,10,0
10007167,10007167,UUBBMSSIND4~UBBMSSIND4,1,105,13,012,0,0,0,0,0,1,5,19,23,13,22,9,4,4
10007167,10007167,UUBBMSSIND4~UBBMSSIND4,1,15,13,014,5,0,0,0,0,0,5,10,30,20,10,5,10,10
10007167,10007167,UUBBSCSEUR4~UBBSCSEUR4,1,105,13,012,0,0,0,0,0,1,5,19,23,13,22,9,4,4
10007167,10007167,UUBBSCSEUR4~UBBSCSEUR4,1,20,13,015,0,0,0,0,0,0,5,20,10,15,20,15,10,0
10007167,10007167,UUBBSCSEUR4~UBBSCSEUR4,1,15,13,014,5,0,0,0,0,0,5,10,30,20,10,5,10,10
10007167,10007167,UUBBTMSBTM3~UBBTMSBTM3,1,20,13,015,0,0,0,0,0,0,5,20,10,15,20,15,10,0
10007167,10007167,UUBBTMSEUR4~UBBTMSEUR4,1,20,13,015,0,0,0,0,0,0,5,20,10,15,20,15,10,0
10007167,10007167,UUBBTMSIND4~UBBTMSIND4,1,20,13,015,0,0,0,0,0,0,5,20,10,15,20,15,10,0
10007167,10007167,UUBCAHSABD4~UBCAHSABD4,1,280,13,090,0,0,0,0,0,2,11,16,26,14,11,9,6,6
10007167,10007167,UUBCHBSMCH3~UBCHBSMCH3,1,170,13,025,0,0,0,0,0,0,1,19,18,17,17,14,5,10
10007167,10007167,UUBCHESCHE3~UBCHESCHE3,1,15,14,,0,0,0,0,0,0,15,45,0,0,25,15,0,0
10007167,10007167,UUBCHESCMI3~UBCHESCMI3,1,170,13,025,0,0,0,0,0,0,1,19,18,17,17,14,5,10
10007167,10007167,UUBCOMAMAT3~UBCOMAMAT3,1,115,13,035,1,0,0,0,0,3,14,18,22,12,12,7,6,4
10007167,10007167,UUBCOMAMAT3~UBCOMAMAT3,1,170,13,032,0,1,0,0,0,5,16,22,17,17,12,6,2,3
10007167,10007167,UUBCOMAMAT4~UBCOMAMAT4,1,115,13,035,1,0,0,0,0,3,14,18,22,12,12,7,6,4
10007167,10007167,UUBCOMAMAT4~UBCOMAMAT4,1,170,13,032,0,1,0,0,0,5,16,22,17,17,12,6,2,3
10007167,10007167,UUBCOMSCOM3~UBCOMSCOM3,1,15,14,,0,0,0,0,0,5,10,40,10,5,10,0,5,5
10007167,10007167,UUBCOMSEMB3~UBCOMSEMB3,1,115,13,035,1,0,0,0,0,3,14,18,22,12,12,7,6,4
10007167,10007167,UUBCOMSIND4~UBCOMSIND4,1,35,14,,0,0,0,0,0,5,15,15,20,15,15,5,5,5
10007167,10007167,UUBCRESCRE3~UBCRESCRE3,1,170,13,025,0,0,0,0,0,0,1,19,18,17,17,14,5,10
10007167,10007167,UUBCRISCRI3~UBCRISCRI3,1,25,14,,0,0,5,0,0,30,20,15,15,5,5,0,0,0
10007167,10007167,UUBEBMSEBM3~UBEBMSEBM3,1,140,13,063,1,1,1,0,1,11,23,28,20,4,4,3,1,1
10007167,10007167,UUBEBMSEBM3~UBEBMSEBM3,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBEBMSIND4~UBEBMSIND4,1,140,13,063,1,1,1,0,1,11,23,28,20,4,4,3,1,1
10007167,10007167,UUBEBMSIND4~UBEBMSIND4,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBECLSECL3~UBECLSECL3,1,105,13,012,0,0,0,0,0,1,5,19,23,13,22,9,4,4
10007167,10007167,UUBECLSEUR4~UBECLSEUR4,1,105,13,012,0,0,0,0,0,1,5,19,23,13,22,9,4,4
10007167,10007167,UUBECLSIND4~UBECLSIND4,1,105,13,012,0,0,0,0,0,1,5,19,23,13,22,9,4,4
10007167,10007167,UUBECOAMAT3~UBECOAMAT3,1,20,14,,0,0,0,0,0,0,10,20,20,15,15,0,0,10
10007167,10007167,UUBECOAPHI3~UBECOAPHI3,1,120,13,093,1,0,0,0,1,5,20,22,20,11,11,6,3,1
10007167,10007167,UUBECOAPHI3~UBECOAPHI3,1,200,13,052,0,0,0,0,0,2,14,35,19,10,10,3,4,1
10007167,10007167,UUBECOAPOL3~UBECOAPOL3,1,15,24,,0,0,0,0,0,0,15,30,30,5,15,0,0,5
10007167,10007167,UUBECOSECN3~UBECOSECN3,1,10,24,,0,0,0,0,0,0,10,10,30,20,30,0,0,0
10007167,10007167,UUBECOSECO3~UBECOSECO3,1,110,14,,0,0,0,0,0,2,16,38,20,11,6,3,5,0
10007167,10007167,UUBECOSEMF3~UBECOSEMF3,1,200,13,052,0,0,0,0,0,2,14,35,19,10,10,3,4,1
10007167,10007167,UUBECOSFIN3~UBECOSFIN3,1,30,14,,0,5,5,0,5,5,15,50,10,5,5,5,0,0
10007167,10007167,UUBEDUSEDU3~UBEDUSEDU3,1,20,14,,0,5,0,0,0,5,30,20,20,15,0,5,0,0
10007167,10007167,UUBEDUSEIE3~UBEDUSEIE3,1,15,14,,0,0,0,0,5,30,30,25,0,10,0,0,0,0
10007167,10007167,UUBEDUSPIE3~UBEDUSPIE3,1,35,14,,0,0,0,0,0,10,25,25,25,10,5,0,0,0
10007167,10007167,UUBEECSIND4~UBEECSIND4,1,200,13,052,0,0,0,0,0,2,14,35,19,10,10,3,4,1
10007167,10007167,UUBEECSIND4~UBEECSIND4,1,65,13,031,2,0,3,0,0,22,15,32,18,5,2,1,0,2
10007167,10007167,UUBEECSIND4~UBEECSIND4,1,105,13,012,0,0,0,0,0,1,5,19,23,13,22,9,4,4
10007167,10007167,UUBEGESEXD4~UBEGESEXD4,1,40,14,,5,0,5,0,0,25,10,30,25,5,5,0,0,0
10007167,10007167,UUBELASLIN3~UBELASLIN3,1,45,14,,0,0,0,0,5,15,15,20,25,10,5,0,5,0
10007167,10007167,UUBELESELE3~UBELESELE3,1,15,14,,0,0,0,0,0,25,40,5,20,5,5,0,0,0
10007167,10007167,UUBELESFOU4~UBELESFOU4,1,15,14,,15,0,0,0,5,15,5,20,35,0,0,0,0,0
10007167,10007167,UUBELESIND4~UBELESIND4,1,10,14,,0,0,0,0,0,30,20,20,10,20,0,0,0,0
10007167,10007167,UUBELESNTC3~UBELESNTC3,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBEMBSIND4~UBEMBSIND4,1,115,13,035,1,0,0,0,0,3,14,18,22,12,12,7,6,4
10007167,10007167,UUBEMESEME3~UBEMESEME3,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBEMESIND4~UBEMESIND4,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBEMTSEMT3~UBEMTSEMT3,1,10,24,,0,0,0,0,0,25,10,35,25,0,0,0,0,0
10007167,10007167,UUBEMTSIND4~UBEMTSIND4,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBENESEXD4~UBENESEXD4,1,25,24,,0,0,0,0,0,15,20,30,15,0,10,10,0,0
10007167,10007167,UUBENGAHIS3~UBENGAHIS3,1,25,14,,0,0,0,0,0,0,15,10,15,25,15,10,15,5
10007167,10007167,UUBENGAHOA3~UBENGAHOA3,1,10,14,,0,0,0,0,0,0,10,25,20,25,0,10,0,10
10007167,10007167,UUBENGALIN3~UBENGALIN3,1,20,24,,0,0,0,0,0,0,10,15,15,15,20,15,0,5
10007167,10007167,UUBENGAPHI3~UBENGAPHI3,1,20,14,,0,0,0,0,0,0,20,5,10,40,5,15,0,0
10007167,10007167,UUBENGAPOL3~UBENGAPOL3,1,15,24,,5,0,0,0,0,0,20,15,15,0,30,5,5,0
10007167,10007167,UUBENGSENG3~UBENGSENG3,1,175,14,,0,0,1,0,1,1,8,18,21,21,13,7,6,5
10007167,10007167,UUBENTSIND4~UBENTSIND4,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBENVSECO3~UBENVSECO3,1,25,24,,0,0,0,0,0,15,20,30,15,0,10,10,0,0
10007167,10007167,UUBENVSEVS3~UBENVSEVS3,1,15,14,,0,0,5,0,0,20,20,35,5,0,0,0,0,5
10007167,10007167,UUBENVSGEO3~UBENVSGEO3,1,40,14,,5,0,5,0,0,25,10,30,25,5,5,0,0,0
10007167,10007167,UUBENVSHGE3~UBENVSHGE3,1,65,13,031,2,0,3,0,0,22,15,32,18,5,2,1,0,2
10007167,10007167,UUBESESEXD4~UBESESEXD4,1,15,14,,0,0,5,0,0,20,20,35,5,0,0,0,0,5
10007167,10007167,UUBETESETE3~UBETESETE3,1,10,24,,0,0,0,0,0,40,20,30,0,10,0,0,0,0
10007167,10007167,UUBETESIND4~UBETESIND4,1,80,13,040,3,0,0,0,1,25,25,15,20,6,4,1,0,0
10007167,10007167,UUBEVGSIND4~UBEVGSIND4,1,65,13,031,2,0,3,0,0,22,15,32,18,5,2,1,0,2
10007167,10007167,UUBEVSSIND4~UBEVSSIND4,1,65,13,031,2,0,3,0,0,22,15,32,18,5,2,1,0,2
10007167,10007167,UUBFILSLAN4~UBFILSLAN4,1,30,12,32,0,0,0,0,0,10,15,15,15,15,5,15,5,0
10007167,10007167,UUBFILSLAN4~UBFILSLAN4,1,10,13,079,0,0,0,0,0,10,15,10,15,20,5,15,5,0
10007167,10007167,UUBFREAPHI4~UBFREAPHI4,1,120,13,093,1,0,0,0,1,5,20,22,20,11,11,6,3,1
10007167,10007167,UUBFREAPHI4~UBFREAPHI4,1,10,13,079,0,0,0,0,0,10,15,10,15,20,5,15,5,0
10007167,10007167,UUBFRESLIN4~UBFRESLIN4,1,15,24,,0,0,0,0,0,5,0,5,40,25,20,0,5,0
10007167,10007167,UUBFRGSLAN4~UBFRGSLAN4,1,10,24,,0,0,0,0,0,10,20,45,0,10,0,20,0,0
10007167,10007167,UUBFRSSLAN4~UBFRSSLAN4,1,25,24,,0,0,0,0,0,20,30,15,5,15,0,10,5,0
10007167,10007167,UUBFTVSPRO3~UBFTVSPRO3,1,50,14,,0,0,0,0,0,0,10,35,20,20,5,10,5,0
10007167,10007167,UUBGENSEUR4~UBGENSEUR4,1,15,13,014,5,0,0,0,0,0,5,10,30,20,10,5,10,10
10007167,10007167,UUBGENSGEN3~UBGENSGEN3,1,15,13,014,5,0,0,0,0,0,5,10,30,20,10,5,10,10
10007167,10007167,UUBGENSIND4~UBGENSIND4,1,15,24,,5,0,0,0,0,0,5,15,20,20,20,5,0,0
10007167,10007167,UUBGERAPHI4~UBGERAPHI4,1,15,23,080,0,0,0,0,0,15,5,25,20,10,10,5,5,0
10007167,10007167,UUBGERAPHI4~UBGERAPHI4,1,120,13,093,1,0,0,0,1,5,20,22,20,11,11,6,3,1
10007167,10007167,UUBGERSLIN4~UBGERSLIN4,1,15,23,080,0,0,0,0,0,15,5,25,20,10,10,5,5,0
10007167,10007167,UUBGERSLIN4~UBGERSLIN4,1,80,13,084,0,0,0,0,3,13,15,17,26,10,6,4,3,4
10007167,10007167,UUBGESSLAN4~UBGESSLAN4,1,10,24,,0,0,0,0,0,20,0,20,35,10,10,0,10,0
10007167,10007167,UUBGILSLAN4~UBGILSLAN4,1,15,23,080,0,0,0,0,0,15,5,25,20,10,10,5,5,0
10007167,10007167,UUBGILSLAN4~UBGILSLAN4,1,30,12,32,0,0,0,0,0,10,15,15,15,15,5,15,5,0
10007167,10007167,UUBHEASMDW3~UBHEASMDW3,1,15,24,,0,0,0,0,5,0,40,15,25,15,0,5,0,0
10007167,10007167,UUBHEASNUR3~UBHEASNUR3,1,50,14,,0,0,0,0,0,15,30,15,25,0,5,0,0,0
10007167,10007167,UUBHGESEXD4~UBHGESEXD4,1,65,13,031,2,0,3,0,0,22,15,32,18,5,2,1,0,2
10007167,10007167,UUBHGESIND4~UBHGESIND4,1,65,13,031,2,0,3,0,0,22,15,32,18,5,2,1,0,2
10007167,10007167,UUBHISAECO3~UBHISAECO3,1,200,13,052,0,0,0,0,0,2,14,35,19,10,10,3,4,1
10007167,10007167,UUBHISAECO3~UBHISAECO3,1,280,13,090,0,0,0,0,0,2,11,16,26,14,11,9,6,6
10007167,10007167,UUBHISAFRE4~UBHISAFRE4,1,10,13,079,0,0,0,0,0,10,15,10,15,20,5,15,5,0
10007167,10007167,UUBHISAFRE4~UBHISAFRE4,1,280,13,090,0,0,0,0,0,2,11,16,26,14,11,9,6,6
10007167,10007167,UUBHISAHOA3~UBHISAHOA3,1,280,13,090,0,0,0,0,0,2,11,16,26,14,11,9,6,6
10007167,10007167,UUBHISAPHI3~UBHISAPHI3,1,10,14,,0,0,0,0,0,0,20,0,20,20,20,10,0,10
10007167,10007167,UUBHISAPOL3~UBHISAPOL3,1,30,14,,0,0,0,0,5,0,5,15,15,15,15,5,15,5
10007167,10007167,UUBHISSABD4~UBHISSABD4,1,280,13,090,0,0,0,0,0,2,11,16,26,14,11,9,6,6
10007167,10007167,UUBHISSHIS3~UBHISSHIS3,1,195,14,,1,0,0,0,0,0,6,16,30,14,12,9,6,7
10007167,10007167,UUBHOASABD4~UBHOASABD4,1,35,14,,0,0,0,0,0,15,35,15,10,5,5,10,5,5
10007167,10007167,UUBHOASCAH3~UBHOASCAH3,1,280,13,090,0,0,0,0,0,2,11,16,26,14,11,9,6,6
10007167,10007167,UUBHOASHOA3~UBHOASHOA3,1,35,14,,0,0,0,0,0,15,35,15,10,5,5,10,5,5
10007167,10007167,UUBISLSLAN4~UBISLSLAN4,1,30,12,32,0,0,0,0,0,10,15,15,15,15,5,15,5,0
10007167,10007167,UUBISLSLAN4~UBISLSLAN4,1,10,13,082,0,0,0,0,0,10,15,25,10,15,5,15,5,0
10007167,10007167,UUBITASLIN4~UBITASLIN4,1,30,12,32,0,0,0,0,0,10,15,15,15,15,5,15,5,0
10007167,10007167,UUBITASLIN4~UBITASLIN4,1,80,13,084,0,0,0,0,3,13,15,17,26,10,6,4,3,4
10007167,10007167,UUBLAWSLAW3~UBLAWSLAW3,1,125,14,,0,0,1,0,0,0,5,24,20,20,15,10,3,3
10007167,10007167,UUBLAWSSEN2~UBLAWSSEN2,1,125,13,060,0,0,1,0,0,0,5,24,20,20,15,10,3,3
10007167,10007167,UUBLINAMAT3~UBLINAMAT3,1,80,13,084,0,0,0,0,3,13,15,17,26,10,6,4,3,4
10007167,10007167,UUBLINAMAT3~UBLINAMAT3,1,170,13,032,0,1,0,0,0,5,16,22,17,17,12,6,2,3
10007167,10007167,UUBLINSFRE3~UBLINSFRE3,1,10,13,079,0,0,0,0,0,10,15,10,15,20,5,15,5,0
10007167,10007167,UUBLINSFRE3~UBLINSFRE3,1,80,13,084,0,0,0,0,3,13,15,17,26,10,6,4,3,4
10007167,10007167,UUBLINSGER3~UBLINSGER3,1,15,23,080,0,0,0,0,0,15,5,25,20,10,10,5,5,0
