PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,SBJ
10000571,10000571,MOD-ENASC,1,075
10000571,10000571,MOD-ENASC,1,054
10000571,10000571,MOD-ENASR,1,075
10000571,10000571,MOD-ENASR,1,35
10000571,10000571,MOD-FIAGE,1,031
10000571,10000571,MOD-FIAGE,1,069
10000571,10000571,MOD-FIAHY,1,069
10000571,10000571,MOD-FIAHY,1,090
10000571,10000571,MOD-FIAMC,1,069
10000571,10000571,MOD-FIAMU,1,069
10000571,10000571,MOD-FIAMU,1,097
10000571,10000571,MOD-FIAPS,1,019
10000571,10000571,MOD-FIAPS,1,069
10000571,10000571,MOD-FIAPU,1,069
10000571,10000571,MOD-FIAPU,1,29
10000571,10000571,MOD-FIASC,1,054
10000571,10000571,MOD-FIASC,1,069
10000571,10000571,MOD-FIASR,1,069
10000571,10000571,MOD-FIASR,1,35
10000571,10000571,MOD-GEAHE,1,031
10000571,10000571,MOD-GEAHE,1,34
10000571,10000571,MOD-GEAHY,1,031
10000571,10000571,MOD-GEAHY,1,090
10000571,10000571,MOD-GEAMU,1,031
10000571,10000571,MOD-GEAMU,1,097
10000571,10000571,MOD-GEAPE,1,031
10000571,10000571,MOD-GEAPE,1,35
10000571,10000571,MOD-GEAPS,1,019
10000571,10000571,MOD-GEAPS,1,031
10000571,10000571,MOD-GEASC,1,031
10000571,10000571,MOD-GEASC,1,054
10000571,10000571,MOD-HADAPU,1,102
10000571,10000571,MOD-HADAPU,1,29
10000571,10000571,MOD-HEAHAD,1,102
10000571,10000571,MOD-HEAHAD,1,34
10000571,10000571,MOD-HEAHY,1,090
10000571,10000571,MOD-HEAHY,1,35
10000571,10000571,MOD-HEAMC,1,069
10000571,10000571,MOD-HEAMC,1,35
10000571,10000571,MOD-HEAPU,1,29
10000571,10000571,MOD-HEAPU,1,34
10000571,10000571,MOD-HYAHAD,1,090
10000571,10000571,MOD-HYAHAD,1,102
10000571,10000571,MOD-HYAMC,1,069
10000571,10000571,MOD-HYAMC,1,090
10000571,10000571,MOD-HYAMU,1,090
10000571,10000571,MOD-HYAMU,1,097
10000571,10000571,MOD-HYAPE,1,090
10000571,10000571,MOD-HYAPE,1,35
10000571,10000571,MOD-HYAPS,1,019
10000571,10000571,MOD-HYAPS,1,090
10000571,10000571,MOD-HYAPU,1,090
10000571,10000571,MOD-HYAPU,1,29
10000571,10000571,MOD-HYASC,1,054
10000571,10000571,MOD-HYASC,1,090
10000571,10000571,MOD-HYASR,1,090
10000571,10000571,MOD-HYASR,1,35
10000571,10000571,MOD-MCAMU,1,069
10000571,10000571,MOD-MCAMU,1,097
10000571,10000571,MOD-MCAPE,1,069
10000571,10000571,MOD-MCAPE,1,35
10000571,10000571,MOD-MCAPS,1,019
10000571,10000571,MOD-MCAPS,1,069
10000571,10000571,MOD-MCAPU,1,069
10000571,10000571,MOD-MCAPU,1,29
10000571,10000571,MOD-MCASC,1,054
10000571,10000571,MOD-MCASC,1,069
10000571,10000571,MOD-MUAPE,1,097
10000571,10000571,MOD-MUAPE,1,35
10000571,10000571,MOD-MUAPS,1,019
10000571,10000571,MOD-MUAPS,1,097
10000571,10000571,MOD-MUASC,1,054
10000571,10000571,MOD-MUASC,1,097
10000571,10000571,MOD-MUASR,1,097
10000571,10000571,MOD-MUASR,1,35
10000571,10000571,MOD-PEAPS,1,019
10000571,10000571,MOD-PEAPS,1,35
10000571,10000571,MOD-PEASC,1,054
10000571,10000571,MOD-PEASC,1,35
10000571,10000571,MOD-PSASC,1,019
10000571,10000571,MOD-PSASC,1,054
10000571,10000571,MOD-PSASR,1,019
10000571,10000571,MOD-PSASR,1,35
10000571,10000571,MOD-SCASR,1,35
10000571,10000571,MOD-SCASR,1,054
10000610,10000610,B1322,1,024
10000610,10000610,B868,1,024
10000610,10000610,C1059,1,048
10000610,10000610,C1060,1,048
10000610,10000610,D347,1,037
10000610,10000610,D489,1,040
10000610,10000610,E2021,1,061
10000610,10000610,E780,1,019
10000610,10000610,F1090,1,035
10000610,10000610,F1925,1,035
10000610,10000610,H1400,1,067
10000610,10000610,H1626,1,011
10000610,10000610,H1628,1,011
10000610,10000610,H665C01,1,067
10000610,10000610,K1246,1,054
10000610,10000610,K1514,1,011
10000610,10000610,L1323,1,095
10000610,10000610,L1324,1,102
10000610,10000610,L1412C01,1,100
10000610,10000610,L1582,1,100
10000610,10000610,L1601,1,098
10000610,10000610,L1609,1,098
10000610,10000610,L510C01,1,096
10000610,10000610,L511C01,1,096
10000610,10000610,L515,1,100
10000610,10000610,L516,1,097
10000654,10000654,NFCDLBCA,1,105
10000654,10000654,SPRTMFH05,1,018
10000670,10000670,C40,1,058
10000712,10000712,BA_AAM,1,067
10000712,10000712,BA_BEN,1,061
10000712,10000712,BA_BEN,2,061
10000712,10000712,BA_BTM,1,067
10000712,10000712,BA_CAMM,1,023
10000712,10000712,BA_CHI,1,105
10000712,10000712,BA_CHIE,1,105
10000712,10000712,BA_DMK,1,062
10000712,10000712,BA_EVE,1,067
10000712,10000712,BA_HBMM,1,067
10000712,10000712,BA_HEV,1,067
10000712,10000712,BA_HMM,1,098
10000712,10000712,BA_HRM,1,023
10000712,10000712,BA_HTM,1,067
10000712,10000712,BA_ITB,1,067
10000712,10000712,BA_ITB,2,067
10000712,10000712,BA_MKT,1,062
10000712,10000712,BA_MKT,2,062
10000712,10000712,BA_MWE,1,062
10000712,10000712,BA_MWE,2,062
10000712,10000712,BA_SFS,1,067
10000712,10000712,BA_SM_,1,067
10000712,10000712,BA_SPA,1,067
10000712,10000712,BA_YCF,1,058
10000712,10000712,BSCAFN,1,023
10000712,10000712,BSCBPT,1,023
10000712,10000712,BSCCSC,1,023
10000712,10000712,BSCFDI,1,023
10000712,10000712,BSCHSC,1,058
10000712,10000712,BSCHSCS,1,058
10000712,10000712,BSCITM,1,067
10000712,10000712,BSCSPT,1,018
10000712,10000712,FDGAAH,1,067
10000712,10000712,FDGAFN,1,023
10000712,10000712,FDGBCT,1,023
10000712,10000712,FDGBTM,1,067
10000712,10000712,FDGBUS,1,061
10000712,10000712,FDGBUS,2,061
10000712,10000712,FDGCAMM,1,023
10000712,10000712,FDGCHI,1,105
10000712,10000712,FDGCHIE,1,105
10000712,10000712,FDGCSC,1,023
10000712,10000712,FDGDMK,1,062
10000712,10000712,FDGEVE,1,067
10000712,10000712,FDGFDI,1,023
10000712,10000712,FDGHBMM,1,067
10000712,10000712,FDGHEV,1,067
10000712,10000712,FDGHMM,1,098
10000712,10000712,FDGHRM,1,023
10000712,10000712,FDGHSC,2,058
10000712,10000712,FDGHSCS,2,058
10000712,10000712,FDGITBH,1,067
10000712,10000712,FDGITBH,2,067
10000712,10000712,FDGMKT,1,062
10000712,10000712,FDGMKT,2,062
10000712,10000712,FDGMSI,2,067
10000712,10000712,FDGMWE,1,062
10000712,10000712,FDGPCH,2,105
10000712,10000712,FDGPCHE,2,105
10000712,10000712,FDGPHT,2,067
10000712,10000712,FDGSFS,1,067
10000712,10000712,FDGSM_,1,067
10000712,10000712,FDGSPA,1,067
10000712,10000712,FDGSPT,1,018
10000712,10000712,FDGTHM,1,067
10000712,10000712,FDGYCF,2,058
10000720,10000720,BAC1,1,018
10000720,10000720,BAC10,1,036
10000720,10000720,BAC11,1,040
10000720,10000720,BAC2,1,097
10000720,10000720,BAC3,1,098
10000720,10000720,BAC5,1,061
10000720,10000720,BAC6,2,061
10000720,10000720,BAC7,1,053
10000720,10000720,BAC8,1,037
10000720,10000720,BAC9,1,037
10000720,10000720,KIS00025,2,019
10000720,10000720,KIS00109,2,058
10000720,10000720,KIS00110,2,058
10000721,10000721,BScAABT,1,012
10000721,10000721,BScAABT,1,013
10000721,10000721,BScAABT,2,012
10000721,10000721,BScAABT,2,013
10000721,10000721,BScBIO,1,021
10000721,10000721,BScEqBM,1,024
10000721,10000721,BScEqBM,2,024
10000721,10000721,BScEqSc,1,024
10000721,10000721,BScEqSc,2,024
10000721,10000721,BScEqSpC,1,024
10000721,10000721,BScEqSpC,2,024
10000721,10000721,BScEqTR,1,024
10000721,10000721,BScEqTR,2,024
10000721,10000721,BScSpC,1,018
10000721,10000721,FDACBT,1,024
10000721,10000721,FDACBT,2,024
10000721,10000721,FDAG,1,024
10000721,10000721,FDAG,2,024
10000721,10000721,FDAMB,1,024
10000721,10000721,FDAMB,2,024
10000721,10000721,FDCM,2,024
10000721,10000721,FDDes,1,096
10000721,10000721,FDDes,2,096
10000721,10000721,FDEqBM,1,024
10000721,10000721,FDEqBM,2,024
10000721,10000721,FDEqSc,1,024
10000721,10000721,FDEqSc,2,024
10000721,10000721,FDEqSpC,1,024
10000721,10000721,FDEqSpC,2,024
10000721,10000721,FDEqTR,1,024
10000721,10000721,FDEqTR,2,024
10000721,10000721,FDEvent,2,067
10000721,10000721,FDFC,1,096
10000721,10000721,FDFlor,1,024
10000721,10000721,FDPC,1,055
10000721,10000721,FDPFS,1,027
10000721,10000721,FDPFS,1,055
10000721,10000721,FDPFS,2,027
10000721,10000721,FDPFS,2,055
10000721,10000721,FDPT,1,018
10000721,10000721,FDPT,2,018
10000721,10000721,FDSpC,1,018
10000721,10000721,FDSpC,2,018
10000747,10000747,BS2521A12,1,066
10000747,10000747,BS2521A12,2,066
10000747,10000747,BS2521B14,1,065
10000747,10000747,BS2521B14,2,065
10000747,10000747,BS2550A14,1,060
10000747,10000747,BS2550A14,2,060
10000747,10000747,BS2611A14,1,063
10000747,10000747,BS3001B15,1,061
10000747,10000747,BS3001B15,2,061
10000747,10000747,BS3001B15P,1,061
10000747,10000747,BS3001B15Z,1,061
10000747,10000747,BS3001B15Z,2,061
10000747,10000747,BS3030A14,1,060
10000747,10000747,BS3030A14,2,060
10000747,10000747,BS3060A15,1,068
10000747,10000747,BS3060A15,2,068
10000747,10000747,BS3060A15P,1,068
10000747,10000747,BS3060A15Z,1,068
10000747,10000747,BS3060A15Z,2,068
10000747,10000747,BS3310A14,1,060
10000747,10000747,BS3310A14,2,060
10000747,10000747,BS3560A15,1,061
10000747,10000747,BS3560A15,2,061
10000747,10000747,EH2210C13,1,011
10000747,10000747,EH2502A12,1,103
10000747,10000747,EH2502A12,2,103
10000747,10000747,EH2510A11,1,018
10000747,10000747,EH2540A11,1,018
10000747,10000747,EH2550A11,1,018
10000747,10000747,EH2560A13,1,006
10000747,10000747,EH2560A13,2,006
10000747,10000747,EH3101A11,1,106
10000747,10000747,EH3101A11,2,106
10000747,10000747,IA2520A11,1,100
10000747,10000747,IA2540A11,1,096
10000747,10000747,IA2540A11,2,096
10000747,10000747,IA2540B11,1,096
10000747,10000747,IA2540B11,2,096
10000747,10000747,IA2540C11,1,096
10000747,10000747,IA2540C11,2,096
10000747,10000747,IA2661A09,1,096
10000747,10000747,IA3000A12,1,075
10000747,10000747,IA3000A12,1,085
10000747,10000747,IA3000A12,2,075
10000747,10000747,IA3000A12,2,085
10000747,10000747,IA3000A12Z,1,075
10000747,10000747,IA3000A12Z,2,075
10000747,10000747,IA3020A10Z,1,095
10000747,10000747,IA3020A10Z,2,095
10000747,10000747,IA3020A15,1,095
10000747,10000747,IA3070A13,1,096
10000747,10000747,IA3070A13,2,096
10000747,10000747,IA3070A13Z,1,096
10000747,10000747,IA3070A13Z,2,096
10000747,10000747,IA3070B13,1,096
10000747,10000747,IA3070B13,2,096
10000747,10000747,IA3070B13Z,1,095
10000747,10000747,IA3070B13Z,2,095
10000747,10000747,IA3100C12Z,1,054
10000747,10000747,IA3100C12Z,2,054
10000747,10000747,IA3100G07,1,092
10000747,10000747,IA3120A12,1,054
10000747,10000747,IA3120A12,2,054
10000747,10000747,IA3120A12Z,1,054
10000747,10000747,IA3120A12Z,2,054
10000747,10000747,SS2501A09,1,054
10000747,10000747,SS2511A13,1,053
10000747,10000747,SS2511B13,1,053
10000747,10000747,SS2511B13,2,053
10000747,10000747,SS2511C13,1,053
10000747,10000747,SS2511C13,2,053
10000747,10000747,SS2521A14,1,058
10000747,10000747,SS2541A15,1,058
10000747,10000747,SS2541A15,2,058
10000747,10000747,SS2571A12,1,063
10000747,10000747,SS2571A12,2,063
10000747,10000747,SS2588A13,1,103
10000747,10000747,SS2588A13,2,103
10000747,10000747,SS2596A13,1,006
10000747,10000747,SS2596A13,2,006
10000747,10000747,SS2599A11,1,105
10000747,10000747,SS2610B10,1,011
10000747,10000747,SS2650A13,1,067
10000747,10000747,SS2650B13,1,067
10000747,10000747,ST2225A12,1,040
10000747,10000747,ST2225A12,2,040
10000747,10000747,ST2225C12,1,037
10000747,10000747,ST2225C12,2,037
10000747,10000747,ST2225E12,1,037
10000747,10000747,ST2225E12,2,037
10000747,10000747,ST2290A15,1,040
10000747,10000747,ST2290A15,2,040
10000747,10000747,ST2390B15,1,012
10000747,10000747,ST2390B15,2,012
10000747,10000747,ST2570A15,1,035
10000747,10000747,ST2570A15,2,035
10000747,10000747,ST3023A12Z,1,048
10000747,10000747,ST3023A12Z,2,048
10000747,10000747,ST3023B12Z,1,097
10000747,10000747,ST3023B12Z,2,097
10000747,10000747,ST3023C12Z,1,037
10000747,10000747,ST3023C12Z,2,037
10000747,10000747,ST3041A13P,1,048
10000747,10000747,ST3041A13Z,1,048
10000747,10000747,ST3041A13Z,2,048
10000747,10000747,ST3041B13Z,1,048
10000747,10000747,ST3041B13Z,2,048
10000747,10000747,ST3041B15P,1,048
10000747,10000747,ST3041C13P,1,048
10000747,10000747,ST3041C13Z,1,048
10000747,10000747,ST3041C13Z,2,048
10000747,10000747,ST3070A13,1,019
10000747,10000747,ST3070A13,2,019
10000747,10000747,ST3070A13Z,1,019
10000747,10000747,ST3070A13Z,2,019
10000747,10000747,ST3323A12,1,048
10000747,10000747,ST3323A12,2,048
10000747,10000747,ST3323B12,1,097
10000747,10000747,ST3323C12,1,037
10000747,10000747,ST3341A13,1,048
10000747,10000747,ST3341B13,1,048
10000747,10000747,ST3341C13,1,048
10000754,10000754,BH1HE55,1,063
10000754,10000754,BH1HE55,2,063
10000754,10000754,BH1HE61,1,068
10000754,10000754,BH1HE63,1,054
10000754,10000754,BH1HE68,1,075
10000754,10000754,EA1HE114,1,037
10000754,10000754,EA1HE115,1,037
10000754,10000754,EA1HE116,1,037
10000754,10000754,EA1HE117,1,037
10000754,10000754,EM1HE508,1,063
10000754,10000754,EM1HE508,2,063
10000754,10000754,ES1HE01,1,017
10000754,10000754,ES1HE03,1,012
10000754,10000754,ES1HE05,1,031
10000754,10000754,ET1HE548,1,037
10000754,10000754,ET1HE548,2,037
10000754,10000754,ET1HE549,1,037
10000754,10000754,ET1HE549,2,037
10000754,10000754,ET1HE567,1,038
10000754,10000754,IH1HE01,1,096
10000754,10000754,IH1HE01,2,096
10000754,10000754,IH1HE03,1,035
10000754,10000754,IH1HE03,2,035
10000754,10000754,IH1HE07,1,035
10000754,10000754,IH1HE08,1,035
10000754,10000754,MH1HE46,1,037
10000754,10000754,MH1HE47,1,045
10000754,10000754,SM1HE50,1,105
10000754,10000754,SM1HE50,2,105
10000754,10000754,SM1HE77,1,103
10000754,10000754,SM1HE89,1,068
10000754,10000754,SM1HE90,1,011
10000754,10000754,SM1HE92,1,011
10000754,10000754,SM1HE93,1,011
10000754,10000754,SM1HE98,1,058
10000754,10000754,TH1HE144,1,067
10000754,10000754,TH1HE146,1,067
10000754,10000754,TH1HE150,1,018
10000754,10000754,TH1HE151,1,018
10000754,10000754,VA1HE12,1,102
10000754,10000754,VA1HE13,1,102
10000754,10000754,VA1HE14,1,095
10000754,10000754,VG1HE13,1,096
10000754,10000754,VL1HE13,1,100
10000754,10000754,VM1HE01,1,100
10000754,10000754,VM1HE03,1,074
10000754,10000754,VP1HE50,1,098
10000754,10000754,VP1HE51,1,098
10000794,10000794,BP001-HE01,1,041
10000794,10000794,BP001-HE01,1,048
10000794,10000794,CP400-HE01,1,035
10000794,10000794,EG032-HE01,1,036
10000794,10000794,EG033-HE01,1,040
10000794,10000794,EY007-HE01,2,058
10000794,10000794,LT500-HE01,1,053
10000812,10000812,564226,1,103
10000812,10000812,564231,1,018
10000812,10000812,564233,1,035
10000812,10000812,564233,2,035
10000812,10000812,564234,1,061
10000812,10000812,564234,2,061
10000812,10000812,628196,1,011
10000812,10000812,639897,1,108
10000812,10000812,666642,1,012
10000812,10000812,666644,1,067
10000812,10000812,666644,2,067
10000812,10000812,666718,1,097
10000812,10000812,697923,1,098
10000812,10000812,705618,1,036
10000820,10000820,FDBBF,1,061
10000820,10000820,FDCGIAVF,1,100
10000820,10000820,FDCGIAVF,1,035
10000820,10000820,FDCGIMAF,1,035
10000820,10000820,FDCGIMAF,1,100
10000820,10000820,FDCONF,1,035
10000820,10000820,FDEDF,2,040
10000820,10000820,FDEYP,2,105
10000820,10000820,FDMDF,2,037
10000820,10000820,FDMMF,2,037
10000820,10000820,FDPADF,1,098
10000820,10000820,HDABF,1,012
10000824,10000824,BAAAF_VL46,1,056
10000824,10000824,BAAAF_VL46,1,091
10000824,10000824,BAAFFS_L100,1,065
10000824,10000824,BAAFFS_L100,1,066
10000824,10000824,BAAFFS_N420,1,065
10000824,10000824,BAAFFS_N420,1,066
10000824,10000824,BAAFFS_NL31,1,065
10000824,10000824,BAAFFS_NL31,1,066
10000824,10000824,BAAFFS_NM41,1,065
10000824,10000824,BAAFFS_NM41,1,066
10000824,10000824,BAAFFS_NN13,1,065
10000824,10000824,BAAFFS_NN13,1,066
10000824,10000824,BAAFFS_NN41,1,065
10000824,10000824,BAAFFS_NN41,1,066
10000824,10000824,BAAFFS_NN43,1,065
10000824,10000824,BAAFFS_NN43,1,066
10000824,10000824,BAARCF_C786,1,091
10000824,10000824,BAAS_N590,1,062
10000824,10000824,BABSS_N100,1,061
10000824,10000824,BACAAF_GW4F,1,100
10000824,10000824,BACOMMF_P900,1,069
10000824,10000824,BACVAF_W280,1,035
10000824,10000824,BACVAF_W280,1,100
10000824,10000824,BAEF_Q300,1,075
10000824,10000824,BAELMS_N506,1,062
10000824,10000824,BAEMS_N820,1,067
10000824,10000824,BAFF_T6H3,1,069
10000824,10000824,BAHF_H4F5,1,090
10000824,10000824,BAIBMP_BAIBMEP,2,061
10000824,10000824,BAIBMP_BAIBMEP,2,063
10000824,10000824,BAIHMS_N863,1,067
10000824,10000824,BAINDS_W242,1,096
10000824,10000824,BAMCS_N591,1,062
10000824,10000824,BAMMJF_P500,1,073
10000824,10000824,BAMPF_PH10,1,069
10000824,10000824,BAMSWF_W620,1,101
10000824,10000824,BAPOF_P486,1,053
10000824,10000824,BAPRS_P210,1,071
10000824,10000824,BARMS_N240,1,062
10000824,10000824,BARMS_N240,1,063
10000824,10000824,BASAF_LL36,1,054
10000824,10000824,BASCF_H2L9,1,054
10000824,10000824,BASF_18J3,1,054
10000824,10000824,BASPDS_H101,1,096
10000824,10000824,BASPDS_W240,1,096
10000824,10000824,BASWF_L500,1,058
10000824,10000824,BATMS_N800,1,063
10000824,10000824,BATMS_N800,1,067
10000824,10000824,BATPF_W621,1,069
10000824,10000824,BSAAFSF_4K2M,1,027
10000824,10000824,BSAAFSF_4K2M,1,056
10000824,10000824,BSAAFSF_4K2M,1,091
10000824,10000824,BSAF_J21B,1,056
10000824,10000824,BSANF_B700,1,005
10000824,10000824,BSANF_B740,1,005
10000824,10000824,BSARCF_F400,1,091
10000824,10000824,BSBSF_C100,1,017
10000824,10000824,BSCESF_CB69,1,011
10000824,10000824,BSCOFS_G503,1,035
10000824,10000824,BSCOFS_G506,1,035
10000824,10000824,BSCOFS_G550,1,035
10000824,10000824,BSCOFS_G602,1,035
10000824,10000824,BSCOFS_G610,1,035
10000824,10000824,BSCOFS_I120,1,035
10000824,10000824,BSCSMF_2DA6,1,035
10000824,10000824,BSCYNF_B702,1,005
10000824,10000824,BSCYNF_B730,1,005
10000824,10000824,BSDES_H100,1,096
10000824,10000824,BSDES_H100,1,036
10000824,10000824,BSEVSF_D449,1,031
10000824,10000824,BSEWCF_CD14,1,012
10000824,10000824,BSFBF_F3B7,1,012
10000824,10000824,BSFBF_F3B7,1,027
10000824,10000824,BSFIF_F401,1,027
10000824,10000824,BSFSCF_F413,1,027
10000824,10000824,BSGF_F800,1,059
10000824,10000824,BSGPS_I610,1,035
10000824,10000824,BSGTS_G601,1,035
10000824,10000824,BSMATS_J932,1,046
10000824,10000824,BSMATS_J932,1,097
10000824,10000824,BSMNF_B701,1,005
10000824,10000824,BSMNF_B761,1,005
10000824,10000824,BSMSPS_W390,1,097
10000824,10000824,BSMS_N504,1,062
10000824,10000824,BSMWF_B720,1,005
10000824,10000824,BSNF_B400,1,007
10000824,10000824,BSOTF_B930,1,011
10000824,10000824,BSPF_C800,1,019
10000824,10000824,BSPSF_86G3,1,005
10000824,10000824,BSPTF_B160,1,003
10000824,10000824,BSSDAGF_GG74,1,035
10000824,10000824,BSSDCSS_C600,1,018
10000824,10000824,BSSMGS_N2C6,1,063
10000824,10000824,BSSMGS_N2C6,1,067
10000824,10000824,BSSMGS_N2C6,1,018
10000824,10000824,BSSMS_N290,1,063
10000824,10000824,BSSMS_N290,1,018
10000824,10000824,BSSMS_N290,1,067
10000824,10000824,BSSPCSS_CX81,1,018
10000824,10000824,BSSPCSS_CX81,1,019
10000824,10000824,BSSTF_846W,1,104
10000824,10000824,BSSTF_846W,1,018
10000824,10000824,DHODPF_B991,1,011
10000824,10000824,LLBLFS_M100,1,065
10000824,10000824,LLBLFS_M100,1,060
10000824,10000824,MAFAFF_N420,1,065
10000824,10000824,MAFAFF_N420,1,066
10000824,10000824,MDPDF_3LD4,1,096
10000824,10000824,MEES_H105,1,036
10000824,10000824,MLEF_K284,1,075
10000824,10000824,MNNF_R421,1,007
10000825,10000825,B7FDART1Q7,1,095
10000825,10000825,B7FDBUS1Q7,1,061
10000825,10000825,B7FDFILM1Q7,1,069
10000825,10000825,B7FDHTO1Q7,1,067
10000825,10000825,B7FFSPO1Q7,1,018
10000825,10000825,B7HNDPU1Q7,1,053
10000833,10007802,NFCDLBWC,1,105
10000840,10000840,BAAD5000,1,095
10000840,10000840,BAAT6001,1,095
10000840,10000840,BAAT6001AD,1,095
10000840,10000840,BAAT6001B,2,095
10000840,10000840,BAAT6001FA,1,095
10000840,10000840,BAAT6004A,1,096
10000840,10000840,BAAT6004B,2,096
10000840,10000840,BAAT6005A,1,096
10000840,10000840,BAAT6005B,2,096
10000840,10000840,BAAT6007,2,096
10000840,10000840,BAAT6007B,1,096
10000840,10000840,BAAT6008,2,098
10000840,10000840,BAAT6008B,1,098
10000840,10000840,BAAT6009,1,102
10000840,10000840,BAAT6009B,2,102
10000840,10000840,BAMP5MED,1,100
10000840,10000840,BAMP5MUS,1,097
10000840,10000840,BAMP5PER,1,098
10000840,10000840,BAMP5PRD,1,098
10000840,10000840,BBAH5001,1,061
10000840,10000840,BBAH5003,1,061
10000840,10000840,BBAH5004,1,061
10000840,10000840,BBAH5005,1,061
10000840,10000840,BBAH5006,1,061
10000840,10000840,BBAT6001A,1,063
10000840,10000840,BBAT6005A,1,066
10000840,10000840,BDAT5001A,1,060
10000840,10000840,BDAT5001B,2,060
10000840,10000840,BDAT6001A,1,060
10000840,10000840,BDAT6001B,2,060
10000840,10000840,BDAT6002,2,060
10000840,10000840,BDAT6002B,1,060
10000840,10000840,BDAT6003,2,060
10000840,10000840,BDAT6003B,1,060
10000840,10000840,BDAT6004A,1,060
10000840,10000840,BDAT6004B,2,060
10000840,10000840,BFAH5000,1,035
10000840,10000840,BFAT6001A,1,033
10000840,10000840,BFAT6001B,2,033
10000840,10000840,BFAT6002A,1,035
10000840,10000840,BFAT6002B,2,035
10000840,10000840,BFAT6003A,1,096
10000840,10000840,BFAT6003A,1,035
10000840,10000840,BFAT6003B,2,096
10000840,10000840,BFAT6004A,1,035
