PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,CONTPOP,CONTAGG,CONTSBJ,UCONT,UDORMANT,UGAINED,ULEFT,ULOWER
10007149,10007149,HUB026,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB027,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB027,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB027,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB028,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB028,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB028,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB029,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB029,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB029,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB030,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB030,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB030,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB031,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB031,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB031,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB035,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB035,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB035,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB036,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB036,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB036,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB037,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB037,1,85,13,063,75,1,14,3,6
10007149,10007149,HUB037,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB038,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB038,2,25,11,D,80,10,0,10,0
10007149,10007149,HUB039,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB040,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB042,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB042,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB043,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB043,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB044,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB044,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB045,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB046,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB047,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB048,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB049,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB050,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB051,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB051,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB052,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB052,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB053,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB053,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB054,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB054,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB054,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB055,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB055,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB055,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB056,1,55,13,062,54,2,25,12,8
10007149,10007149,HUB056,1,365,13,061,39,1,57,1,1
10007149,10007149,HUB056,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB057,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB057,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB058,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB058,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB059,1,105,13,066,66,2,28,0,3
10007149,10007149,HUB059,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB060,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB060,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB061,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB061,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB062,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB062,1,95,13,065,35,1,61,0,3
10007149,10007149,HUB063,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB064,1,65,13,052,86,1,3,5,6
10007149,10007149,HUB065,1,65,13,052,86,1,3,5,6
10007149,10007149,LAN001,1,50,13,076,95,0,0,5,0
10007149,10007149,LAN002,1,50,13,076,95,0,0,5,0
10007149,10007149,LAN003,1,25,13,083,85,5,0,0,10
10007149,10007149,LAN003,1,50,13,076,95,0,0,5,0
10007149,10007149,LAN004,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN005,1,50,13,076,95,0,0,5,0
10007149,10007149,LAN005,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN006,1,15,13,079,95,0,0,5,0
10007149,10007149,LAN007,1,15,13,079,95,0,0,5,0
10007149,10007149,LAN008,1,10,13,080,80,0,0,15,5
10007149,10007149,LAN009,1,10,13,080,80,0,0,15,5
10007149,10007149,LAN010,1,10,23,081,90,0,10,5,0
10007149,10007149,LAN011,1,10,23,081,90,0,10,5,0
10007149,10007149,LAN012,1,15,13,082,85,0,5,0,15
10007149,10007149,LAN012,1,50,13,076,95,0,0,5,0
10007149,10007149,LAN013,1,15,13,082,85,0,5,0,15
10007149,10007149,LAN013,1,50,13,076,95,0,0,5,0
10007149,10007149,LAN015,1,25,13,083,85,5,0,0,10
10007149,10007149,LAN015,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN016,1,25,13,083,85,5,0,0,10
10007149,10007149,LAN016,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN017,1,90,13,075,89,1,1,4,5
10007149,10007149,LAN018,1,90,13,075,89,1,1,4,5
10007149,10007149,LAN019,1,15,13,079,95,0,0,5,0
10007149,10007149,LAN019,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN020,1,10,23,081,90,0,10,5,0
10007149,10007149,LAN020,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN021,1,10,13,080,80,0,0,15,5
10007149,10007149,LAN021,1,15,13,079,95,0,0,5,0
10007149,10007149,LAN022,1,10,13,080,80,0,0,15,5
10007149,10007149,LAN022,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN023,1,15,13,082,85,0,5,0,15
10007149,10007149,LAN023,1,220,11,F,89,2,1,4,5
10007149,10007149,LAN024,1,10,23,081,90,0,10,5,0
10007149,10007149,LAN024,1,15,13,079,95,0,0,5,0
10007149,10007149,LAN025,1,15,13,079,95,0,0,5,0
10007149,10007149,LAN025,1,15,13,082,85,0,5,0,15
10007149,10007149,LAN026,1,10,13,080,80,0,0,15,5
10007149,10007149,LAN026,1,10,23,081,90,0,10,5,0
10007149,10007149,LAN027,1,10,13,080,80,0,0,15,5
10007149,10007149,LAN027,1,15,13,082,85,0,5,0,15
10007149,10007149,LAN028,1,10,23,081,90,0,10,5,0
10007149,10007149,LAN028,1,15,13,082,85,0,5,0,15
10007149,10007149,MS0001,1,85,13,063,75,1,14,3,6
10007149,10007149,MS001,1,40,13,069,80,5,0,10,5
10007149,10007149,MS002,1,40,13,069,80,5,0,10,5
10007149,10007149,NU001,1,360,13,005,70,7,17,4,2
10007149,10007149,NU002,1,360,13,005,70,7,17,4,2
10007149,10007149,NU003,1,360,13,005,70,7,17,4,2
10007149,10007149,NU004,1,360,13,005,70,7,17,4,2
10007149,10007149,PH0001,1,95,13,026,86,3,0,1,10
10007149,10007149,PH0002,1,95,13,026,86,3,0,1,10
10007149,10007149,PH0003,1,95,13,026,86,3,0,1,10
10007149,10007149,PH0004,1,40,13,032,75,0,0,5,15
10007149,10007149,POL001,1,105,13,053,85,2,2,3,7
10007149,10007149,POL002,1,105,13,053,85,2,2,3,7
10007149,10007149,POL003,1,105,13,053,85,2,2,3,7
10007149,10007149,POL004,1,105,13,053,85,2,2,3,7
10007149,10007149,PY0001,1,150,13,054,83,4,1,9,3
10007149,10007149,PY0001,1,195,13,019,86,3,0,4,7
10007149,10007149,PY002,1,150,13,054,83,4,1,9,3
10007149,10007149,PY002,1,195,13,019,86,3,0,4,7
10007149,10007149,PY003,1,195,13,019,86,3,0,4,7
10007149,10007149,PY004,1,195,13,019,86,3,0,4,7
10007149,10007149,SOC001,1,150,13,054,83,4,1,9,3
10007149,10007149,SOC002,1,150,13,054,83,4,1,9,3
10007149,10007149,SOC004,1,150,13,054,83,4,1,9,3
10007149,10007149,SOC004,1,155,12,21,83,4,1,10,3
10007149,10007149,SOC005,1,150,13,054,83,4,1,9,3
10007149,10007149,SOC005,1,155,12,21,83,4,1,10,3
10007149,10007149,SP0001,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0002,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0003,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0004,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0005,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0006,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0007,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0008,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0009,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0010,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0011,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0012,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0013,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0014,1,145,13,018,74,3,0,6,17
10007149,10007149,SP0015,1,145,13,018,74,3,0,6,17
10007149,10007149,SS0001,1,30,23,027,85,0,0,10,5
10007149,10007149,SS0001,1,150,13,054,83,4,1,9,3
10007149,10007149,SS0002,1,30,23,027,85,0,0,10,5
10007149,10007149,SS0002,1,150,13,054,83,4,1,9,3
10007149,10007149,SS0003,1,150,13,054,83,4,1,9,3
10007149,10007149,SS0003,1,225,13,060,75,1,16,5,3
10007149,10007149,SS0004,1,150,13,054,83,4,1,9,3
10007149,10007149,SS0004,1,225,13,060,75,1,16,5,3
10007149,10007149,SS0005,1,150,13,054,83,4,1,9,3
10007149,10007149,SS0005,1,195,13,019,86,3,0,4,7
10007149,10007149,SS0006,1,120,13,058,86,5,0,6,3
10007150,10007150,ACCF-S_BA_N404,1,85,14,,88,5,0,6,1
10007150,10007150,ACCF_BA_N400,1,70,14,,94,4,0,1,0
10007150,10007150,ACCMGT-S_BA_NN2K,1,30,14,,90,5,0,5,0
10007150,10007150,ACCMGT_BA_NNC4,1,120,13,063,95,2,0,3,0
10007150,10007150,ACCMGT_BA_NNC4,1,190,13,066,91,5,0,4,1
10007150,10007150,ACTSCI-F-4_BSC_N325,1,85,13,065,93,5,0,2,0
10007150,10007150,ACTSCI-S_BSC_N324,1,45,14,,95,5,0,0,0
10007150,10007150,ACTSCI_BSC_N323,1,15,14,,95,5,0,0,0
10007150,10007150,AMSTUDHIS-A_BA_T701,1,15,14,,80,15,0,5,0
10007150,10007150,AMSTUDLAT-A_BA_T703,1,30,13,076,85,5,0,5,0
10007150,10007150,AMSTUDLIT-A_BA_T700,1,10,24,,80,0,0,20,0
10007150,10007150,AMSTUD_BA_T702,1,10,14,,90,0,0,10,0
10007150,10007150,ANC-MEDMODHIS_BA_Q801,1,50,13,078,95,0,0,0,0
10007150,10007150,ANCIENT_BA_Q800,1,25,14,,95,5,0,0,0
10007150,10007150,ANT-A_BSC_L603,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTDEN-A_BA_L613,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTFIN-A_BA_L677,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTFRE-A_BA_L675,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTGER-A_BA_L676,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTITAL-A_BA_L673,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTJAP-A_BA_L612,1,15,24,,100,0,0,0,0
10007150,10007150,ANTJAP-A_BSC_L604,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTNETH-A_BA_L610,1,80,13,056,92,4,0,4,0
10007150,10007150,ANTSPN-A_BA_L674,1,80,13,056,92,4,0,4,0
10007150,10007150,ANT_BA_L600,1,20,14,,95,0,0,5,0
10007150,10007150,ANT_BSC_L601,1,25,24,,95,0,0,5,0
10007150,10007150,APPSPORTEXSCI_MSCI_C606,1,145,13,018,86,8,0,6,0
10007150,10007150,APPSY-S_BSC_C850,1,20,14,,90,0,0,0,10
10007150,10007150,APPSYCLN-S_BSC_C823,1,15,14,,75,15,0,10,0
10007150,10007150,ARCHITECTURE_BA_K100,1,130,14,,91,4,0,5,1
10007150,10007150,ARTHIS_BA_V352,1,250,13,090,95,1,0,2,3
10007150,10007150,ASSA-A_MPHYS_F591,1,15,24,,95,0,0,5,0
10007150,10007150,AUTISMSTUDDL_BSC_L514,1,15,14,,65,15,0,0,20
10007150,10007150,AUTISMSTUDDL_FDA_L515,1,10,24,,90,0,0,10,0
10007150,10007150,BIOANTH-S_BSC_L623,1,80,13,056,92,4,0,4,0
10007150,10007150,BIOANTHUS-A_BSC_L622,1,15,24,,100,0,0,0,0
10007150,10007150,BIOANTH_BSC_L620,1,10,14,,85,15,0,0,0
10007150,10007150,BIOCH(V2)-A_BSC_C703,1,40,13,016,95,0,0,5,0
10007150,10007150,BIOCH-S_BSC_C702,1,15,24,,100,0,0,0,0
10007150,10007150,BIOCH_BSC_C700,1,25,14,,95,0,0,5,0
10007150,10007150,BIOL(V2)-A_BSC_C106,1,50,13,012,95,5,0,5,0
10007150,10007150,BIOL-S_BSC_C105,1,10,24,,100,0,0,0,0
10007150,10007150,BIOL_BSC_C103,1,25,14,,90,5,0,5,0
10007150,10007150,BIOMEDSCI(V2)-A_BSC_B943,1,50,13,012,95,5,0,5,0
10007150,10007150,BIOMEDSCI-S_BSC_B942,1,50,13,012,95,5,0,5,0
10007150,10007150,BIOMEDSCI_BSC_B940,1,50,13,012,95,5,0,5,0
10007150,10007150,BUSINESS-INFO-S_BSC_NG1F,1,240,13,035,87,3,4,5,0
10007150,10007150,BUSINESS-INFO-S_BSC_NG1F,1,270,13,061,80,3,12,3,1
10007150,10007150,BUSTUDI-S_BA_N104,1,120,14,,91,3,0,6,0
10007150,10007150,CHEMISTRY-F-4_BSC_F105,1,60,13,025,94,2,0,3,2
10007150,10007150,CHEMISTRY-S_BSC_F108,1,60,13,025,94,2,0,3,2
10007150,10007150,CHEMISTRY_BSC_F107,1,20,14,,95,0,0,0,5
10007150,10007150,CHEMISTRY_MCHEM_F109,1,60,13,025,94,2,0,3,2
10007150,10007150,CLASARCST_BA_QV84,1,35,14,,100,0,0,0,0
10007150,10007150,COMPLIT-A_BA_Q202,1,10,24,,100,0,0,0,0
10007150,10007150,COMPLIT_BA_Q200,1,35,14,,95,0,0,5,5
10007150,10007150,COMPSCI(CON)-S_BSC_G406,1,240,13,035,87,3,4,5,0
10007150,10007150,COMPSCI(CON)_BSC_G403,1,240,13,035,87,3,4,5,0
10007150,10007150,COMPSCI(NET)-S_BSC_G420,1,10,14,,90,10,0,0,0
10007150,10007150,COMPSCI(NET)_BSC_G421,1,240,13,035,87,3,4,5,0
10007150,10007150,COMPSCI-S_BSC_G404,1,105,14,,94,1,0,5,0
10007150,10007150,COMPSCI_BSC_G400,1,25,14,,90,5,0,5,5
10007150,10007150,COMPUTING(CON)-S_BSC_G509,1,240,13,035,87,3,4,5,0
10007150,10007150,COMPUTING-S_BSC_G505,1,15,14,,95,5,0,0,0
10007150,10007150,COMPUTING_BSC_G503,1,240,13,035,87,3,4,5,0
10007150,10007150,CONTEMPLIT_BA_Q321,1,265,13,075,94,1,0,4,1
10007150,10007150,CRIM-SOC_BA_LM39,1,120,13,054,89,4,1,5,1
10007150,10007150,CRIMINOLOGY_BA_M902,1,120,13,054,89,4,1,5,1
10007150,10007150,CRIMJUSTCRIM_BA_M900,1,120,13,054,89,4,1,5,1
10007150,10007150,CSENG-F-4_BENG_H614,1,25,14,,90,5,0,5,0
10007150,10007150,CSENG-S_BENG_H615,1,10,24,,85,0,0,15,0
10007150,10007150,CSENG-S_MENG_H617,1,90,13,040,86,8,2,4,0
10007150,10007150,CSENG_BENG_H618,1,90,13,040,86,8,2,4,0
10007150,10007150,CSENG_MENG_H613,1,90,13,040,86,8,2,4,0
10007150,10007150,CULTSTUDMEDIA_BA_V902,1,10,13,092,75,15,0,10,0
10007150,10007150,DIGARTS-S_BA_W282,1,25,14,,100,0,0,0,0
10007150,10007150,DIGARTS-S_MART_W284,1,45,13,096,90,5,0,5,0
10007150,10007150,DIGARTS_BA_W281,1,15,14,,80,5,0,15,0
10007150,10007150,DIGARTS_MART_W283,1,45,13,096,90,5,0,5,0
10007150,10007150,DRAMA-EAMLIT_BA_QW34,1,25,14,,95,0,0,5,0
10007150,10007150,DRAMATHEAT_BA_W400,1,75,14,,92,4,0,3,1
10007150,10007150,EAMLIT-A_BA_Q301,1,25,14,,95,0,0,5,0
10007150,10007150,EAMLIT-ELL_BA_Q391,1,25,13,084,100,0,0,0,0
10007150,10007150,EAMLIT-ELL_BA_Q391,1,265,13,075,94,1,0,4,1
10007150,10007150,EAMLITCW-A_BA_Q325,1,30,14,,90,5,0,5,0
10007150,10007150,EAMLITCW_BA_Q324,1,45,14,,90,0,0,10,0
10007150,10007150,EAMLIT_BA_Q300,1,85,14,,95,0,0,4,1
10007150,10007150,EAPCOL-A_BA_Q303,1,265,13,075,94,1,0,4,1
10007150,10007150,EAPCOL_BA_Q302,1,265,13,075,94,1,0,4,1
10007150,10007150,ECONECMET_BSC_L141,1,210,13,052,95,2,0,3,1
10007150,10007150,ECONOMICS-S_BSC_L102,1,30,14,,90,0,0,10,0
10007150,10007150,ECON_BSC_L100,1,115,14,,96,3,0,1,1
10007150,10007150,ELCOMENG-F-4_BENG_H605,1,20,14,,85,15,0,0,0
10007150,10007150,ELCOMENG-S_BENG_H604,1,20,14,,95,5,0,0,0
10007150,10007150,ELCOMENG-S_MENG_H608,1,90,13,040,86,8,2,4,0
10007150,10007150,ELCOMENG_BENG_H619,1,15,24,,80,5,0,15,0
10007150,10007150,ELCOMENG_MENG_H607,1,90,13,040,86,8,2,4,0
10007150,10007150,ELL_BA_QQ13,1,25,13,084,100,0,0,0,0
10007150,10007150,ENGFRELAW-A_LLB_M121,1,15,14,,80,0,0,15,5
10007150,10007150,EURECON-A_BSC_L171,1,210,13,052,95,2,0,3,1
10007150,10007150,EURECONFRE-A_BSC_L176,1,210,13,052,95,2,0,3,1
10007150,10007150,EURECONGER-A_BSC_L174,1,210,13,052,95,2,0,3,1
10007150,10007150,EURECONSPN-A_BSC_L177,1,210,13,052,95,2,0,3,1
10007150,10007150,EURLEGST-A_LLB_M120,1,20,14,,100,0,0,0,0
10007150,10007150,EUROHIS-A_BA_V221,1,250,13,090,95,1,0,2,3
10007150,10007150,EURSTGER-A_BA_R290,1,15,13,080,95,5,0,0,0
10007150,10007150,EURSTSPN-A_BA_R411,1,25,13,082,90,0,0,5,0
10007150,10007150,EUSTUD(FR)-A_BA_R190,1,40,13,079,95,0,0,5,0
10007150,10007150,EUSTUDCOM-A_BA_R904,1,145,12,32,95,2,0,3,0
10007150,10007150,FIL-A_BA_W616,1,15,14,,90,0,0,0,10
10007150,10007150,FIL-S_BA_W611,1,10,14,,100,0,0,0,0
10007150,10007150,FIL_BA_W610,1,40,14,,95,0,0,5,0
10007150,10007150,FINECONECMET_BSC_L142,1,210,13,052,95,2,0,3,1
10007150,10007150,FINECON_BSC_L111,1,30,14,,100,0,0,0,0
10007150,10007150,FINMATHS_BSC_GN13,1,30,14,,85,10,0,5,0
10007150,10007150,FORENSIC-F-4_BSC_F412,1,40,14,,100,0,0,5,0
10007150,10007150,FORENSIC-S_BSC_F411,1,30,14,,95,0,0,5,0
10007150,10007150,FORENSIC_BSC_F410,1,20,14,,100,0,0,0,0
10007150,10007150,FRE(1)-A_BA_R101,1,10,14,,100,0,0,0,0
10007150,10007150,GER-A_BA_R220,1,15,24,,80,5,0,0,15
10007150,10007150,HEALTHCARE_BA_LL45,1,25,14,,90,5,0,5,0
10007150,10007150,HIS-POLITICS_BA_LV21,1,15,14,,95,0,0,0,5
10007150,10007150,HISPANSTUD-A_BA_R400,1,20,24,,85,0,0,15,0
10007150,10007150,HIS_BA_V100,1,155,14,,95,0,0,1,4
10007150,10007150,HPA_BA_V350,1,15,14,,95,5,0,0,0
10007150,10007150,INTBUS-A_BSC_N127,1,270,13,061,80,3,12,3,1
10007150,10007150,INTBUS-S_BSC_N128,1,270,13,061,80,3,12,3,1
10007150,10007150,INTBUS_BSC_N126,1,270,13,061,80,3,12,3,1
10007150,10007150,INTLEGALSTUD-A_LLB_M131,1,500,13,060,94,3,0,3,1
10007150,10007150,INTRELJAP-A_BA_L257,1,15,24,,100,0,0,0,0
10007150,10007150,ITAL-A_BA_R300,1,15,13,081,95,0,0,5,0
10007150,10007150,JOURNALISM_BA_P500,1,20,14,,90,5,0,5,0
10007150,10007150,KIS3_10007150_F_0122_005,1,90,12,05,95,2,0,3,0
10007150,10007150,KIS3_10007150_F_0122_007,1,210,12,07,95,1,0,1,2
10007150,10007150,KIS3_10007150_F_0122_009,1,15,12,09,95,5,0,0,0
10007150,10007150,KIS3_10007150_F_0122_010,1,270,12,10,90,2,0,8,0
10007150,10007150,KIS3_10007150_F_0122_012,1,160,12,12,93,4,1,2,0
10007150,10007150,KIS3_10007150_F_0122_013,1,240,12,13,87,3,4,5,0
10007150,10007150,KIS3_10007150_F_0122_017,1,90,11,9,86,8,2,4,0
10007150,10007150,KIS3_10007150_F_0122_019,1,210,12,19,95,2,0,3,1
10007150,10007150,KIS3_10007150_F_0122_020,1,220,12,20,95,2,0,2,1
10007150,10007150,KIS3_10007150_F_0122_021,1,230,12,21,90,4,1,4,1
10007150,10007150,KIS3_10007150_F_0122_024,1,500,12,24,94,3,0,3,1
10007150,10007150,KIS3_10007150_F_0122_025,1,270,12,25,80,3,12,3,1
10007150,10007150,KIS3_10007150_F_0122_027,1,270,12,27,91,5,0,3,0
10007150,10007150,KIS3_10007150_F_0122_030,1,20,12,30,90,5,0,5,0
10007150,10007150,KIS3_10007150_F_0122_031,1,295,12,31,93,1,0,4,1
10007150,10007150,KIS3_10007150_F_0122_032,1,145,12,32,95,2,0,3,0
10007150,10007150,KIS3_10007150_F_0122_033,1,80,12,33,96,1,0,1,2
10007150,10007150,KIS3_10007150_F_0122_034,1,280,12,34,95,1,0,2,2
10007150,10007150,KIS3_10007150_F_0122_035,1,90,12,35,95,2,1,0,2
10007150,10007150,KIS3_10007150_F_0122_036,1,85,12,36,92,2,0,6,0
10007150,10007150,KIS3_10007150_F_0122_037,1,185,12,37,88,3,1,8,1
10007150,10007150,KIS3_10007150_F_0122_038,1,100,12,38,96,0,0,2,3
10007150,10007150,LAW!QUANT_LLB_M1G3,1,160,13,032,93,4,1,2,0
10007150,10007150,LAW!QUANT_LLB_M1G3,1,500,13,060,94,3,0,3,1
10007150,10007150,LAW!QUANT_LLB_M1G3,2,10,23,060,55,15,0,25,0
10007150,10007150,LAW(SS)_LLB_M106,1,500,13,060,94,3,0,3,1
10007150,10007150,LAWLANG(FRE)_LLB_M124,1,500,13,060,94,3,0,3,1
10007150,10007150,LAWLANG(FRE)_LLB_M124,2,10,23,060,55,15,0,25,0
10007150,10007150,LAW_LLB_M100,1,330,14,,96,2,0,2,0
10007150,10007150,LAW_LLB_M100,2,10,23,060,55,15,0,25,0
10007150,10007150,MARKETING-S_BSC_N501,1,270,12,25,80,3,12,3,1
10007150,10007150,MARKETING_BSC_N500,1,270,12,25,80,3,12,3,1
10007150,10007150,MATHS-4_MMATH_G103,1,160,13,032,93,4,1,2,0
10007150,10007150,MATHS-F-4_BSC_G108,1,45,14,,95,0,0,5,0
10007150,10007150,MATHS-S_BSC_G104,1,20,14,,100,0,0,0,0
10007150,10007150,MATHS_BSC_G100,1,60,14,,90,7,2,2,0
10007150,10007150,MEDIAARTS_BA_W990,1,15,13,102,100,0,0,0,0
10007150,10007150,MILHIS_BA_V391,1,250,13,090,95,1,0,2,3
10007150,10007150,MULTI!TECH-S_BSC_G4WF,1,25,14,,85,5,0,10,0
10007150,10007150,PHIL-A_BA_V501,1,55,13,093,93,3,1,1,3
10007150,10007150,PHIL_BA_V500,1,30,14,,95,0,0,0,5
10007150,10007150,PHYS-4_MPHYS_F303,1,15,14,,100,0,0,0,0
10007150,10007150,PHYS-A_MPHYS_F304,1,140,13,026,86,3,0,12,0
10007150,10007150,PHYS-F-4_BSC_F305,1,55,14,,84,4,0,13,0
10007150,10007150,PHYS-S_BSC_F307,1,140,13,026,86,3,0,12,0
10007150,10007150,PHYS_BSC_F300,1,25,14,,75,10,0,15,0
10007150,10007150,POLIR-BIDIP_BA_L291,1,20,14,,100,0,0,0,0
10007150,10007150,POLIRCHINAHK-A_BA_L254,1,10,14,,90,10,0,0,0
10007150,10007150,POLIRCONTEUR-A_BA_L255,1,20,14,,95,0,0,0,5
10007150,10007150,POLIRNA-A_BA_L253,1,220,13,053,95,2,0,2,1
10007150,10007150,POLIR_BA_L258,1,85,14,,95,1,0,2,1
10007150,10007150,POLITICS_BA_L242,1,30,14,,95,0,0,5,0
10007150,10007150,PSY-A_BSC_C881,1,210,13,019,95,1,0,1,2
10007150,10007150,PSYCLN_BSC_C822,1,30,14,,95,0,0,5,0
10007150,10007150,PSYFOPSY_BSC_C816,1,210,13,019,95,1,0,1,2
10007150,10007150,PSY_BSC_C800,1,135,14,,98,0,0,1,1
10007150,10007150,RS_BA_V616,1,20,14,,100,0,0,0,0
10007150,10007150,SOCPOL_BA_L430,1,10,24,,90,0,10,0,0
10007150,10007150,SOCPSY_BSC_C882,1,210,13,019,95,1,0,1,2
10007150,10007150,SOCSCI_BSC_L340,1,50,14,,90,5,0,5,0
10007150,10007150,SOCWK_BA_L508,1,55,14,,88,11,0,2,0
10007150,10007150,SOC_BA_L300,1,35,14,,85,5,5,5,5
10007150,10007150,SPORTEXHEALTH_BSC_C604,1,15,14,,95,5,0,0,0
10007150,10007150,SPORTEXMAN_BA_C601,1,15,14,,95,5,0,0,0
10007150,10007150,SPORTEXSCI_BSC_C602,1,50,14,,80,5,0,10,0
10007150,10007150,SPORTMAN_BA_C607,1,145,13,018,86,8,0,6,0
10007150,10007150,SPORTMAN_MSPRT_C608,1,145,13,018,86,8,0,6,0
10007150,10007150,SPORTSTHERAPY_BSC_C600,1,65,14,,86,11,0,3,0
10007150,10007150,WARCON_BA_L252,1,220,13,053,95,2,0,2,1
10007150,10007150,WILDCON_BSC_CD14,1,25,14,,95,5,0,0,0
10007150,10007150,WORLDLIT_BA_Q203,1,55,13,085,95,0,0,2,3
10007151,10007151,AADAADUB,1,45,14,,95,0,0,0,0
10007151,10007151,ACCFINUB,1,110,14,,98,1,0,1,0
10007151,10007151,ADVMKTUB,1,55,14,,95,2,4,0,0
10007151,10007151,ANIANIUB,1,25,14,,90,0,5,5,0
10007151,10007151,ARCBOAUB,1,60,14,,98,0,0,2,0
10007151,10007151,ARTARTUB,1,40,14,,95,0,0,5,0
10007151,10007151,BANFINUB,1,60,13,065,72,3,24,1,0
10007151,10007151,BANFINUM,1,60,13,065,72,3,24,1,0
10007151,10007151,BIOBIOUB,1,35,14,,100,0,0,0,0
10007151,10007151,BIOBIOUM,1,35,13,012,100,0,0,0,0
10007151,10007151,BIOCHMUB,1,20,14,,90,0,0,10,0
10007151,10007151,BIOCHMUM,1,20,13,016,90,0,0,10,0
