PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPPOP,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,ASSUNEMP,BOTH,NOAVAIL,WORK
10004113,10004113,KISQ3C6,1,10,90,14,,85,0,10,25,10,60
10004113,10004113,KISQ3N1,1,80,71,13,075,90,9,6,10,4,71
10004113,10004113,KISQ3T7,1,15,90,24,,95,10,5,25,0,60
10004113,10004113,KISQ3W4,1,10,55,14,,90,0,0,30,10,60
10004113,10004113,KISQC36,1,10,90,14,,85,0,10,25,10,60
10004113,10004113,KISQN31,1,80,71,13,075,90,9,6,10,4,71
10004113,10004113,KISQT37,1,15,90,24,,95,10,5,25,0,60
10004113,10004113,KISQW34,1,10,55,14,,90,0,0,30,10,60
10004113,10004113,KISV100,1,20,85,13,090,85,15,0,10,15,60
10004113,10004113,KISV101,1,20,85,13,090,85,15,0,10,15,60
10004113,10004113,KISVF18,1,15,75,13,059,75,25,5,0,15,50
10004113,10004113,KISVF18,1,20,85,13,090,85,15,0,10,15,60
10004113,10004113,KISVF18,1,95,83,13,031,88,17,4,2,8,69
10004113,10004113,KISVF1V,1,20,85,13,090,85,15,0,10,15,60
10004113,10004113,KISVF1V,1,15,75,13,059,75,25,5,0,15,50
10004113,10004113,KISVF1V,1,95,83,13,031,88,17,4,2,8,69
10004113,10004113,KISVL12,1,10,90,14,,85,15,0,10,15,60
10004113,10004113,KISVL1F,1,15,90,14,,85,15,0,0,15,75
10004113,10004113,KISVL1G,1,10,90,14,,85,15,0,10,15,60
10004113,10004113,KISVL1H,1,15,90,14,,85,15,0,0,15,75
10004113,10004113,KISVQ13,1,15,70,24,,95,25,0,20,5,50
10004113,10004113,KISVQ14,1,15,70,24,,95,25,0,20,5,50
10004113,10004113,KISW100,1,45,75,14,,85,10,10,15,5,60
10004113,10004113,KISW101,1,45,75,14,,85,10,10,15,5,60
10004113,10004113,KISW200,1,185,80,13,096,82,3,10,1,8,79
10004113,10004113,KISW201,1,185,80,13,096,82,3,10,1,8,79
10004113,10004113,KISW400,1,15,65,14,,95,15,5,15,0,65
10004113,10004113,KISW401,1,15,65,14,,95,15,5,15,0,65
10004113,10004113,KISW4N1,1,25,65,13,098,85,10,5,15,10,65
10004113,10004113,KISW4Q3,1,25,65,13,098,85,10,5,15,10,65
10004113,10004113,KISW4Q3,1,80,71,13,075,90,9,6,10,4,71
10004113,10004113,KISW900,1,185,80,13,096,82,3,10,1,8,79
10004113,10004113,KISW901,1,185,80,13,096,82,3,10,1,8,79
10004113,10004113,KISWJ24,1,50,75,14,,90,0,5,0,5,85
10004113,10004113,KISWN41,1,25,65,13,098,85,10,5,15,10,65
10004113,10004113,KISWQ43,1,25,65,13,098,85,10,5,15,10,65
10004113,10004113,KISWQ43,1,80,71,13,075,90,9,6,10,4,71
10004116,10014001,LCLDRTFDU-Y,1,15,80,14,,95,25,0,60,5,10
10004116,10014001,LDESSGLEU-Y,1,15,80,24,,70,5,15,0,15,65
10004116,10014001,LOPEFDSCU-Y,1,20,90,23,040,100,0,0,5,0,95
10004116,10014001,LSILRTFDU-Y,1,20,95,14,,95,10,0,70,5,10
10004144,10004144,BUSF2001,1,20,38,13,061,100,25,0,5,0,70
10004144,10004144,BUSF2002,1,20,38,13,061,100,25,0,5,0,70
10004144,10004144,CATF1003,1,10,27,23,067,100,25,0,0,0,75
10004144,10004144,CATF2002,1,10,27,23,067,100,25,0,0,0,75
10004144,10004144,ENGF2001,1,25,40,23,036,95,25,0,25,5,45
10004144,10004144,ENGF2001,2,15,36,23,036,100,5,0,30,0,65
10004144,10004144,ENGF2005,1,25,40,23,036,95,25,0,25,5,45
10004144,10004144,ENGF2005,2,15,36,23,036,100,5,0,30,0,65
10004144,10004144,ENGF2006,1,10,43,13,040,100,30,0,30,0,40
10004144,10004144,ENGF2006,2,15,48,13,040,100,10,0,45,0,45
10004144,10004144,ENGF2007,1,10,43,13,040,100,30,0,30,0,40
10004144,10004144,ENGF2007,2,15,48,13,040,100,10,0,45,0,45
10004144,10004144,ENGF2008,1,10,21,13,037,100,0,0,20,0,80
10004144,10004144,ENGF2008,2,10,33,13,037,100,10,0,55,0,35
10004144,10004144,ENGF2009,1,10,21,13,037,100,0,0,20,0,80
10004144,10004144,ENGF2009,2,10,33,13,037,100,10,0,55,0,35
10004144,10004144,ENGF2010,1,10,86,23,038,100,10,0,25,0,65
10004144,10004144,ENGF2010,2,25,28,12,14,100,10,0,45,0,45
10004144,10004144,ENGF2011,1,10,86,23,038,100,10,0,25,0,65
10004144,10004144,ENGF2011,2,25,28,12,14,100,10,0,45,0,45
10004144,10004144,HCRF1130,1,10,34,11,B,70,20,20,5,15,45
10004144,10004144,HCRF1140,1,10,34,11,B,70,20,20,5,15,45
10004144,10004144,SCSF1002,1,15,39,23,053,75,20,20,5,5,50
10004144,10004144,SCSF1120,1,10,27,23,067,100,25,0,0,0,75
10004144,10004144,SCSF2001,1,15,39,23,053,75,20,20,5,5,50
10004144,10004144,SCSF2101,1,10,27,23,067,100,25,0,0,0,75
10004180,10004180,K0003,1,20,75,13,079,85,20,15,5,0,65
10004180,10004180,K0003,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0003,2,15,65,13,061,90,0,10,0,0,90
10004180,10004180,K0004,1,15,75,13,082,95,10,5,10,0,75
10004180,10004180,K0004,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0004,2,15,65,13,061,90,0,10,0,0,90
10004180,10004180,K0005,1,15,70,24,,75,30,10,0,15,45
10004180,10004180,K0005,2,15,60,23,003,100,0,0,0,0,100
10004180,10004180,K0007,1,75,90,14,,95,1,4,1,1,92
10004180,10004180,K0008,1,25,80,13,007,70,25,5,5,25,40
10004180,10004180,K0009,1,30,85,14,,95,0,0,5,5,90
10004180,10004180,K0010,1,80,72,14,,97,3,3,3,0,92
10004180,10004180,K0015,1,30,75,14,,90,10,0,15,10,65
10004180,10004180,K0015,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0016,1,70,71,13,012,82,18,11,8,7,56
10004180,10004180,K0017,1,70,71,13,012,82,18,11,8,7,56
10004180,10004180,K0018,1,30,75,14,,90,10,0,15,10,65
10004180,10004180,K0018,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0019,1,15,65,14,,85,25,15,15,0,45
10004180,10004180,K0019,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0021,1,10,60,24,,85,35,10,10,10,40
10004180,10004180,K0021,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0022,1,70,71,13,012,82,18,11,8,7,56
10004180,10004180,K0023,1,25,80,24,,80,15,10,10,15,55
10004180,10004180,K0023,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0024,1,25,80,24,,80,15,10,10,15,55
10004180,10004180,K0024,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0025,1,70,71,13,012,82,18,11,8,7,56
10004180,10004180,K0026,1,15,70,23,015,100,15,0,5,0,80
10004180,10004180,K0027,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0027,2,10,45,13,018,100,10,0,20,0,70
10004180,10004180,K0028,1,10,85,14,,100,0,0,10,0,90
10004180,10004180,K0028,2,40,60,11,D,95,0,5,0,5,95
10004180,10004180,K0029,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0029,2,10,45,13,018,100,10,0,20,0,70
10004180,10004180,K0030,1,10,85,14,,100,0,0,10,0,90
10004180,10004180,K0030,2,40,60,11,D,95,0,5,0,5,95
10004180,10004180,K0031,1,20,60,24,,95,10,0,10,5,70
10004180,10004180,K0033,1,25,65,14,,100,20,0,5,0,75
10004180,10004180,K0033,2,10,45,13,018,100,10,0,20,0,70
10004180,10004180,K0034,1,25,65,14,,100,20,0,5,0,75
10004180,10004180,K0034,2,10,45,13,018,100,10,0,20,0,70
10004180,10004180,K0035,1,10,100,24,,80,50,20,0,0,30
10004180,10004180,K0036,1,95,82,14,,76,16,18,6,5,54
10004180,10004180,K0036,2,20,65,23,017,85,0,15,5,0,80
10004180,10004180,K0038,1,90,70,14,,88,20,6,10,7,57
10004180,10004180,K0039,1,90,70,14,,88,20,6,10,7,57
10004180,10004180,K0040,1,20,70,24,,85,10,5,20,10,55
10004180,10004180,K0040,2,10,90,23,019,80,15,5,10,15,50
10004180,10004180,K0041,1,20,70,24,,85,10,5,20,10,55
10004180,10004180,K0041,2,10,90,23,019,80,15,5,10,15,50
10004180,10004180,K0043,1,15,75,24,,100,15,0,5,0,80
10004180,10004180,K0043,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0044,1,15,75,24,,100,15,0,5,0,80
10004180,10004180,K0044,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0045,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0045,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0046,1,70,71,13,012,82,18,11,8,7,56
10004180,10004180,K0050,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0050,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0052,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0052,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0053,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0053,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0054,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0054,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0057,1,15,80,13,099,95,0,5,5,0,90
10004180,10004180,K0057,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0059,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0059,1,150,74,13,105,91,24,5,4,4,63
10004180,10004180,K0060,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0060,1,205,73,13,067,87,1,6,4,7,81
10004180,10004180,K0063,1,10,60,24,,85,35,10,10,10,40
10004180,10004180,K0063,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0064,1,10,65,24,,75,35,10,0,15,40
10004180,10004180,K0064,2,10,60,12,05,70,10,30,10,0,50
10004180,10004180,K0065,1,70,71,13,012,82,18,11,8,7,56
10004180,10004180,K0067,1,10,50,24,,100,35,0,10,0,55
10004180,10004180,K0069,1,45,70,13,031,80,15,10,5,10,60
10004180,10004180,K0070,1,25,70,14,,90,10,5,0,5,85
10004180,10004180,K0071,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0072,1,25,85,14,,95,15,0,0,5,80
10004180,10004180,K0073,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0074,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0077,1,15,85,14,,70,5,30,0,0,65
10004180,10004180,K0078,1,15,85,14,,70,5,30,0,0,65
10004180,10004180,K0079,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0080,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0082,1,25,65,23,027,90,15,10,0,0,75
10004180,10004180,K0082,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0084,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0086,1,25,65,23,027,90,15,10,0,0,75
10004180,10004180,K0086,1,75,79,13,025,88,13,9,0,3,75
10004180,10004180,K0087,1,25,65,23,027,90,15,10,0,0,75
10004180,10004180,K0088,1,45,70,13,031,80,15,10,5,10,60
10004180,10004180,K0089,1,45,70,13,031,80,15,10,5,10,60
10004180,10004180,K0090,1,45,80,13,029,80,5,10,10,10,65
10004180,10004180,K0091,1,25,70,24,,80,10,10,5,10,70
10004180,10004180,K0092,1,45,70,13,031,80,15,10,5,10,60
10004180,10004180,K0093,1,45,70,13,031,80,15,10,5,10,60
10004180,10004180,K0094,1,20,70,24,,85,25,10,5,5,55
10004180,10004180,K0095,1,10,90,14,,50,10,10,10,40,30
10004180,10004180,K0096,1,15,75,14,,65,10,10,5,25,45
10004180,10004180,K0097,1,10,100,24,,80,50,20,0,0,30
10004180,10004180,K0100,1,65,89,14,,82,17,12,11,6,54
10004180,10004180,K0101,1,65,89,14,,82,17,12,11,6,54
10004180,10004180,K0102,1,70,88,13,032,83,20,11,10,6,53
10004180,10004180,K0103,1,35,80,14,,70,5,30,5,5,60
10004180,10004180,K0104,1,50,80,14,,85,5,15,0,0,80
10004180,10004180,K0105,1,50,80,14,,85,5,15,0,0,80
10004180,10004180,K0106,1,35,80,14,,70,5,30,5,5,60
10004180,10004180,K0107,1,10,85,14,,90,10,10,10,0,70
10004180,10004180,K0111,1,15,85,14,,75,0,20,0,5,75
10004180,10004180,K0113,1,15,75,14,,90,5,5,5,5,75
10004180,10004180,K0114,1,15,75,14,,90,5,5,5,5,75
10004180,10004180,K0115,1,10,80,14,,65,0,35,0,0,65
10004180,10004180,K0116,1,10,80,14,,65,0,35,0,0,65
10004180,10004180,K0118,1,20,90,14,,85,5,15,10,0,70
10004180,10004180,K0119,1,20,90,14,,85,5,15,10,0,70
10004180,10004180,K0121,1,200,80,13,035,80,4,18,3,2,73
10004180,10004180,K0121,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0124,1,40,80,14,,85,15,15,5,5,70
10004180,10004180,K0124,2,20,70,13,037,95,0,5,0,0,95
10004180,10004180,K0125,1,40,80,14,,85,15,15,5,5,70
10004180,10004180,K0125,2,20,70,13,037,95,0,5,0,0,95
10004180,10004180,K0126,1,10,90,14,,70,0,10,10,20,60
10004180,10004180,K0128,1,20,80,14,,75,10,20,10,5,60
10004180,10004180,K0128,2,15,60,13,040,100,10,0,0,0,90
10004180,10004180,K0134,1,75,82,13,037,87,8,9,5,4,73
10004180,10004180,K0138,1,10,70,14,,65,0,25,0,10,65
10004180,10004180,K0140,1,85,76,14,,89,4,5,0,6,86
10004180,10004180,K0142,1,65,81,13,052,86,10,5,8,9,67
10004180,10004180,K0143,1,65,81,13,052,86,10,5,8,9,67
10004180,10004180,K0147,1,25,75,14,,80,15,10,10,15,55
10004180,10004180,K0148,1,25,75,14,,80,15,10,10,15,55
10004180,10004180,K0149,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0150,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0151,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0153,1,30,75,14,,85,15,10,10,5,60
10004180,10004180,K0154,1,30,75,14,,85,15,10,10,5,60
10004180,10004180,K0155,1,55,68,14,,79,11,17,4,4,64
10004180,10004180,K0156,1,10,100,14,,100,0,0,0,0,100
10004180,10004180,K0157,1,10,75,14,,90,20,10,10,0,60
10004180,10004180,K0158,1,35,70,14,,90,0,5,5,5,90
10004180,10004180,K0160,1,10,100,14,,100,0,0,0,0,100
10004180,10004180,K0162,1,10,75,14,,90,20,10,10,0,60
10004180,10004180,K0164,1,35,80,14,,80,5,15,5,10,65
10004180,10004180,K0165,1,15,80,24,,100,15,0,20,0,65
10004180,10004180,K0166,1,10,75,13,059,80,20,10,0,10,60
10004180,10004180,K0167,1,30,75,24,,85,5,5,0,10,80
10004180,10004180,K0168,1,10,75,13,059,80,20,10,0,10,60
10004180,10004180,K0169,1,55,60,14,,83,15,9,7,7,61
10004180,10004180,K0170,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0170,1,205,73,13,067,87,1,6,4,7,81
10004180,10004180,K0171,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0171,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0172,1,15,75,24,,85,5,5,20,5,60
10004180,10004180,K0174,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0174,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0176,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0176,1,65,81,13,052,86,10,5,8,9,67
10004180,10004180,K0177,1,35,70,14,,85,15,15,5,0,70
10004180,10004180,K0178,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0178,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0179,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0180,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0181,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0184,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0184,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0186,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0186,1,140,78,13,090,81,18,13,6,6,58
10004180,10004180,K0187,1,35,75,13,093,75,10,10,5,15,60
10004180,10004180,K0187,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0188,1,35,75,13,093,75,10,10,5,15,60
10004180,10004180,K0188,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0189,1,140,78,13,090,81,18,13,6,6,58
10004180,10004180,K0189,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0190,1,35,75,13,093,75,10,10,5,15,60
10004180,10004180,K0190,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0191,1,35,75,13,093,75,10,10,5,15,60
10004180,10004180,K0191,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0194,1,105,72,13,069,88,7,8,3,4,79
10004180,10004180,K0194,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0195,1,15,80,13,099,95,0,5,5,0,90
10004180,10004180,K0195,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0196,1,20,85,13,097,95,5,5,0,0,85
10004180,10004180,K0196,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0197,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0197,1,105,72,13,069,88,7,8,3,4,79
10004180,10004180,K0201,1,150,74,13,105,91,24,5,4,4,63
10004180,10004180,K0201,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0202,1,150,74,13,105,91,24,5,4,4,63
10004180,10004180,K0202,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0204,1,120,85,14,,87,35,11,11,2,40
10004180,10004180,K0205,1,120,85,14,,87,35,11,11,2,40
10004180,10004180,K0206,1,65,81,13,052,86,10,5,8,9,67
10004180,10004180,K0207,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0207,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0209,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0209,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0210,1,55,68,14,,79,11,17,4,4,64
10004180,10004180,K0213,1,35,70,14,,85,15,15,5,0,70
10004180,10004180,K0223,1,135,66,14,,81,3,13,3,7,75
10004180,10004180,K0224,1,10,65,24,,90,0,0,0,10,90
10004180,10004180,K0225,1,165,69,14,,81,2,13,2,6,76
10004180,10004180,K0226,1,30,85,14,,85,0,15,0,5,85
10004180,10004180,K0227,1,20,80,24,,85,0,10,5,5,80
10004180,10004180,K0228,1,20,80,24,,85,0,10,5,5,80
10004180,10004180,K0229,1,205,73,13,067,87,1,6,4,7,81
10004180,10004180,K0230,1,15,60,14,,85,0,15,0,0,85
10004180,10004180,K0232,1,10,80,24,,80,0,10,20,10,65
10004180,10004180,K0233,1,25,70,13,063,90,5,10,0,0,90
10004180,10004180,K0233,2,25,60,13,063,95,0,0,0,5,95
10004180,10004180,K0238,1,150,77,14,,90,10,7,13,3,67
10004180,10004180,K0239,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0241,1,15,75,14,,95,5,5,0,0,85
10004180,10004180,K0242,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0243,1,30,80,14,,85,0,10,0,5,85
10004180,10004180,K0245,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0247,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0252,1,85,76,14,,91,1,2,1,7,89
10004180,10004180,K0253,1,85,76,14,,91,1,2,1,7,89
10004180,10004180,K0255,1,25,75,14,,85,5,10,5,10,75
10004180,10004180,K0256,1,25,75,14,,85,5,10,5,10,75
10004180,10004180,K0257,1,10,85,24,,100,15,0,15,0,65
10004180,10004180,K0258,1,25,65,14,,70,0,15,10,15,60
10004180,10004180,K0261,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0261,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0262,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0262,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0263,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0263,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0264,1,100,69,13,018,97,22,2,8,1,67
10004180,10004180,K0264,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0265,1,65,81,13,052,86,10,5,8,9,67
10004180,10004180,K0265,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0266,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0266,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0270,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0270,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0271,1,25,85,13,064,85,10,15,0,5,70
10004180,10004180,K0271,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0277,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0277,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0278,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0281,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0281,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0283,1,15,80,13,099,95,0,5,5,0,90
10004180,10004180,K0283,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0284,1,105,72,13,069,88,7,8,3,4,79
10004180,10004180,K0284,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0284,2,15,65,13,061,90,0,10,0,0,90
10004180,10004180,K0285,1,20,70,13,101,80,15,15,5,0,55
10004180,10004180,K0285,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0286,1,20,85,13,097,95,5,5,0,0,85
10004180,10004180,K0286,1,330,70,13,061,85,6,10,5,5,75
10004180,10004180,K0287,1,105,72,13,069,88,7,8,3,4,79
10004180,10004180,K0287,1,305,76,13,062,90,3,4,1,6,86
10004180,10004180,K0289,1,15,80,24,,80,0,10,0,5,80
10004180,10004180,K0291,1,105,72,13,069,88,7,8,3,4,79
10004180,10004180,K0292,1,105,72,13,069,88,7,8,3,4,79
10004180,10004180,K0294,1,25,75,24,,90,10,5,15,5,70
10004180,10004180,K0295,1,30,80,14,,95,5,5,0,5,85
10004180,10004180,K0296,1,10,70,13,084,70,15,30,10,0,40
10004180,10004180,K0296,1,45,75,12,32,90,15,10,5,0,70
10004180,10004180,K0297,1,70,73,14,,89,20,10,6,1,63
10004180,10004180,K0298,1,15,75,24,,95,5,5,10,0,75
10004180,10004180,K0299,1,15,75,24,,95,5,5,10,0,75
10004180,10004180,K0300,1,70,73,14,,89,20,10,6,1,63
10004180,10004180,K0302,1,155,69,13,019,86,18,5,10,9,57
10004180,10004180,K0302,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0303,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0303,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0304,1,55,68,13,053,84,9,7,4,10,71
10004180,10004180,K0304,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0305,1,170,70,13,054,84,14,12,6,4,64
10004180,10004180,K0305,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0306,1,10,70,13,084,70,15,30,10,0,40
10004180,10004180,K0306,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0308,1,10,70,13,084,70,15,30,10,0,40
10004180,10004180,K0308,1,45,75,12,32,90,15,10,5,0,70
10004180,10004180,K0309,1,10,85,14,,90,25,0,10,10,60
10004180,10004180,K0310,1,10,85,14,,90,25,0,10,10,60
10004180,10004180,K0311,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0311,1,140,78,13,090,81,18,13,6,6,58
10004180,10004180,K0312,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0312,1,140,78,13,090,81,18,13,6,6,58
10004180,10004180,K0313,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0313,1,140,78,13,090,81,18,13,6,6,58
10004180,10004180,K0314,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0314,1,140,78,13,090,81,18,13,6,6,58
10004180,10004180,K0315,1,35,75,13,093,75,10,10,5,15,60
10004180,10004180,K0315,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0316,1,35,75,13,093,75,10,10,5,15,60
10004180,10004180,K0316,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0317,1,35,75,13,093,75,10,10,5,15,60
10004180,10004180,K0317,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0318,1,15,80,13,099,95,0,5,5,0,90
10004180,10004180,K0318,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0319,1,105,72,13,069,88,7,8,3,4,79
10004180,10004180,K0319,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0320,1,20,75,14,,95,25,5,10,0,60
10004180,10004180,K0322,1,70,73,13,098,96,12,1,1,2,83
10004180,10004180,K0322,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0323,1,25,75,24,,90,10,5,15,5,70
10004180,10004180,K0324,1,15,85,23,103,85,15,5,5,15,65
10004180,10004180,K0324,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0324,2,10,80,11,I,90,0,0,0,10,90
10004180,10004180,K0325,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0325,1,150,74,13,105,91,24,5,4,4,63
10004180,10004180,K0326,1,15,85,23,103,85,15,5,5,15,65
10004180,10004180,K0326,1,125,74,13,075,90,23,8,6,2,61
10004180,10004180,K0326,2,10,80,11,I,90,0,0,0,10,90
10004180,10004180,K0328,1,15,90,24,,90,40,15,0,0,50
10004180,10004180,K0329,1,15,75,13,082,95,10,5,10,0,75
10004180,10004180,K0330,1,10,70,13,084,70,15,30,10,0,40
10004180,10004180,K0330,1,20,75,13,079,85,20,15,5,0,65
10004180,10004180,K0331,1,10,70,13,084,70,15,30,10,0,40
10004180,10004180,K0331,1,15,75,13,082,95,10,5,10,0,75
10004180,10004180,K0332,1,20,75,13,079,85,20,15,5,0,65
10004180,10004180,K0332,1,45,75,12,32,90,15,10,5,0,70
10004180,10004180,K0333,1,20,75,13,079,85,20,15,5,0,65
10004180,10004180,K0333,1,45,75,12,32,90,15,10,5,0,70
10004180,10004180,K0334,1,15,65,14,,100,25,0,10,0,70
10004180,10004180,K0335,1,15,75,13,082,95,10,5,10,0,75
10004180,10004180,K0335,1,45,75,12,32,90,15,10,5,0,70
10004180,10004180,K0336,1,15,75,13,082,95,10,5,10,0,75
10004180,10004180,K0336,1,45,75,12,32,90,15,10,5,0,70
10004180,10004180,K0337,1,15,85,23,103,85,15,5,5,15,65
10004180,10004180,K0337,1,20,75,13,079,85,20,15,5,0,65
10004180,10004180,K0338,1,15,75,13,082,95,10,5,10,0,75
10004180,10004180,K0338,1,15,85,23,103,85,15,5,5,15,65
10004180,10004180,K0339,1,120,82,14,,79,14,14,7,7,58
10004180,10004180,K0341,1,120,82,14,,79,14,14,7,7,58
10004180,10004180,K0342,1,120,82,14,,79,14,14,7,7,58
10004180,10004180,K0345,1,120,82,14,,79,14,14,7,7,58
10004180,10004180,K0351,1,25,75,14,,75,10,10,10,15,55
10004180,10004180,K0352,1,25,75,14,,75,10,10,10,15,55
10004180,10004180,K0353,1,155,69,13,019,86,18,5,10,9,57
