PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10005343,10005343,ACT-BSC-S,1,01
10005343,10005343,AES-BE-S,1,01
10005343,10005343,AES-BENG,1,01
10005343,10005343,AES-ME-S,1,01
10005343,10005343,AES-MENG,1,01
10005343,10005343,AFL-MSCI-F,1,01
10005343,10005343,AFL-MSCI-P,1,01
10005343,10005343,AGT-BSC-S,1,01
10005343,10005343,AGT-S-S,1,01
10005343,10005343,AMA-JS-PHY,1,01
10005343,10005343,AMA-UM-PHY,1,01
10005343,10005343,ARC-BSC-S,1,01
10005343,10005343,ARL-BA-FRH,1,01
10005343,10005343,ARL-BA-POR,1,01
10005343,10005343,ARL-BA-S,1,01
10005343,10005343,ARL-BA-SPA,1,01
10005343,10005343,ARL-JS-IRI,1,01
10005343,10005343,ARL-JS-MHY,1,01
10005343,10005343,ARL-MSCI,1,01
10005343,10005343,ARP-BSC-S,1,01
10005343,10005343,ARP-JS-GEO,1,01
10005343,10005343,BCM-BSC-P,1,01
10005343,10005343,BCM-BSC-S,1,01
10005343,10005343,BEC-BSC-S,1,01
10005343,10005343,BIO-BSC-S,1,01
10005343,10005343,BIO-MSCI,1,01
10005343,10005343,BIO-MSCI-P,1,01
10005343,10005343,BIT-BSC-P,1,01
10005343,10005343,BMS-BSC-S,1,01
10005343,10005343,BSC-BSC-P,1,01
10005343,10005343,BSC-BSC-S,1,01
10005343,10005343,BSM-BSC-S,1,01
10005343,10005343,CCL-MM-FRH,1,01
10005343,10005343,CCL-MM-HSP,1,01
10005343,10005343,CHE-BE-S,1,01
10005343,10005343,CHE-BENG,1,01
10005343,10005343,CHE-ME-S,1,01
10005343,10005343,CHE-MENG,1,01
10005343,10005343,CHM-BSC-S,1,01
10005343,10005343,CHM-MSCI,1,01
10005343,10005343,CHM-MSCI-F,1,01
10005343,10005343,CHM-MSCI-S,1,01
10005343,10005343,CHM-S-S,1,01
10005343,10005343,CIV-BE-S,1,01
10005343,10005343,CIV-BENG,1,01
10005343,10005343,CIV-ME-S,1,01
10005343,10005343,CIV-MENG,1,01
10005343,10005343,CRI-BA-S,1,01
10005343,10005343,CRI-JS-SOC,1,01
10005343,10005343,CRI-JS-SPY,1,01
10005343,10005343,CSC-BE-P,1,01
10005343,10005343,CSC-BSC-P,1,01
10005343,10005343,CSC-IT-P,1,01
10005343,10005343,CSC-ME-P,1,01
10005343,10005343,CSC-MENG,1,01
10005343,10005343,DEN-BDS-S,1,01
10005343,10005343,DRA-BA-S,1,01
10005343,10005343,DRA-JS-ENG,1,01
10005343,10005343,ECE-ME-S,1,01
10005343,10005343,ECE-MENG,1,01
10005343,10005343,ECO-BSC-S,1,01
10005343,10005343,ECO-JS-ACC,1,01
10005343,10005343,ECO-MM-FIN,1,01
10005343,10005343,ECO-MM-FRH,1,01
10005343,10005343,ECO-MM-SPA,1,01
10005343,10005343,EES-FD-S,1,01
10005343,10005343,EES-FD-S,2,01
10005343,10005343,ELE-BE-S,1,01
10005343,10005343,ELE-BENG,1,01
10005343,10005343,ELE-ME-S,1,01
10005343,10005343,ELE-MENG,1,01
10005343,10005343,ENG-BA-CW,1,01
10005343,10005343,ENG-BA-S,1,01
10005343,10005343,ENG-JS-FLM,1,01
10005343,10005343,ENG-JS-FRH,1,01
10005343,10005343,ENG-JS-IRC,1,01
10005343,10005343,ENG-JS-LNG,1,01
10005343,10005343,ENG-JS-MHY,1,01
10005343,10005343,ENG-JS-PHL,1,01
10005343,10005343,ENG-JS-POL,1,01
10005343,10005343,ENG-JS-SAN,1,01
10005343,10005343,ENG-JS-SOC,1,01
10005343,10005343,ENG-JS-SPA,1,01
10005343,10005343,EUR-MPLAN,1,01
10005343,10005343,EVP-BSC-S,1,01
10005343,10005343,FDQ-BSC-S,1,01
10005343,10005343,FDQ-S-P,1,01
10005343,10005343,FIN-BSC-S,1,01
10005343,10005343,FLM-BA-S,1,01
10005343,10005343,FMT-BA-S,1,01
10005343,10005343,FRH-BA-S,1,01
10005343,10005343,FRH-JS-INT,1,01
10005343,10005343,FRH-JS-IRC,1,01
10005343,10005343,FRH-JS-MHY,1,01
10005343,10005343,FRH-JS-POL,1,01
10005343,10005343,FRH-JS-PRT,1,01
10005343,10005343,FRH-JS-SAN,1,01
10005343,10005343,FRH-JS-SPA,1,01
10005343,10005343,GEO-BSC-S,1,01
10005343,10005343,GEO-S-E,1,01
10005343,10005343,IBU-MM-FRH,1,01
10005343,10005343,IBU-MM-GER,1,01
10005343,10005343,IBU-MM-MAN,1,01
10005343,10005343,IBU-MM-POR,1,01
10005343,10005343,IBU-MM-SPA,1,01
10005343,10005343,INT-JS-IRS,1,01
10005343,10005343,INT-JS-POL,1,01
10005343,10005343,INT-JS-SPA,1,01
10005343,10005343,IPC-BA-S,1,01
10005343,10005343,IRC-BA-S,1,01
10005343,10005343,IRC-JS-MHY,1,01
10005343,10005343,IRC-JS-POL,1,01
10005343,10005343,IRC-JS-SAN,1,01
10005343,10005343,IRC-JS-SPA,1,01
10005343,10005343,LAW-LLB-S,1,01
10005343,10005343,LAW-MM-POL,1,01
10005343,10005343,MCB-BSC-P,1,01
10005343,10005343,MCB-BSC-S,1,01
10005343,10005343,MDC-BSC-S,1,01
10005343,10005343,MDC-MSCI,1,01
10005343,10005343,MDC-S-S,1,01
10005343,10005343,MED-MB-S,1,01
10005343,10005343,MEE-BE-S,1,01
10005343,10005343,MEE-BENG,1,01
10005343,10005343,MEE-FD-S,1,01
10005343,10005343,MEE-ME-P,1,01
10005343,10005343,MEE-MENG,1,01
10005343,10005343,MHY-BA-S,1,01
10005343,10005343,MHY-JS-INT,1,01
10005343,10005343,MHY-JS-PHL,1,01
10005343,10005343,MHY-JS-POL,1,01
10005343,10005343,MHY-JS-SAN,1,01
10005343,10005343,MHY-JS-SOC,1,01
10005343,10005343,MHY-JS-SPA,1,01
10005343,10005343,MRN-BSC-P,1,01
10005343,10005343,MRN-BSC-S,1,01
10005343,10005343,MTH-BSC-FN,1,01
10005343,10005343,MTH-BSC-S,1,01
10005343,10005343,MTH-JS-CSC,1,01
10005343,10005343,MTH-JS-SOR,1,01
10005343,10005343,MTH-MSCI,1,01
10005343,10005343,MTH-S-E,1,01
10005343,10005343,MTH-UM-CSC,1,01
10005343,10005343,MTH-UM-SOR,1,01
10005343,10005343,MUS-BM-S,1,01
10005343,10005343,NAM-BSC-AN,1,01
10005343,10005343,NAM-BSC-CD,1,01
10005343,10005343,NAM-BSC-LN,1,01
10005343,10005343,NAM-BSC-MC,1,01
10005343,10005343,NAM-BSC-ME,1,01
10005343,10005343,PDE-BENG,1,01
10005343,10005343,PDE-BENG-S,1,01
10005343,10005343,PDE-MENG,1,01
10005343,10005343,PDE-MENG-S,1,01
10005343,10005343,PHL-BA-S,1,01
10005343,10005343,PHL-JS-POL,1,01
10005343,10005343,PHY-BSC-S,1,01
10005343,10005343,PHY-MSCI,1,01
10005343,10005343,PHY-S-APH,1,01
10005343,10005343,PHY-S-E,1,01
10005343,10005343,PHY-S-MED,1,01
10005343,10005343,PHY-UM-APH,1,01
10005343,10005343,PHY-UM-E,1,01
10005343,10005343,PHY-UM-MED,1,01
10005343,10005343,PMY-BSC-SC,1,01
10005343,10005343,PMY-MPHARM,1,01
10005343,10005343,POL-BA-S,1,01
10005343,10005343,POL-JS-SPA,1,01
10005343,10005343,PPE-BA-S,1,01
10005343,10005343,PSY-BSC-S,1,01
10005343,10005343,SAN-JS-SPA,1,01
10005343,10005343,SEA-ME-S,1,01
10005343,10005343,SEA-MENG,1,01
10005343,10005343,SEE-BE-S,1,01
10005343,10005343,SEE-BENG,1,01
10005343,10005343,SEE-ME-S,1,01
10005343,10005343,SEE-MENG,1,01
10005343,10005343,SEP-BENG,1,01
10005343,10005343,SEP-MENG,1,01
10005343,10005343,SOC-BSC-QM,1,01
10005343,10005343,SOE-MENG,1,01
10005343,10005343,SPA-BA-S,1,01
10005343,10005343,SPS-BA-S,1,01
10005343,10005343,SPY-JS-SOC,1,01
10005343,10005343,SWK-BSW-PT,2,01
10005343,10005343,SWK-BSW-S,1,01
10005343,10005343,SWK-S-G,1,01
10005343,10005343,THE-BD-S,1,01
10005343,10005343,THE-BTH-S,1,01
10005343,10005343,THE-JS-ENG,1,01
10005343,10005343,THE-JS-MHY,1,01
10005343,10005343,THE-JS-PHL,1,01
10005343,10005343,THE-UD,1,01
10005343,10005343,THE-UD,2,01
10005343,10005343,TPH-BSC-S,1,01
10005343,10005343,TPH-MSCI,1,01
10005343,10005343,ZOO-BSC-P,1,01
10005343,10005343,ZOO-BSC-S,1,01
10005389,10005389,ADV15,1,00
10005389,10005389,ANI14,1,00
10005389,10005389,ARC14,1,00
10005389,10005389,BAT15,1,00
10005389,10005389,BCT15,1,00
10005389,10005389,BOT15,1,00
10005389,10005389,BST15,1,00
10005389,10005389,DCD15,1,00
10005389,10005389,DFP15,1,00
10005389,10005389,DGP15,1,00
10005389,10005389,DPR15,1,00
10005389,10005389,DTP15,1,00
10005389,10005389,EPP15,1,00
10005389,10005389,FAS14,1,00
10005389,10005389,FBB15,1,00
10005389,10005389,FDP14,1,00
10005389,10005389,FPR14,1,00
10005389,10005389,GRA14,1,00
10005389,10005389,IDA14,1,00
10005389,10005389,MGR15,1,00
10005389,10005389,MPM14,1,00
10005389,10005389,SND14,1,00
10005389,10005389,ULA15,1,00
10005389,10005389,WEB14,1,00
10005404,10005404,BSCBUSEM,1,Re
10005404,10005404,BSCEQSBM,1,Re
10005404,10005404,BSCEQSBMPT,2,Re
10005404,10005404,BSCEQSP,1,Re
10005404,10005404,BSCEQSPPT,2,Re
10005404,10005404,BSCHEQSC,1,Re
10005404,10005404,BSCHEQSCPT,2,Re
10005404,10005404,BSCHSPTECH,1,Re
10005404,10005404,BSCLANDMAN,1,Re
10005404,10005404,BSCWILDCE,1,Re
10005404,10005404,FDAGDHMA,1,Re
10005404,10005404,FDAGDHMAPT,2,Re
10005404,10005404,FDAGRIC1,1,Re
10005404,10005404,FDAGRICPT,2,Re
10005404,10005404,FDAMBEWE,1,Re
10005404,10005404,FDAMZOOM,1,Re
10005404,10005404,FDAPEQB,1,Re
10005404,10005404,FDAPEQBPT,2,Re
10005404,10005404,FDBPTECH,1,Re
10005404,10005404,FDBPTECHPT,2,Re
10005404,10005404,FDBUSEM,1,Re
10005404,10005404,FDCBTR,1,Re
10005404,10005404,FDCOCRMA,2,Re
10005404,10005404,FDEQPHTH,1,Re
10005404,10005404,FDEQPHTHPT,2,Re
10005404,10005404,FDEQSBM,1,Re
10005404,10005404,FDEQSBMPT,2,Re
10005404,10005404,FDFMBMPT,2,Re
10005404,10005404,FDFOMBM,1,Re
10005404,10005404,FDGARLDE,1,Re
10005404,10005404,FDGARLDEPT,2,Re
10005410,10005410,2173,1,RC
10005410,10005410,2174,1,RC
10005410,10005410,7052,1,RC
10005410,10005410,7138,1,RC
10005414,10007161,BGHND-R_PT,2,RC
10005414,10007161,CSLFND-R_PT,2,RC
10005414,10007161,EATSNG-R_PT,2,RC
10005414,10007161,EJFND-R_PT,2,RC
10005414,10007161,HWSFS-R_FT,1,RC
10005414,10007161,MGHND-R_PT,2,RC
10005414,10007161,SCEFND-R_PT,2,RC
10005414,10007161,STLFND-R_PT,2,RC
10005455,10007146,K0161,2,RS
10005455,10007146,K0162,2,RS
10005455,10007146,K0163,2,RS
10005455,10007146,K0164,2,RS
10005465,10005465,Business,1,RH
10005465,10005465,Business,2,RH
10005465,10005465,Sports,1,RH
10005469,10005469,PQ0AE,1,RC
10005470,10005470,ACCFIN,1,RI
10005470,10005470,AMS,1,RI
10005470,10005470,AVC,1,RI
10005470,10005470,BAENT,1,RI
10005470,10005470,BAFNN,1,RI
10005470,10005470,BAINB,1,RI
10005470,10005470,BAMKT,1,RI
10005470,10005470,COMMKT,1,RI
10005470,10005470,COMMMS,1,RI
10005470,10005470,COMMPD,1,RI
10005470,10005470,DEVSTD,1,RI
10005470,10005470,ECN,1,RI
10005470,10005470,FINECN,1,RI
10005470,10005470,FLM,1,RI
10005470,10005470,FSH,1,RI
10005470,10005470,HST,1,RI
10005470,10005470,IDE,1,RI
10005470,10005470,INR,1,RI
10005470,10005470,PLT,1,RI
10005470,10005470,PSY,1,RI
10005470,10005470,THR,1,RI
10005500,10005500,UBAFTAA3D,1,GD
10005500,10005500,UBAFTAACD,1,GD
10005500,10005500,UBAFTAAFT,1,GD
10005500,10005500,UBAFTAAPA,1,GD
10005500,10005500,UBAFTACAA,1,GD
10005500,10005500,UBAFTBSAF,1,GD
10005500,10005500,UBAFTBSEM,1,GD
10005500,10005500,UBAFTBSFM,1,GD
10005500,10005500,UBAFTBSHR,1,GD
10005500,10005500,UBAFTBSMA,1,GD
10005500,10005500,UBAFTBSMK,1,GD
10005500,10005500,UBAFTBSPR,1,GD
10005500,10005500,UBAFTHTIH,1,GD
10005500,10005500,UBAFTHTIT,1,GD
10005500,10005500,UBAFTIMJO,1,GD
10005500,10005500,UBAFTIMME,1,GD
10005500,10005500,UBAFTPALM,1,GD
10005500,10005500,UBAFTSSAS,1,GD
10005500,10005500,UBAFTSSSO,1,GD
10005500,10005500,UBEFTENEE,1,GD
10005500,10005500,UBEFTENEE,2,GD
10005500,10005500,UBEFTENME,1,GD
10005500,10005500,UBEFTENME,2,GD
10005500,10005500,UBEFTENML,1,GD
10005500,10005500,UBEFTENML,2,GD
10005500,10005500,UBEFTENMO,1,GD
10005500,10005500,UBEFTENMO,2,GD
10005500,10005500,UBMFTNUNW,1,GD
10005500,10005500,UBNFTNUNU,1,GD
10005500,10005500,UBSFTASBB,1,GD
10005500,10005500,UBSFTASBI,1,GD
10005500,10005500,UBSFTASFA,1,GD
10005500,10005500,UBSFTASND,1,GD
10005500,10005500,UBSFTASNU,1,GD
10005500,10005500,UBSFTBSIB,1,GD
10005500,10005500,UBSFTCMAG,1,GD
10005500,10005500,UBSFTCMAS,1,GD
10005500,10005500,UBSFTCMCN,1,GD
10005500,10005500,UBSFTCMCS,1,GD
10005500,10005500,UBSFTCMCY,1,GD
10005500,10005500,UBSFTCMDM,1,GD
10005500,10005500,UBSFTHSAS,1,GD
10005500,10005500,UBSFTHSOT,1,GD
10005500,10005500,UBSFTHSPH,1,GD
10005500,10005500,UBSFTHSRA,1,GD
10005500,10005500,UBSFTSUAT,1,GD
10005500,10005500,UBSFTSUCO,1,GD
10005500,10005500,UBSFTSUSU,1,GD
10005500,10005500,UBUFTNUCY,1,GD
10005500,10005500,UBUFTNUNM,1,GD
10005500,10005500,UBUFTNUNU,1,GD
10005500,10005500,ULBFTPALA,1,GD
10005500,10005500,ULBFTPALA,2,GD
10005500,10005500,UMAFTACAA,1,GD
10005500,10005500,UMEFTENEE,1,GD
10005500,10005500,UMEFTENEE,2,GD
10005500,10005500,UMEFTENME,1,GD
10005500,10005500,UMEFTENME,2,GD
10005500,10005500,UMEFTENML,1,GD
10005500,10005500,UMEFTENML,2,GD
10005500,10005500,UMEFTENMO,1,GD
10005500,10005500,UMEFTENMO,2,GD
10005500,10005500,UMPFTPHPH,1,GD
10005523,10005523,BAACT,1,00
10005523,10005523,BAAMU,1,00
10005523,10005523,BAATA,1,00
10005523,10005523,BACLC,1,00
10005523,10005523,BACP,1,00
10005523,10005523,BAETA,1,00
10005523,10005523,BALD,1,00
10005523,10005523,BAPS,1,00
10005523,10005523,BASA,1,00
10005523,10005523,BASMG,1,00
10005523,10005523,BATD,1,00
10005534,10005534,HE00001,1,TC
10005534,10005534,HE00012,1,TC
10005534,10005534,HE00014,2,TC
10005534,10005534,HE00016,2,TC
10005534,10005534,HE00016,2,WC
10005534,10005534,HE00017,1,TC
10005534,10005534,HE00018,2,TC
10005534,10005534,HE00024,2,TC
10005534,10005534,HE00032,2,TC
10005534,10005534,HE00036,1,TC
10005534,10005534,HE00038,1,TC
10005534,10005534,HE00039,1,TC
10005534,10005534,HE00039,1,WC
10005534,10005534,HE00040,1,TC
10005534,10005534,HE00041,1,TC
10005534,10005534,HE00042,1,TC
10005534,10005534,HE00044,1,DC
10005534,10005534,HE00045,2,DC
10005534,10005534,HE00046,1,TC
10005534,10005534,HE00050,1,TC
10005534,10005534,HE00052,2,WC
10005534,10005534,HE00053,1,DC
10005534,10005534,HE00054,1,TC
10005534,10005534,HE00055,2,DC
10005534,10005534,HE00056,1,TC
10005534,10005534,HE00057,1,WC
10005545,10005545,AESB,1,RA
10005545,10005545,AFM,1,RA
10005545,10005545,AG,1,RA
10005545,10005545,CMFGDP,1,CM
10005545,10005545,D,1,RA
10005545,10005545,E,1,RA
10005545,10005545,EBP,1,RA
10005545,10005545,FA,1,RA
10005545,10005545,FAHL,1,RA
10005545,10005545,FAHL,2,RA
10005545,10005545,FBRE,1,RA
10005545,10005545,FBW,1,RA
10005545,10005545,FBW,2,RA
10005545,10005545,FC,1,RA
10005545,10005545,FH,1,RA
10005545,10005545,FH,2,RA
10005545,10005545,IBFA,1,RA
10005545,10005545,IBM,1,RA
10005545,10005545,RE,1,RA
10005545,10005545,RE,2,RA
10005553,10005553,1009,1,EC
10005553,10005553,1016,1,EC
10005553,10005553,1025,1,EC
10005553,10005553,1033,1,EC
10005553,10005553,1035,1,EC
10005553,10005553,1050,1,EC
10005553,10005553,1051,1,EC
10005553,10005553,1052,1,EC
10005553,10005553,1055,1,EC
10005553,10005553,1059,1,EC
10005553,10005553,1062,1,EC
10005553,10005553,1067,1,EC
10005553,10005553,1069,1,EC
10005553,10005553,1079,1,EC
10005553,10005553,1080,1,EC
10005553,10005553,1081,1,EC
10005553,10005553,1088,1,EC
10005553,10005553,1090,1,EC
10005553,10005553,1091,1,EC
10005553,10005553,1093,1,EC
10005553,10005553,1094,1,EC
10005553,10005553,1095,1,EC
10005553,10005553,1099,1,EC
10005553,10005553,1100,1,EC
10005553,10005553,1103,1,EC
10005553,10005553,1104,1,EC
10005553,10005553,1106,1,EC
10005553,10005553,1107,1,EC
10005553,10005553,1108,1,EC
10005553,10005553,1109,1,EC
10005553,10005553,1110,1,EC
10005553,10005553,1111,1,EC
10005553,10005553,1112,1,EC
10005553,10005553,1113,1,EC
10005553,10005553,1116,1,EC
10005553,10005553,1128,1,EC
10005553,10005553,1130,1,EC
10005553,10005553,1132,1,EC
10005553,10005553,1133,1,EC
10005553,10005553,1134,1,EC
10005553,10005553,1135,1,EC
10005553,10005553,1136,1,EC
10005553,10005553,1137,1,EC
10005553,10005553,1138,1,EC
10005553,10005553,1139,1,EC
10005553,10005553,1141,1,EC
10005553,10005553,1142,1,EC
10005553,10005553,1146,1,EC
10005553,10005553,1147,1,EC
10005553,10005553,1149,1,EC
10005553,10005553,1150,1,EC
10005553,10005553,1154,1,EC
10005553,10005553,1160,1,EC
10005553,10005553,1161,1,EC
10005553,10005553,1162,1,EC
10005553,10005553,1165,1,EC
10005553,10005553,1177,1,EC
10005553,10005553,1178,1,EC
10005553,10005553,1179,1,EC
10005553,10005553,1180,1,EC
10005553,10005553,1183,1,EC
10005553,10005553,1184,1,EC
10005553,10005553,1185,1,EC
10005553,10005553,1202,1,EC
10005553,10005553,1209,1,EC
10005553,10005553,1211,1,EC
10005553,10005553,1212,1,EC
10005553,10005553,1234,1,EC
10005553,10005553,1236,1,EC
10005553,10005553,1237,1,EC
10005553,10005553,1251,1,EC
10005553,10005553,1258,1,EC
10005553,10005553,1260,1,EC
10005553,10005553,1264,1,EC
10005553,10005553,1265,1,EC
10005553,10005553,1268,1,EC
10005553,10005553,1269,1,EC
10005553,10005553,1275,1,EC
10005553,10005553,1277,1,EC
10005553,10005553,1278,1,EC
10005553,10005553,1279,1,EC
10005553,10005553,1280,1,EC
10005553,10005553,1284,1,EC
10005553,10005553,1285,1,EC
10005553,10005553,1286,1,EC
10005553,10005553,1287,1,EC
10005553,10005553,1289,1,EC
10005553,10005553,1290,1,EC
10005553,10005553,1296,1,EC
10005553,10005553,1309,1,EC
10005553,10005553,1312,1,EC
10005553,10005553,1313,1,EC
10005553,10005553,1314,1,EC
10005553,10005553,1315,1,EC
10005553,10005553,1317,1,EC
10005553,10005553,1318,1,EC
10005553,10005553,1319,1,EC
10005553,10005553,1320,1,EC
10005553,10005553,1323,1,EC
10005553,10005553,1324,1,EC
10005553,10005553,1325,1,EC
10005553,10005553,1329,1,EC
10005553,10005553,1331,1,EC
10005553,10005553,1338,1,EC
10005553,10005553,1341,1,EC
10005553,10005553,1342,1,EC
10005553,10005553,1348,1,EC
10005553,10005553,1350,1,EC
10005553,10005553,1355,1,EC
10005553,10005553,1365,1,EC
10005553,10005553,1416,1,EC
10005553,10005553,1419,1,EC
10005553,10005553,1420,1,EC
10005553,10005553,1422,1,EC
10005553,10005553,1426,1,EC
10005553,10005553,1437,1,EC
10005553,10005553,1445,1,EC
10005553,10005553,1485,1,EC
10005553,10005553,1487,1,EC
10005553,10005553,1494,1,EC
10005553,10005553,1498,1,EC
10005553,10005553,1502,1,EC
10005553,10005553,2259,1,EC
10005553,10005553,2260,1,EC
10005553,10005553,2261,1,EC
10005553,10005553,2262,1,EC
10005553,10005553,2265,1,EC
10005553,10005553,2266,1,EC
10005553,10005553,2267,1,EC
10005553,10005553,2268,1,EC
10005553,10005553,2269,1,EC
10005553,10005553,2270,1,EC
10005553,10005553,2271,1,EC
10005553,10005553,2274,1,EC
10005553,10005553,2276,1,EC
10005553,10005553,2277,1,EC
10005553,10005553,2278,1,EC
10005553,10005553,2279,1,EC
10005553,10005553,2318,1,EC
10005553,10005553,2327,1,EC
10005553,10005553,2329,1,EC
10005553,10005553,2330,1,EC
10005553,10005553,2331,1,EC
10005553,10005553,2337,1,EC
10005553,10005553,2357,1,EC
10005553,10005553,2376,1,EC
10005553,10005553,2410,1,EC
10005553,10005553,2411,1,EC
10005553,10005553,2412,1,EC
10005553,10005553,2413,1,EC
10005553,10005553,2414,1,EC
10005553,10005553,2416,1,EC
10005553,10005553,2417,1,EC
10005553,10005553,2418,1,EC
10005553,10005553,2419,1,EC
10005553,10005553,2420,1,EC
10005553,10005553,2421,1,EC
10005553,10005553,2425,1,EC
10005553,10005553,2426,1,EC
10005553,10005553,2427,1,EC
10005553,10005553,2428,1,EC
10005553,10005553,2429,1,EC
10005553,10005553,2430,1,EC
10005553,10005553,2431,1,EC
10005553,10005553,2433,1,EC
10005553,10005553,2446,1,EC
10005553,10005553,2511,1,EC
10005553,10005553,2512,1,EC
10005553,10005553,2514,1,EC
10005553,10005553,2520,1,EC
10005553,10005553,2528,1,EC
10005553,10005553,2531,1,EC
10005553,10005553,2532,1,EC
10005553,10005553,2533,1,EC
10005553,10005553,2534,1,EC
10005553,10005553,2539,1,EC
10005553,10005553,2540,1,EC
10005553,10005553,2541,1,EC
10005553,10005553,2542,1,EC
10005553,10005553,2543,1,EC
10005553,10005553,2555,1,EC
10005553,10005553,2556,1,EC
10005553,10005553,2557,1,EC
10005553,10005553,2558,1,EC
10005553,10005553,2565,1,EC
10005553,10005553,2566,1,EC
10005553,10005553,2582,1,EC
10005553,10005553,2586,1,EC
10005553,10005553,2587,1,EC
10005553,10005553,2588,1,EC
10005553,10005553,2592,1,EC
10005553,10005553,2593,1,EC
10005553,10005553,2601,1,EC
10005553,10005553,2615,1,EC
10005553,10005553,2617,1,EC
10005553,10005553,2635,1,EC
10005553,10005553,2636,1,EC
10005553,10005553,2637,1,EC
10005553,10005553,2641,1,EC
10005553,10005553,2671,1,EC
10005553,10005553,2672,1,EC
10005553,10005553,2673,1,EC
10005553,10005553,2674,1,EC
10005553,10005553,2675,1,EC
10005553,10005553,2676,1,EC
10005553,10005553,2677,1,EC
10005553,10005553,2678,1,EC
10005553,10005553,2685,1,EC
10005553,10005553,2686,1,EC
10005553,10005553,2687,1,EC
10005553,10005553,2688,1,EC
10005553,10005553,2712,1,EC
10005553,10005553,2718,1,EC
10005553,10005553,2843,1,EC
10005553,10005553,2844,1,EC
10005553,10005553,2845,1,EC
10005553,10005553,2846,1,EC
10005553,10005553,2847,1,EC
10005553,10005553,2849,1,EC
10005553,10005553,2857,1,EC
10005553,10005553,2902,1,EC
10005553,10005553,2928,1,EC
10005553,10005553,2929,1,EC
10005553,10005553,2952,1,EC
10005553,10005553,2955,1,EC
10005553,10005553,2959,1,EC
10005553,10005553,2968,1,EC
10005553,10005553,2969,1,EC
10005553,10005553,2970,1,EC
10005553,10005553,2971,1,EC
10005553,10005553,3008,1,EC
10005553,10005553,3009,1,EC
10005553,10005553,3014,1,EC
10005553,10005553,3015,1,EC
10005553,10005553,3016,1,EC
10005553,10005553,3017,1,EC
10005553,10005553,3018,1,EC
10005553,10005553,3019,1,EC
10005553,10005553,3020,1,EC
10005553,10005553,3021,1,EC
10005553,10005553,3022,1,EC
10005553,10005553,3023,1,EC
10005553,10005553,3024,1,EC
10005553,10005553,3025,1,EC
10005553,10005553,3026,1,EC
10005553,10005553,3027,1,EC
10005553,10005553,3032,1,EC
10005553,10005553,3034,1,EC
10005553,10005553,3035,1,EC
10005553,10005553,3036,1,EC
10005553,10005553,3037,1,EC
10005553,10005553,3046,1,EC
10005553,10005553,3047,1,EC
10005553,10005553,3065,1,EC
10005553,10005553,3066,1,EC
10005553,10005553,3093,1,EC
10005553,10005553,3094,1,EC
10005553,10005553,3095,1,EC
10005561,10005561,BAACT,1,MA
10005561,10005561,BABAL,1,MA
10005561,10005561,BACPP,1,MA
10005561,10005561,BADFATV,1,MA
10005561,10005561,BAMT,1,MA
10005561,10005561,BAPAD,1,MA
10005561,10005561,BAPTM,1,MA
10005561,10005561,BEDMUS,1,MA
10005561,10005561,BMusComp,1,MA
10005561,10005561,BMusJazz,1,MA
10005561,10005561,BMusJoint,1,MA
10005561,10005561,BMusPerf,1,MA
10005561,10005561,BMusTrad,1,MA
10005561,10005561,BMusTrad(P),1,MA
10005575,10005575,KHFDBUS,1,RC
10005575,10005575,KHFDCAE,1,RC
10005575,10005575,KHFDCAS,1,RC
10005575,10005575,KHFDCCJ,1,RC
10005575,10005575,KHFDCGD,1,RC
10005575,10005575,KHFDCLS,1,RC
10005575,10005575,KHFDCMT,1,RC
10005575,10005575,KHFDCOM,1,RC
10005575,10005575,KHFDCYP,1,RC
10005575,10005575,KHFDCYP,2,RC
10005575,10005575,KHFDGRD,1,RC
10005575,10005575,KHFDPPB,1,RC
10005575,10005575,KHFDPSL,1,RC
10005575,10005575,KHFDSPC,1,RC
10005575,10005575,KHFDTEM,1,RC
10005575,10005575,KHHDMEE,1,RC
10005583,10005583,BASW,1,RC
10005583,10005583,BASW,2,RC
10005669,10005669,240HL5FA,1,CC
10005669,10005669,315HL5FA,1,CC
10005669,10005669,430HL5FA,1,CC
10005700,10005700,BNAGBI,1,AY
10005700,10005700,BNAGRI,1,AB
10005700,10005700,BNAGRI,1,AY
10005700,10005700,BNAGRI,1,ED
10005700,10005700,BNAGSC,1,AY
10005700,10005700,BNANAS,1,ED
10005700,10005700,BNAPBI,1,AY
10005700,10005700,BNCMAN,1,AB
10005700,10005700,BNCMAN,1,AY
10005700,10005700,BNENPR,1,ED
10005700,10005700,BNGADG,1,ED
10005700,10005700,BNGREN,1,AY
10005700,10005700,BNHORT,1,ED
10005700,10005700,BNPLAN,1,ED
10005700,10005700,BNSENM,1,AB
