PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ACCTYPE,ACCDEPEND,ACCDEPENDURL,ACCDEPENDURLW
10007161,10007161,AFSNG_FT,1,03401,0,,
10007161,10007161,AHS_FT,1,11103,0,,
10007161,10007161,AIESNG-UHC_FT,1,09902,0,,
10007161,10007161,ALDS_FT,1,11104,0,,
10007161,10007161,AOFPRD_FT,1,09401,0,,
10007161,10007161,AOFSNG_FT,1,09402,0,,
10007161,10007161,AOSNG_FT,1,09402,0,,
10007161,10007161,AOSNG_PT,2,09402,0,,
10007161,10007161,ASISNG-UHC_FT,1,09203,0,,
10007161,10007161,ASISNG-UHC_FT,1,09204,0,,
10007161,10007161,ASISNG-UHC_FT,1,09902,0,,
10007161,10007161,ASPFSNG_FT,1,09902,0,,
10007161,10007161,ASPPRD_FT,1,09901,0,,
10007161,10007161,ASPSNG_FT,1,09902,0,,
10007161,10007161,BMPSNG_FT,1,13101,0,,
10007161,10007161,BMPSNG_PT,2,13101,0,,
10007161,10007161,BOSBSE_FT,1,07301,0,,
10007161,10007161,BOSBS_FT,1,07301,0,,
10007161,10007161,CCHFSNG_FT,1,13101,0,,
10007161,10007161,CCHSNG_FT,1,13101,0,,
10007161,10007161,CDFSNG_FT,1,05601,0,,
10007161,10007161,CDMSNG_FT,1,10002,0,,
10007161,10007161,CDMSNG_FT,1,03002,0,,
10007161,10007161,CDMSNG_FT,1,08102,0,,
10007161,10007161,CDMSNG_FT,1,09302,0,,
10007161,10007161,CEESNG_FT,1,09203,0,,
10007161,10007161,CEIPRD_FT,1,09202,0,,
10007161,10007161,CEISNG_FT,1,09203,0,,
10007161,10007161,CHFSNG_FT,1,12601,0,,
10007161,10007161,CHSNG_FT,1,12601,0,,
10007161,10007161,CHSNG_PT,2,12601,0,,
10007161,10007161,CIIPRD_FT,1,09302,0,,
10007161,10007161,CIIPRD_FT,1,10002,0,,
10007161,10007161,CIIPRD_FT,1,08102,0,,
10007161,10007161,CIIPRD_FT,1,03002,0,,
10007161,10007161,CIISNG_FT,1,10002,0,,
10007161,10007161,CIISNG_FT,1,08102,0,,
10007161,10007161,CIISNG_FT,1,09302,0,,
10007161,10007161,CIISNG_FT,1,03002,0,,
10007161,10007161,CIXSNG_FT,1,03002,0,,
10007161,10007161,CIXSNG_FT,1,08102,0,,
10007161,10007161,CIXSNG_FT,1,10002,0,,
10007161,10007161,CIXSNG_FT,1,09302,0,,
10007161,10007161,CPESNG_FT,1,12601,0,,
10007161,10007161,CPTSNG_PT,2,01105,0,,
10007161,10007161,CPXSNG_FT,1,12601,0,,
10007161,10007161,CSXSNG_FT,1,05601,0,,
10007161,10007161,CVEFSNG_FT,1,13101,0,,
10007161,10007161,CVESNG_FT,1,13101,0,,
10007161,10007161,CXESNG_FT,1,05601,0,,
10007161,10007161,DFEBS_FT,1,05601,0,,
10007161,10007161,DFPBS_FT,1,05601,0,,
10007161,10007161,DFXSNG_FT,1,05601,0,,
10007161,10007161,DHTSNG_FT,1,05801,0,,
10007161,10007161,DMISNG_FT,1,03002,0,,
10007161,10007161,DMISNG_FT,1,10002,0,,
10007161,10007161,DMISNG_FT,1,08102,0,,
10007161,10007161,DMISNG_FT,1,09302,0,,
10007161,10007161,DRS_FT,1,06913,0,,
10007161,10007161,DRS_FT,1,13201,0,,
10007161,10007161,EEIPRD_FT,1,09401,0,,
10007161,10007161,EEISNG_FT,1,09402,0,,
10007161,10007161,EIXSNG_FT,1,09402,0,,
10007161,10007161,FBPSNG_FT,1,05601,0,,
10007161,10007161,FCPSNG_FT,1,05601,0,,
10007161,10007161,FIEIMS_FT,1,05601,0,,
10007161,10007161,FISPRD_FT,1,05601,0,,
10007161,10007161,FSXSNG_FT,1,05601,0,,
10007161,10007161,GJAFSNG_FT,1,08102,0,,
10007161,10007161,GJAFSNG_FT,1,09302,0,,
10007161,10007161,GJAFSNG_FT,1,10002,0,,
10007161,10007161,GJAFSNG_FT,1,03002,0,,
10007161,10007161,GJAPRD_FT,1,08102,0,,
10007161,10007161,GJAPRD_FT,1,03002,0,,
10007161,10007161,GJAPRD_FT,1,09302,0,,
10007161,10007161,GJAPRD_FT,1,10002,0,,
10007161,10007161,GJASNG_FT,1,08102,0,,
10007161,10007161,GJASNG_FT,1,03002,0,,
10007161,10007161,GJASNG_FT,1,09302,0,,
10007161,10007161,GJASNG_FT,1,10002,0,,
10007161,10007161,GJASNG_PT,2,03002,0,,
10007161,10007161,GJASNG_PT,2,08102,0,,
10007161,10007161,GJASNG_PT,2,09302,0,,
10007161,10007161,GJASNG_PT,2,10002,0,,
10007161,10007161,HGFPRD_FT,1,09202,0,,
10007161,10007161,HGFSNG_FT,1,09203,0,,
10007161,10007161,HGSNG_FT,1,09203,0,,
10007161,10007161,HGSNG_PT,2,09203,0,,
10007161,10007161,ICEBEE_FT,1,09402,0,,
10007161,10007161,ICFPRD_FT,1,09401,0,,
10007161,10007161,ICIBEE_FT,1,09402,0,,
10007161,10007161,ICIPRD_FT,1,09401,0,,
10007161,10007161,ICISNG_FT,1,09402,0,,
10007161,10007161,ICSNG_FT,1,09402,0,,
10007161,10007161,ICSNG_PT,2,09402,0,,
10007161,10007161,JBSNG_FT,1,05601,0,,
10007161,10007161,JBSNG_PT,2,05601,0,,
10007161,10007161,JOUSNG_FT,1,10801,0,,
10007161,10007161,JOUSNG_PT,2,10801,0,,
10007161,10007161,KSFSNG_FT,1,05601,0,,
10007161,10007161,KSSNG_FT,1,05601,0,,
10007161,10007161,KSSNG_PT,2,05601,0,,
10007161,10007161,KZFSNG_FT,1,05601,0,,
10007161,10007161,KZSNG_FT,1,05601,0,,
10007161,10007161,KZSNG_PT,2,05601,0,,
10007161,10007161,LWBSNG_FT,1,13601,0,,
10007161,10007161,LWBSNG_PT,2,13601,0,,
10007161,10007161,LWSNG_FT,1,13601,0,,
10007161,10007161,LWSNG_PT,2,13601,0,,
10007161,10007161,MEIPRD_FT,1,09901,0,,
10007161,10007161,MEISNG_FT,1,09902,0,,
10007161,10007161,MGFPRD_FT,1,09901,0,,
10007161,10007161,MGFSNG_FT,1,09902,0,,
10007161,10007161,MGSNG_FT,1,09902,0,,
10007161,10007161,MGSNG_PT,2,09902,0,,
10007161,10007161,MIXSNG_FT,1,09902,0,,
10007161,10007161,MJSSNG_FT,1,10801,0,,
10007161,10007161,MJSSNG_PT,2,10801,0,,
10007161,10007161,OTS_FT,1,01701,0,,
10007161,10007161,OTS_FT,1,06906,0,,
10007161,10007161,PAESNG_PT,2,01801,0,,
10007161,10007161,PARSNG_FT,1,06909,0,,
10007161,10007161,PKSNG_FT,1,02001,0,,
10007161,10007161,PKSNG_PT,2,02001,0,,
10007161,10007161,PRSNG_FT,1,02001,0,,
10007161,10007161,PRSNG_PT,2,02001,0,,
10007161,10007161,PSSNG_FT,1,02001,0,,
10007161,10007161,PSSNG_PT,2,02001,0,,
10007161,10007161,PWBSNG_FT,1,02001,0,,
10007161,10007161,PWBSNG_PT,2,02001,0,,
10007161,10007161,PYSNG_FT,1,02001,0,,
10007161,10007161,PYSNG_PT,2,02001,0,,
10007161,10007161,SASNG_FT,1,01801,0,,
10007161,10007161,SASNG_PT,2,01801,0,,
10007161,10007161,SKSNG_FT,1,01801,0,,
10007161,10007161,SKSNG_PT,2,01801,0,,
10007161,10007161,STRSNG_FT,1,14201,0,,
10007161,10007161,STRSNG_PT,2,14201,0,,
10007161,10007161,SWSNG_FT,1,06914,0,,
10007161,10007161,TFPSNG_FT,1,13101,0,,
10007161,10007161,TFPSNG_PT,2,13101,0,,
10007161,10007161,UPSNG_FT,1,13101,0,,
10007161,10007161,WFS_FT,1,11106,0,,
10007161,10007161,YSS_FT,1,04601,0,,
10007161,10007161,YSS_FT,1,06910,0,,
10007161,10007161,ZDFSNG_FT,1,13101,0,,
10007161,10007161,ZDSNG_FT,1,13101,0,,
10007162,10007162,10108,1,10701,0,,
10007162,10007162,10150,1,03801,0,,
10007162,10007162,10232,1,03501,1,http://www.cim.co.uk/learning/qualifications/graduate-gateway/,
10007162,10007162,10251,1,12101,0,,
10007162,10007162,10253,1,04401,1,http://www.managers.org.uk/,
10007162,10007162,20139,1,04501,0,,
10007162,10007162,32004,1,04401,1,http://www.managers.org.uk/,
10007163,10007163,D-X1F7,2,01401,0,,
10007163,10007163,U-C100,1,13402,0,,
10007163,10007163,U-C1A1,1,13403,0,,
10007163,10007163,U-C1A2,1,13403,0,,
10007163,10007163,U-C1A3,1,13403,0,,
10007163,10007163,U-C1B9,1,13402,0,,
10007163,10007163,U-C700,1,13402,0,,
10007163,10007163,U-C800,1,02001,0,,
10007163,10007163,U-F100,1,12602,0,,
10007163,10007163,U-F105,1,12601,0,,
10007163,10007163,U-F121,1,12602,0,,
10007163,10007163,U-F125,1,12601,0,,
10007163,10007163,U-F300,1,08901,0,,
10007163,10007163,U-F303,1,08901,0,,
10007163,10007163,U-FG31,1,08901,0,,
10007163,10007163,U-FN31,1,08903,0,,
10007163,10007163,U-G1G3,1,12701,0,,
10007163,10007163,U-G1G3,1,07201,1,http://www2.warwick.ac.uk/fac/sci/statistics/courses/handbooks/morse/1/#careers-actuarial,
10007163,10007163,U-G300,1,07201,1,http://www2.warwick.ac.uk/fac/sci/statistics/courses/handbooks/morse/1/#careers-actuarial,
10007163,10007163,U-G300,1,12701,1,http://www2.warwick.ac.uk/fac/sci/statistics/courses/rss,
10007163,10007163,U-G500,1,01101,0,,
10007163,10007163,U-G503,1,01101,0,,
10007163,10007163,U-GF13,1,08903,0,,
10007163,10007163,U-GG14,1,12701,0,,
10007163,10007163,U-H100,1,09302,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year3/engineering3,
10007163,10007163,U-H100,1,09402,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year3/engineering3,
10007163,10007163,U-H100,1,08702,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year3/engineering3,
10007163,10007163,U-H100,1,09902,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year3/engineering3,
10007163,10007163,U-H100,1,10002,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year3/engineering3,
10007163,10007163,U-H102,1,09301,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year4/engineering4,
10007163,10007163,U-H102,1,08701,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year4/engineering4,
10007163,10007163,U-H102,1,09401,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year4/engineering4,
10007163,10007163,U-H102,1,10001,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year4/engineering4,
10007163,10007163,U-H102,1,09901,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year4/engineering4,
10007163,10007163,U-H200,1,03002,0,,
10007163,10007163,U-H200,1,08102,0,,
10007163,10007163,U-H200,1,09302,0,,
10007163,10007163,U-H202,1,03001,0,,
10007163,10007163,U-H202,1,08101,0,,
10007163,10007163,U-H202,1,09301,0,,
10007163,10007163,U-H300,1,09902,0,,
10007163,10007163,U-H302,1,09901,0,,
10007163,10007163,U-H330,1,09402,0,,
10007163,10007163,U-H330,1,09902,0,,
10007163,10007163,U-H335,1,09901,0,,
10007163,10007163,U-H335,1,09401,0,,
10007163,10007163,U-H600,1,08702,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year3/electronic3,
10007163,10007163,U-H600,1,09402,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year3/electronic3,
10007163,10007163,U-H602,1,08701,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year4/electronic4,
10007163,10007163,U-H602,1,09401,0,,
10007163,10007163,U-HH37,1,08701,1,http://www2.warwick.ac.uk/fac/sci/eng/eso/modules/year4/mme4,
10007163,10007163,U-HH37,1,09901,0,,
10007163,10007163,U-HH37,1,09401,0,,
10007163,10007163,U-HH73,1,09402,0,,
10007163,10007163,U-HH73,1,08702,0,,
10007163,10007163,U-HH73,1,09902,0,,
10007163,10007163,U-M108,1,13601,1,https://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/qd/,
10007163,10007163,U-M108,1,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-M111,1,13601,1,https://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/qd/,
10007163,10007163,U-M111,1,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-M115,1,13601,1,https://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/qd/,
10007163,10007163,U-M115,1,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-M300,1,13601,1,https://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/qd/,
10007163,10007163,U-M300,1,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-M300,2,13601,1,https://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/qd/,
10007163,10007163,U-M300,2,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-M301,1,13601,1,https://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/qd/,
10007163,10007163,U-M301,1,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-M355,1,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-M355,1,13601,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-ML33,1,16401,1,http://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/,
10007163,10007163,U-ML33,1,13601,1,https://www2.warwick.ac.uk/fac/soc/law/applying/undergraduate/qd/,
10007163,10007163,U-MN31,1,05501,0,,
10007163,10007163,U-MN31,1,03401,1,http://www.wbs.ac.uk/students/undergraduate/accounting-finance/prof-exemptions.cfm,
10007163,10007163,U-MN31,1,00901,0,,
10007163,10007163,U-MN31,1,07501,1,http://www.wbs.ac.uk/students/undergraduate/accounting-finance/prof-exemptions.cfm,
10007163,10007163,U-MN31,1,00601,1,http://www.wbs.ac.uk/students/undergraduate/accounting-finance/prof-exemptions.cfm,
10007163,10007163,U-N100,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/management/careers/,
10007163,10007163,U-N100,1,00901,0,,
10007163,10007163,U-N100,1,03401,1,http://www.wbs.ac.uk/courses/undergraduate/management/careers/,
10007163,10007163,U-N100,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/management/careers/,
10007163,10007163,U-N100,1,05501,0,,
10007163,10007163,U-N1R1,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N1R1,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N1R2,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N1R2,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N1R3,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N1R3,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N1R4,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N1R4,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/international-business/careers/,
10007163,10007163,U-N203,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/international-management/careers/,
10007163,10007163,U-N203,1,00901,0,,
10007163,10007163,U-N203,1,03401,1,http://www.wbs.ac.uk/courses/undergraduate/international-management/careers/,
10007163,10007163,U-N203,1,05501,0,,
10007163,10007163,U-N203,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/international-management/careers/,
10007163,10007163,U-N20A,1,05501,0,,
10007163,10007163,U-N20A,1,03401,1,http://www.wbs.ac.uk/courses/undergraduate/management/careers/,
10007163,10007163,U-N20A,1,00901,0,,
10007163,10007163,U-N20A,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/management/careers/,
10007163,10007163,U-N20A,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/management/careers/,
10007163,10007163,U-N211,1,00901,0,,
10007163,10007163,U-N4N4,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/accounting-and-finance/#more,
10007163,10007163,U-N4N4,1,00901,0,,
10007163,10007163,U-N4N4,1,02401,0,,
10007163,10007163,U-N4N4,1,03401,1,http://www.wbs.ac.uk/courses/undergraduate/accounting-and-finance/#more,
10007163,10007163,U-N4N4,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/accounting-and-finance/#more,
10007163,10007163,U-N4N4,1,05501,0,,
10007163,10007163,U-NN34,1,02401,0,,
10007163,10007163,U-NN34,1,00601,1,http://www.wbs.ac.uk/courses/undergraduate/accounting-and-finance/#more,
10007163,10007163,U-NN34,1,07501,1,http://www.wbs.ac.uk/courses/undergraduate/accounting-and-finance/#more,
10007163,10007163,U-NN34,1,00901,0,,
10007163,10007163,U-NN34,1,03401,1,http://www.wbs.ac.uk/courses/undergraduate/accounting-and-finance/#more,
10007163,10007163,U-NN34,1,05501,0,,
10007163,10007163,U-Y602,1,12701,1,http://www2.warwick.ac.uk/fac/sci/statistics/courses/rss,
10007164,10007164,45FF,1,09601,0,,
10007164,10007164,45MF,1,09601,0,,
10007164,10007164,45MM,1,09601,0,,
10007164,10007164,45MN,1,09601,0,,
10007164,10007164,45MN,2,09601,0,,
10007164,10007164,6F3B,1,18801,0,,
10007164,10007164,B160,1,04601,0,,
10007164,10007164,B160,1,06910,0,,
10007164,10007164,B701,1,11102,1,http://courses.uwe.ac.uk/B701/2016#features,
10007164,10007164,B702,1,11105,1,http://courses.uwe.ac.uk/B702/2016#features,
10007164,10007164,B703,1,11104,1,http://courses.uwe.ac.uk/B703/2016#features,
10007164,10007164,B704,1,11103,1,http://courses.uwe.ac.uk/B704/2016#features,
10007164,10007164,B711,1,11106,0,,
10007164,10007164,B821,1,06913,0,,
10007164,10007164,B821,1,13201,0,,
10007164,10007164,B822,1,06913,0,,
10007164,10007164,B822,1,13201,0,,
10007164,10007164,B920,1,01701,0,,
10007164,10007164,B920,1,06906,0,,
10007164,10007164,B950,1,06909,0,,
10007164,10007164,BC96,1,14201,0,,
10007164,10007164,C800,1,02001,0,,
10007164,10007164,C800,2,02001,0,,
10007164,10007164,C8L3,1,02001,0,,
10007164,10007164,C8L3,2,02001,0,,
10007164,10007164,C8M9,1,02001,0,,
10007164,10007164,C8M9,2,02001,0,,
10007164,10007164,C90F,1,07301,0,,
10007164,10007164,C90F,1,06902,0,,
10007164,10007164,C91F,1,18901,0,,
10007164,10007164,C980,1,07301,0,,
10007164,10007164,C980,1,06902,0,,
10007164,10007164,C980,2,06902,0,,
10007164,10007164,C980,2,07301,0,,
10007164,10007164,C98F,1,07301,0,,
10007164,10007164,C98F,1,06902,0,,
10007164,10007164,C98M,1,07301,0,,
10007164,10007164,C98M,1,06902,0,,
10007164,10007164,C990,1,06902,0,,
10007164,10007164,C990,1,07301,0,,
10007164,10007164,C990,1,18901,0,,
10007164,10007164,C991,1,18101,1,http://courses.uwe.ac.uk/C991/2016#features,
10007164,10007164,C991,1,18901,0,,
10007164,10007164,C9MF,1,07301,0,,
10007164,10007164,C9MF,1,06902,0,,
10007164,10007164,F410,1,05601,0,,
10007164,10007164,F900,1,09601,0,,
10007164,10007164,F900,2,09601,0,,
10007164,10007164,F90F,1,09601,0,,
10007164,10007164,FF89,1,09601,0,,
10007164,10007164,FF89,2,09601,0,,
10007164,10007164,FJ79,1,09601,0,,
10007164,10007164,G101,1,08602,0,,
10007164,10007164,G300,1,08602,0,,
10007164,10007164,G300,1,12701,0,,
10007164,10007164,G400,1,01107,0,,
10007164,10007164,G400,1,01101,0,,
10007164,10007164,G400,1,01110,0,,
10007164,10007164,G401,1,01101,0,,
10007164,10007164,G401,1,01110,0,,
10007164,10007164,G611,1,19501,0,,
10007164,10007164,G61F,1,19501,0,,
10007164,10007164,GN52,1,18801,0,,
10007164,10007164,H290,1,03002,0,,
10007164,10007164,H290,1,08102,0,,
10007164,10007164,H290,1,09302,0,,
10007164,10007164,H290,1,10002,0,,
10007164,10007164,H290,2,03002,0,,
10007164,10007164,H290,2,08102,0,,
10007164,10007164,H290,2,10002,0,,
10007164,10007164,H290,2,09302,0,,
10007164,10007164,H300,1,09902,0,,
10007164,10007164,H300,2,09902,0,,
10007164,10007164,H301,1,09901,0,,
10007164,10007164,H301,2,09901,0,,
10007164,10007164,H31F,1,09902,0,,
10007164,10007164,H331,1,09902,0,,
10007164,10007164,H335,1,09901,0,,
10007164,10007164,H3FF,1,09902,0,,
10007164,10007164,H403,1,11602,1,http://courses.uwe.ac.uk/H403/2016#features,
10007164,10007164,H404,1,11601,1,http://courses.uwe.ac.uk/H404/2016#features,
10007164,10007164,H61D,1,09402,0,,
10007164,10007164,H61D,2,09402,0,,
10007164,10007164,H671,1,09402,0,,
10007164,10007164,H67F,1,09402,0,,
10007164,10007164,H6DF,1,09402,0,,
10007164,10007164,H6DF,2,09402,0,,
10007164,10007164,H6J9,1,10101,0,,
10007164,10007164,J932,1,10101,0,,
10007164,10007164,K100,1,00102,0,,
10007164,10007164,K100,1,12102,0,,
10007164,10007164,K10F,1,12102,0,,
10007164,10007164,K10F,1,00102,0,,
10007164,10007164,K130,1,02701,0,,
10007164,10007164,K230,1,14101,0,,
10007164,10007164,K230,1,12201,0,,
10007164,10007164,K230,2,14101,0,,
10007164,10007164,K230,2,12201,0,,
10007164,10007164,K23F,1,12201,0,,
10007164,10007164,K23F,1,14101,0,,
10007164,10007164,K401,1,12801,0,,
10007164,10007164,K430,1,12201,0,,
10007164,10007164,K430,1,12802,0,,
10007164,10007164,K440,1,12201,0,,
10007164,10007164,K44F,1,12201,0,,
10007164,10007164,KH12,1,12102,0,,
10007164,10007164,KH12,1,04002,0,,
10007164,10007164,KH12,1,00102,0,,
10007164,10007164,KK14,1,12102,0,,
10007164,10007164,KK14,1,00102,0,,
10007164,10007164,KK14,1,12802,0,,
10007164,10007164,KK1F,1,00101,0,,
10007164,10007164,KK1F,1,00102,0,,
10007164,10007164,KK1F,1,12102,0,,
10007164,10007164,KN21,1,01201,0,,
10007164,10007164,KN21,1,12201,0,,
10007164,10007164,KN21,1,14401,0,,
10007164,10007164,KN21,2,14401,0,,
10007164,10007164,KN21,2,01201,0,,
10007164,10007164,KN21,2,12201,0,,
10007164,10007164,KN2F,1,12201,0,,
10007164,10007164,KN2F,1,14401,0,,
10007164,10007164,L100,1,03401,0,,
10007164,10007164,L190,1,03401,0,,
10007164,10007164,L500,1,06914,0,,
10007164,10007164,L500,2,06914,0,,
10007164,10007164,M100,1,16401,0,,
10007164,10007164,M100,1,13601,0,,
10007164,10007164,M121,1,16401,0,,
10007164,10007164,M121,1,13601,0,,
10007164,10007164,M221,1,13601,0,,
10007164,10007164,M221,1,16401,0,,
10007164,10007164,N100,1,04401,0,,
10007164,10007164,N110,1,04401,0,,
10007164,10007164,N1N4,1,00601,0,,
10007164,10007164,N1N6,1,04401,0,,
10007164,10007164,N1N6,1,03601,0,,
10007164,10007164,N201,1,04401,0,,
10007164,10007164,N300,1,03401,0,,
10007164,10007164,N420,1,19401,0,,
10007164,10007164,N420,1,07501,0,,
