PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,JOBPOP,JOBRESP_RATE,JOBAGG,JOBSBJ,PROFMAN,OTHERJOB,UNKWN
10007147,10007147,HEHMSPM-AMER_STUDIES_PHIL,1,30,80,12,31,45,55,0
10007147,10007147,HEMCS-CRW_JOUR,1,10,80,24,,55,45,0
10007147,10007147,HEMCS-CRW_MEDIA,1,10,80,24,,55,45,0
10007147,10007147,HEMCS-JOUR_MEDIA,1,10,80,23,074,55,45,0
10007147,10007147,HEMCS-MASS_COM,1,10,80,24,,55,45,0
10007147,10007147,HEMCS-MEDIA_PUBSH,1,10,80,24,,55,45,0
10007147,10007147,HHBIOBIC-BIOCHEM,1,15,75,23,012,70,30,0
10007147,10007147,HHBIOBIC-BIOCHEM,2,20,75,11,3,50,50,0
10007147,10007147,HHBIOBIM-BIOMEDIC_SCIENCE,1,30,75,14,,85,15,0
10007147,10007147,HHBIOBIM-BIOMEDIC_SCIENCE,2,10,80,22,04,60,40,0
10007147,10007147,HHBIOBLS-BIO_SCIENCE,1,15,75,23,012,70,30,0
10007147,10007147,HHBIOBLS-BIO_SCIENCE,2,20,75,11,3,50,50,0
10007147,10007147,HHBIOHCS-HEALTH_SCI,1,30,75,13,011,85,15,0
10007147,10007147,HHBIOHCS-HEALTH_SCI,2,10,80,22,04,60,40,0
10007147,10007147,HHBIOMOL-MOLEC_BIO,1,10,80,23,016,90,10,0
10007147,10007147,HHBIOMOL-MOLEC_BIO,2,20,75,11,3,50,50,0
10007147,10007147,HHBIOPHA-PHARMACOLOGY,1,30,75,24,,60,40,0
10007147,10007147,HHBIOPHA-PHARMACOLOGY,2,15,70,11,2,75,25,0
10007147,10007147,HHDIET-DIETETICS,1,20,90,14,,100,0,0
10007147,10007147,HHDIET-DIETETICS,2,10,80,22,04,60,40,0
10007147,10007147,HHGEE-ENVIRO_MAN,1,20,80,13,031,65,35,0
10007147,10007147,HHGEEMA-ENVIRO_MAN_AGR,1,20,80,13,031,65,35,0
10007147,10007147,HHGEG-GEOGRAPHY,1,15,80,14,,55,45,0
10007147,10007147,HHGEH-HUM_GEOG,1,20,80,11,L,65,35,0
10007147,10007147,HHGEH-HUM_GEOG_ENV_STUD,1,20,80,11,L,65,35,0
10007147,10007147,HHGEME-ENVIRO_MAN_ECOLOGY,1,15,75,23,012,70,30,0
10007147,10007147,HHGEME-ENVIRO_MAN_ECOLOGY,1,20,80,13,031,65,35,0
10007147,10007147,HHGEME-ENVIRO_MAN_ECOLOGY,2,20,75,11,3,50,50,0
10007147,10007147,HHGEP-PHY_GEOG,1,20,80,13,031,65,35,0
10007147,10007147,HHMBS-MIDWIFERY,1,10,90,24,,100,0,0
10007147,10007147,HHMPHA-MASTER_PHARM,1,145,89,14,,100,0,0
10007147,10007147,HHMW-MIDWIFERY,1,35,75,14,,95,5,0
10007147,10007147,HHNURA-NURSING_ADULT,1,95,86,14,,94,6,0
10007147,10007147,HHNURC-NURSING_CHILD,1,25,95,14,,100,0,0
10007147,10007147,HHNURLD-LEARN_DIS_MH,1,40,90,14,,95,5,0
10007147,10007147,HHNURMH-NURS_MENT_HEALTH,1,30,85,14,,100,0,0
10007147,10007147,HHNUT_NUTRITION,1,25,85,13,007,95,5,0
10007147,10007147,HHNUT_NUTRITION,2,10,80,22,04,60,40,0
10007147,10007147,HHPAS-PARAMED_SCIENCE,1,50,95,14,,100,0,0
10007147,10007147,HHPHY-PHYSIOTHERAPY,1,35,95,14,,95,5,0
10007147,10007147,HHPSY-PSYCHOLOGY,1,55,77,14,,48,50,2
10007147,10007147,HHPSY-PSYCHOLOGY,2,10,50,24,,55,45,0
10007147,10007147,HHRGI-RADIO_IMAGING,1,75,85,14,,99,1,0
10007147,10007147,HHRTO-RADIO_ONCOLOGY,1,15,75,14,,100,0,0
10007147,10007147,HHSPO-SPORTS_THERAPY,1,45,70,14,,60,40,0
10007147,10007147,HHSPO-SPORTS_THERAPY,2,15,80,13,018,40,60,0
10007147,10007147,HHSPO-SPORT_EXER_SCI,1,45,70,14,,60,40,0
10007147,10007147,HHSPO-SPORT_EXER_SCI,2,15,80,13,018,40,60,0
10007147,10007147,HHSPS-SPORTS_STUDIES,1,30,80,14,,70,30,0
10007147,10007147,HHSPS-SPORTS_STUDIES,2,15,80,13,018,40,60,0
10007147,10007147,HHSW-SOCIAL_WORK,1,20,80,14,,90,10,0
10007147,10007147,LACJC-CRIM_JUST_CRIM,1,65,74,13,060,64,36,0
10007147,10007147,LACJC-CRIM_JUST_CRIM,2,15,55,23,060,70,30,0
10007147,10007147,LALLB-CRIMINAL_JUSTICE,1,60,73,14,,64,36,0
10007147,10007147,LALLB-CRIMINAL_JUSTICE,2,15,55,24,,70,30,0
10007147,10007147,LALLB-LLB,1,60,73,14,,64,36,0
10007147,10007147,LALLB-LLB,2,15,55,24,,70,30,0
10007147,10007147,LALLB-LLB_ACC,1,60,73,14,,64,36,0
10007147,10007147,LALLB-LLB_COMM_LAW,1,60,73,14,,64,36,0
10007147,10007147,LALLB-LLB_COMM_LAW,2,15,55,24,,70,30,0
10007147,10007147,LALLB-LLB_GOV_POL,1,60,73,14,,64,36,0
10007147,10007147,LALLB-LLB_GOV_POL,2,15,55,24,,70,30,0
10007147,10007147,LAPIR-POLITICS_INTER_REL,1,65,78,11,B,77,23,0
10007147,10007147,LMIYSAM-INIT_YR_SCIENCE_MED,1,30,75,13,011,85,15,0
10007147,10007147,LMIYSAM-INIT_YR_SCIENCE_MED,2,10,80,22,04,60,40,0
10007147,10007147,LMIYSBS-INIT_YR_SCIENCE_BIOL_S,1,15,80,12,05,80,20,0
10007147,10007147,LMIYSBS-INIT_YR_SCIENCE_BIOL_S,2,20,75,11,3,50,50,0
10007147,10007147,LMIYSMT-INIT_YR_SCIENCE_MATH,1,25,70,13,032,60,40,0
10007147,10007147,LMIYSPS-INIT_YR_SCIENCE_PHYS_S,1,20,85,12,10,60,40,0
10007147,10007147,LMMOPTOM-OPTOMETRY,1,145,81,12,04,96,4,0
10007147,10007147,LMPSC-PHARM_SCIENCE,1,10,80,14,,70,30,0
10007147,10007147,LMPSC-PHARM_SCIENCE,2,15,70,11,2,75,25,0
10007147,10007147,PMMPHY-PHYSICS,1,20,85,13,026,60,40,0
10007147,10007147,PMMPHYAP-ASTROPHYSICS,1,20,85,13,026,60,40,0
10007147,10007147,TCCSITW-COMPUTER_SCIENCE,1,115,70,13,035,87,13,0
10007147,10007147,TCCSITW-COMPUTER_SCIENCE,2,20,65,24,,95,5,0
10007147,10007147,TCCSITW-INFO_TECH,1,115,70,13,035,87,13,0
10007147,10007147,TCCSITW-INFO_TECH,2,20,65,24,,95,5,0
10007147,10007147,TCIAD-INT_ARCH_DES,1,15,70,14,,85,15,0
10007147,10007147,TCIAD-INT_ARCH_DES,2,10,60,23,096,60,40,0
10007147,10007147,TCPD-INDUST_DESIGN,1,15,75,14,,70,30,0
10007147,10007147,TCPD-INDUST_DESIGN,2,10,60,23,096,60,40,0
10007147,10007147,TCPD-PRODUCT_DESIGN,1,15,75,14,,70,30,0
10007147,10007147,TCPD-PRODUCT_DESIGN,2,10,60,23,096,60,40,0
10007148,10007148,00000025,1,30,90,14,,95,5,0
10007148,10007148,00000026,1,20,80,24,,60,40,0
10007148,10007148,00000030,1,25,85,13,011,70,30,0
10007148,10007148,00000030,1,55,82,12,04,83,17,0
10007148,10007148,00000031,1,85,51,13,005,97,3,0
10007148,10007148,00000033,1,15,45,14,,90,10,0
10007148,10007148,00000038,1,25,80,14,,95,5,0
10007148,10007148,00000047,1,20,80,24,,70,30,0
10007148,10007148,00000051,1,25,85,13,012,65,35,0
10007148,10007148,00000054,1,10,75,24,,75,25,0
10007148,10007148,00000055,1,10,85,14,,80,20,0
10007148,10007148,00000056,1,45,85,14,,50,50,0
10007148,10007148,00000057,1,10,85,14,,45,55,0
10007148,10007148,00000059,1,15,80,14,,45,55,0
10007148,10007148,00000091,1,60,72,14,,78,20,2
10007148,10007148,00000106,1,20,80,14,,50,50,0
10007148,10007148,00000107,1,15,80,24,,90,10,0
10007148,10007148,00000111,1,20,85,24,,55,45,0
10007148,10007148,00000131,1,10,95,14,,100,0,0
10007148,10007148,00000138,1,15,70,24,,75,25,0
10007148,10007148,00000146,1,10,80,14,,100,0,0
10007148,10007148,00000171,1,10,70,24,,100,0,0
10007148,10007148,00000172,1,120,79,13,035,84,16,0
10007148,10007148,00000209,1,10,80,14,,75,25,0
10007148,10007148,00000236,1,15,90,14,,95,5,0
10007148,10007148,00000265,1,10,95,24,,80,20,0
10007148,10007148,00000266,1,65,86,13,040,77,23,0
10007148,10007148,00000284,1,15,80,14,,75,25,0
10007148,10007148,00000300,1,10,85,14,,75,25,0
10007148,10007148,00000309,1,30,80,14,,85,15,5
10007148,10007148,00000314,1,10,75,24,,70,30,0
10007148,10007148,00000315,1,20,80,23,053,50,50,0
10007148,10007148,00000318,1,10,70,14,,60,40,0
10007148,10007148,00000323,1,40,85,14,,95,10,0
10007148,10007148,00000324,1,20,75,14,,75,25,0
10007148,10007148,00000325,1,20,75,14,,70,30,0
10007148,10007148,00000350,1,50,80,14,,80,20,0
10007148,10007148,00000360,1,15,75,14,,50,45,5
10007148,10007148,00000366,1,10,75,24,,60,40,0
10007148,10007148,00000372,1,70,81,13,063,68,32,0
10007148,10007148,00000378,1,70,81,13,063,68,32,0
10007148,10007148,00000381,1,35,80,13,062,75,25,0
10007148,10007148,00000384,1,15,75,24,,75,25,0
10007148,10007148,00000391,1,20,75,14,,65,35,0
10007148,10007148,00000392,1,10,65,24,,65,25,10
10007148,10007148,00000396,1,15,90,24,,55,30,15
10007148,10007148,00000429,1,25,85,14,,50,50,0
10007148,10007148,00000443,1,40,85,14,,75,25,5
10007148,10007148,00000450,1,20,70,14,,90,10,0
10007148,10007148,00000453,1,20,90,14,,65,35,0
10007148,10007148,00000454,1,35,90,14,,55,45,0
10007148,10007148,00000472,1,30,80,14,,60,40,0
10007148,10007148,00000505,1,45,85,14,,70,30,0
10007148,10007148,00000514,1,15,90,14,,75,25,0
10007148,10007148,00000520,1,10,90,14,,100,0,0
10007148,10007148,00000523,1,15,90,14,,65,35,0
10007148,10007148,00000525,1,15,80,24,,65,35,0
10007148,10007148,00000527,1,15,90,14,,85,15,0
10007148,10007148,00000529,1,10,75,24,,50,50,0
10007148,10007148,00000549,1,25,85,14,,60,40,0
10007148,10007148,00000555,1,15,95,24,,50,50,0
10007148,10007148,00000823,1,25,90,14,,85,15,0
10007148,10007148,00000827,1,25,75,14,,60,40,0
10007148,10007148,00000830,1,20,80,24,,90,10,0
10007148,10007148,00000841,1,30,75,14,,70,30,0
10007148,10007148,00000861,1,15,75,12,21,60,40,0
10007148,10007148,00000861,1,20,80,23,053,50,50,0
10007148,10007148,00000862,1,15,70,24,,40,60,0
10007148,10007148,00000881,1,15,75,13,046,55,45,0
10007148,10007148,00000881,1,40,70,13,067,55,45,0
10007148,10007148,00000882,1,10,85,24,,55,45,0
10007148,10007148,00000890,1,45,90,14,,100,0,0
10007148,10007148,00000922,1,50,80,13,025,65,35,0
10007148,10007148,00000932,1,15,75,24,,75,15,15
10007148,10007148,00000946,1,30,75,13,066,75,20,0
10007148,10007148,00001028,1,35,80,13,062,75,25,0
10007148,10007148,00001046,1,30,70,14,,60,40,0
10007148,10007148,00001363,1,40,85,13,037,85,10,5
10007148,10007148,00001366,1,40,85,13,037,85,10,5
10007148,10007148,00001366,1,65,86,13,040,77,23,0
10007148,10007148,00001366,1,130,84,11,9,76,23,1
10007148,10007148,00001378,1,55,78,14,,52,48,0
10007148,10007148,00004501,1,15,80,23,027,70,30,0
10007148,10007148,00004501,1,50,80,13,025,65,35,0
10007148,10007148,00004503,1,10,85,24,,80,20,0
10007148,10007148,00004617,1,40,85,13,037,85,10,5
10007148,10007148,00004996,1,20,70,14,,35,65,0
10007148,10007148,00006058,1,15,80,14,,65,35,0
10007148,10007148,00006168,1,30,75,13,066,75,20,0
10007148,10007148,00006278,1,10,85,24,,15,85,0
10007148,10007148,00006279,1,150,81,13,019,48,52,0
10007148,10007148,00006282,1,15,70,23,095,75,20,5
10007148,10007148,00006283,1,25,65,24,,55,45,0
10007148,10007148,00006286,1,20,80,23,053,50,50,0
10007148,10007148,00006347,1,65,86,13,040,77,23,0
10007148,10007148,00006347,1,55,73,13,069,70,30,0
10007148,10007148,00006386,1,15,75,14,,55,45,0
10007148,10007148,00006411,1,10,65,14,,20,80,0
10007148,10007148,00006412,1,15,60,23,018,75,25,0
10007148,10007148,00006502,2,20,65,23,058,90,10,0
10007148,10007148,00006502,2,20,65,21,B,90,10,0
10007148,10007148,00006506,1,50,80,13,025,65,35,0
10007148,10007148,00006506,1,15,80,23,027,70,30,0
10007148,10007148,00006515,1,50,80,13,025,65,35,0
10007148,10007148,00006515,1,130,84,11,9,76,23,1
10007148,10007148,00006619,1,15,80,14,,100,0,0
10007148,10007148,00006638,1,70,81,13,063,68,32,0
10007148,10007148,00006640,1,70,81,13,063,68,32,0
10007148,10007148,00006644,1,70,81,13,063,68,32,0
10007148,10007148,00006646,1,50,75,13,061,60,35,0
10007148,10007148,00006646,1,70,81,13,063,68,32,0
10007148,10007148,00006650,1,85,51,13,005,97,3,0
10007148,10007148,00006652,1,85,51,13,005,97,3,0
10007148,10007148,00006728,1,225,77,13,096,66,34,0
10007148,10007148,00006728,1,30,70,13,100,60,40,0
10007148,10007148,00006816,2,10,55,11,9,90,10,0
10007148,10007148,00006817,1,20,75,23,102,50,50,0
10007148,10007148,00006817,1,225,77,13,096,66,34,0
10007148,10007148,00006818,1,40,85,13,037,85,10,5
10007148,10007148,00006819,1,15,85,24,,60,30,10
10007148,10007148,00006824,1,15,70,23,095,75,20,5
10007148,10007148,00006824,1,225,77,13,096,66,34,0
10007148,10007148,00006828,1,65,86,13,040,77,23,0
10007148,10007148,00006885,1,20,70,11,I,65,35,0
10007148,10007148,00006886,2,65,81,21,I,88,12,0
10007148,10007148,00006889,2,65,81,23,105,88,12,0
10007148,10007148,00006907,1,15,75,13,046,55,45,0
10007148,10007148,00006907,1,30,70,13,100,60,40,0
10007148,10007148,00006907,1,80,88,13,097,62,38,0
10007148,10007148,00006925,1,20,75,23,102,50,50,0
10007148,10007148,00006925,1,225,77,13,096,66,34,0
10007148,10007148,00006926,1,20,75,23,102,50,50,0
10007148,10007148,00006926,1,225,77,13,096,66,34,0
10007148,10007148,00006927,1,25,85,13,011,70,30,0
10007148,10007148,00006934,1,125,78,11,B,71,29,0
10007148,10007148,00006945,1,30,70,13,100,60,40,0
10007148,10007148,00007021,1,15,75,13,046,55,45,0
10007148,10007148,00007026,1,50,80,13,025,65,35,0
10007148,10007148,00007027,1,15,80,23,027,70,30,0
10007148,10007148,00007027,1,50,80,13,025,65,35,0
10007148,10007148,00007036,1,35,80,13,062,75,25,0
10007148,10007148,00007036,1,50,75,13,061,60,35,0
10007148,10007148,00007039,1,20,75,14,,65,35,0
10007148,10007148,00007056,1,50,80,13,025,65,35,0
10007148,10007148,00007056,1,130,84,11,9,76,23,1
10007148,10007148,00007088,1,15,75,13,046,55,45,0
10007148,10007148,00007088,1,70,81,13,063,68,32,0
10007148,10007148,00007089,1,125,78,11,B,71,29,0
10007148,10007148,00007100,1,130,84,11,9,76,23,1
10007148,10007148,00007100,1,50,80,13,025,65,35,0
10007148,10007148,00007102,2,10,65,23,037,100,0,0
10007148,10007148,00007104,1,15,75,13,016,75,25,0
10007148,10007148,00007104,1,15,60,23,018,75,25,0
10007148,10007148,00007104,1,55,82,12,04,83,17,0
10007148,10007148,00007105,1,15,60,23,018,75,25,0
10007148,10007148,00007105,1,15,75,13,016,75,25,0
10007148,10007148,00007109,1,20,80,23,053,50,50,0
10007148,10007148,00007109,1,125,78,11,B,71,29,0
10007148,10007148,00007495,1,80,88,13,097,62,38,0
10007148,10007148,00007496,1,80,88,13,097,62,38,0
10007148,10007148,00007500,1,70,81,12,26,68,32,0
10007148,10007148,00007501,1,45,80,12,18,80,15,0
10007148,10007148,00007502,1,45,80,12,18,80,15,0
10007148,10007148,00007504,1,30,90,13,004,100,0,0
10007148,10007148,00007504,1,45,90,13,003,100,0,0
10007148,10007148,00007587,1,15,75,13,016,75,25,0
10007148,10007148,00007588,1,25,85,13,012,65,35,0
10007148,10007148,00007589,1,15,75,13,016,75,25,0
10007148,10007148,00007590,1,25,85,13,012,65,35,0
10007148,10007148,00007591,1,10,75,23,014,50,50,0
10007148,10007148,00007609,1,25,85,13,011,70,30,0
10007148,10007148,00007610,1,45,80,12,18,80,15,0
10007148,10007148,00007615,1,120,79,13,035,84,16,0
10007148,10007148,00007617,1,15,80,13,108,100,0,0
10007148,10007148,00007618,1,15,80,13,108,100,0,0
10007148,10007148,00007620,1,120,79,13,035,84,16,0
10007148,10007148,00007621,1,120,79,13,035,84,16,0
10007148,10007148,00007628,1,40,85,13,037,85,10,5
10007148,10007148,00007628,1,65,86,13,040,77,23,0
10007148,10007148,00007629,1,40,85,13,037,85,10,5
10007148,10007148,00007629,1,65,86,13,040,77,23,0
10007148,10007148,00007646,1,50,75,13,061,60,35,0
10007148,10007148,00007646,1,70,81,13,063,68,32,0
10007148,10007148,00007647,1,50,75,13,061,60,35,0
10007148,10007148,00007663,1,25,85,13,012,65,35,0
10007148,10007148,00007663,1,30,90,13,004,100,0,0
10007148,10007148,00007664,1,25,85,13,012,65,35,0
10007148,10007148,00007664,1,30,90,13,004,100,0,0
10007148,10007148,00007672,1,35,80,13,062,75,25,0
10007148,10007148,00007673,1,125,78,11,B,71,29,0
10007148,10007148,00007674,1,20,80,14,,75,25,0
10007148,10007148,00007675,1,20,75,24,,45,55,0
10007148,10007148,00007676,1,20,80,14,,55,45,0
10007148,10007148,00007677,1,30,75,14,,85,15,0
10007148,10007148,00007678,1,50,75,13,061,60,35,0
10007148,10007148,00007678,1,70,81,13,063,68,32,0
10007148,10007148,00007691,1,30,85,14,,45,55,0
10007148,10007148,00007692,1,30,80,13,075,40,60,0
10007148,10007148,00007692,1,35,85,13,098,50,50,0
10007148,10007148,00007693,1,30,80,13,075,40,60,0
10007148,10007148,00007693,1,35,85,13,098,50,50,0
10007148,10007148,00007694,1,30,80,13,075,40,60,0
10007148,10007148,00007694,1,35,85,13,098,50,50,0
10007148,10007148,00007695,1,30,80,13,075,40,60,0
10007148,10007148,00007695,1,35,80,11,F,45,55,0
10007148,10007148,00007696,1,30,80,13,075,40,60,0
10007148,10007148,00007697,1,10,75,24,,75,25,0
10007148,10007148,00007698,1,30,80,13,075,40,60,0
10007148,10007148,00007698,1,35,80,11,F,45,55,0
10007148,10007148,00007699,1,30,80,13,075,40,60,0
10007148,10007148,00007699,1,30,85,13,090,45,55,0
10007148,10007148,00007700,1,30,80,13,075,40,60,0
10007148,10007148,00007700,1,30,85,13,090,45,55,0
10007148,10007148,00007701,1,20,80,23,053,50,50,0
10007148,10007148,00007701,1,30,85,13,090,45,55,0
10007148,10007148,00007702,1,15,75,24,,55,45,0
10007148,10007148,00007703,1,10,95,14,,25,75,0
10007148,10007148,00007704,1,30,80,13,075,40,60,0
10007148,10007148,00007704,1,35,80,11,F,45,55,0
10007148,10007148,00007705,1,30,80,13,075,40,60,0
10007148,10007148,00007709,1,55,73,13,069,70,30,0
10007148,10007148,00007710,1,55,73,13,069,70,30,0
10007148,10007148,00007711,1,55,73,13,069,70,30,0
10007148,10007148,0001083,1,30,80,14,,45,55,0
10007148,10007148,0001089,1,65,86,13,040,77,23,0
10007148,10007148,0001273,1,65,86,13,040,77,23,0
10007148,10007148,0001274,1,15,75,24,,80,20,0
10007148,10007148,0001283,1,65,86,13,040,77,23,0
10007148,10007148,0001283,1,120,79,13,035,84,16,0
10007149,10007149,040004,1,15,80,13,026,80,20,0
10007149,10007149,040010,1,15,80,13,026,80,20,0
10007149,10007149,040038,1,15,80,13,026,80,20,0
10007149,10007149,040040,1,15,80,13,026,80,20,0
10007149,10007149,047604,1,15,80,13,026,80,20,0
10007149,10007149,061601,1,60,86,13,025,83,17,0
10007149,10007149,061603,1,60,86,13,025,83,17,0
10007149,10007149,061604,1,60,86,13,025,83,17,0
10007149,10007149,061605,1,60,86,13,025,83,17,0
10007149,10007149,061630,1,45,80,13,016,65,35,0
10007149,10007149,080001,1,15,60,14,,100,0,0
10007149,10007149,080013,1,15,100,24,,100,0,0
10007149,10007149,080014,1,75,66,13,035,93,7,0
10007149,10007149,080016,1,20,85,24,,100,0,0
10007149,10007149,087601,1,75,66,13,035,93,7,0
10007149,10007149,090016,1,15,65,23,096,50,50,0
10007149,10007149,099001,1,15,70,13,069,30,70,0
10007149,10007149,099001,1,40,75,13,098,40,60,0
10007149,10007149,121603,1,55,77,13,105,42,58,0
10007149,10007149,125834,2,20,95,23,105,20,80,0
10007149,10007149,130093,1,10,75,23,040,85,15,0
10007149,10007149,130094,1,10,75,23,040,85,15,0
10007149,10007149,130095,1,10,75,23,040,85,15,0
10007149,10007149,130095,1,45,85,13,037,75,25,0
10007149,10007149,130097,1,10,75,23,040,85,15,0
10007149,10007149,130099,1,10,75,23,040,85,15,0
10007149,10007149,130100,1,10,75,23,040,85,15,0
10007149,10007149,137503,1,10,75,23,040,85,15,0
10007149,10007149,220001,1,45,75,14,,60,40,0
10007149,10007149,220008,1,45,70,13,053,65,35,0
10007149,10007149,220008,1,55,74,13,060,60,38,2
10007149,10007149,220011,1,40,55,13,054,55,45,0
10007149,10007149,220011,1,55,74,13,060,60,38,2
10007149,10007149,220012,1,55,74,13,060,60,38,2
10007149,10007149,223001,1,45,70,13,053,65,35,0
10007149,10007149,223001,1,55,74,13,060,60,38,2
10007149,10007149,228345,1,55,74,13,060,60,38,2
10007149,10007149,228355,1,55,74,13,060,60,38,2
10007149,10007149,228356,1,55,74,13,060,60,38,2
10007149,10007149,228356,1,60,60,13,061,75,25,0
10007149,10007149,251602,1,30,85,13,097,55,45,0
10007149,10007149,251603,1,30,85,13,097,55,45,0
10007149,10007149,251604,1,30,85,13,097,55,45,0
10007149,10007149,251605,1,30,85,13,097,55,45,0
10007149,10007149,251606,1,30,85,13,097,55,45,0
10007149,10007149,251607,1,30,85,13,097,55,45,0
10007149,10007149,270001,1,10,60,24,,35,65,0
10007149,10007149,270007,1,10,60,13,093,55,45,0
10007149,10007149,270007,1,15,65,12,35,50,50,0
10007149,10007149,270008,1,10,60,13,093,55,45,0
10007149,10007149,273010,1,10,60,13,093,55,45,0
10007149,10007149,273010,1,40,80,13,052,75,25,0
10007149,10007149,273010,1,45,70,13,053,65,35,0
10007149,10007149,300001,1,10,65,14,,35,65,0
10007149,10007149,302701,1,10,60,13,093,55,45,0
10007149,10007149,302701,1,45,70,13,053,65,35,0
10007149,10007149,460006,1,50,80,14,,90,10,0
10007149,10007149,470055,1,165,82,13,005,99,1,0
10007149,10007149,480025,1,165,82,13,005,99,1,0
10007149,10007149,540150,1,15,65,23,096,50,50,0
10007149,10007149,570116,1,45,85,13,037,75,25,0
10007149,10007149,570117,1,45,85,13,037,75,25,0
10007149,10007149,570118,1,45,85,13,037,75,25,0
10007149,10007149,570121,1,45,85,13,037,75,25,0
10007149,10007149,570121,1,10,75,23,040,85,15,0
10007149,10007149,570122,1,50,80,11,9,75,25,0
10007149,10007149,570123,1,50,80,11,9,75,25,0
10007149,10007149,577614,1,50,80,11,9,75,25,0
10007149,10007149,581601,1,50,85,13,012,30,70,0
10007149,10007149,581602,1,50,85,13,012,30,70,0
10007149,10007149,581607,1,165,82,11,2,99,1,0
10007149,10007149,581610,1,165,82,11,2,99,1,0
10007149,10007149,581617,1,50,85,13,012,30,70,0
10007149,10007149,581618,1,50,85,13,012,30,70,0
10007149,10007149,581623,1,20,90,13,013,25,75,0
10007149,10007149,581624,1,20,90,13,013,25,75,0
10007149,10007149,BS0001,1,50,85,13,012,30,70,0
10007149,10007149,BS0002,1,50,85,13,012,30,70,0
10007149,10007149,BS0003,1,50,85,13,012,30,70,0
10007149,10007149,BS0004,1,50,85,13,012,30,70,0
10007149,10007149,BS0005,1,50,85,13,012,30,70,0
10007149,10007149,BS0006,1,50,85,13,012,30,70,0
10007149,10007149,CE0001,1,45,80,13,016,65,35,0
10007149,10007149,CE0002,1,45,80,13,016,65,35,0
10007149,10007149,CE0003,1,45,80,13,016,65,35,0
10007149,10007149,CE0004,1,60,86,13,025,83,17,0
10007149,10007149,CE0008,1,60,86,13,025,83,17,0
10007149,10007149,CE0009,1,60,86,13,025,83,17,0
10007149,10007149,CE0010,1,60,86,13,025,83,17,0
10007149,10007149,CE0011,2,15,80,13,025,100,0,0
10007149,10007149,CR002,1,40,55,13,054,55,45,0
10007149,10007149,CR003,1,40,55,13,054,55,45,0
10007149,10007149,CR004,1,40,55,13,054,55,45,0
10007149,10007149,CRI001,1,40,55,13,054,55,45,0
10007149,10007149,CRI002,1,40,55,13,054,55,45,0
10007149,10007149,CRI002,1,60,84,13,019,46,54,0
10007149,10007149,CS0001,1,75,66,13,035,93,7,0
10007149,10007149,CS0002,1,75,66,13,035,93,7,0
10007149,10007149,CS0003,1,75,66,13,035,93,7,0
10007149,10007149,CS0004,1,75,66,13,035,93,7,0
10007149,10007149,CS0005,1,75,66,13,035,93,7,0
10007149,10007149,CS0006,1,75,66,13,035,93,7,0
10007149,10007149,CS0007,1,75,66,13,035,93,7,0
10007149,10007149,CS0008,1,75,66,13,035,93,7,0
10007149,10007149,CS0009,1,75,66,13,035,93,7,0
10007149,10007149,CS0010,1,75,66,13,035,93,7,0
10007149,10007149,CS0020,1,75,66,13,035,93,7,0
10007149,10007149,CS0021,1,75,66,13,035,93,7,0
10007149,10007149,CS0022,1,75,66,13,035,93,7,0
10007149,10007149,CS0023,1,75,66,13,035,93,7,0
10007149,10007149,CS0024,1,75,66,13,035,93,7,0
10007149,10007149,CS0025,1,75,66,13,035,93,7,0
10007149,10007149,CS0026,1,75,66,13,035,93,7,0
10007149,10007149,CS0027,1,75,66,13,035,93,7,0
10007149,10007149,CS0028,1,75,66,13,035,93,7,0
10007149,10007149,DD001,1,15,65,23,096,50,50,0
10007149,10007149,DD001,1,55,74,12,32,54,46,0
10007149,10007149,DD001,1,100,72,11,F,53,47,0
10007149,10007149,DR0001,1,15,65,23,096,50,50,0
10007149,10007149,DR0002,1,15,65,23,096,50,50,0
10007149,10007149,DR0004,1,15,65,23,096,50,50,0
10007149,10007149,DR0004,1,55,74,12,32,54,46,0
10007149,10007149,DR0004,1,100,72,11,F,53,47,0
10007149,10007149,DR001,1,40,75,13,098,40,60,0
10007149,10007149,DR002,1,40,75,13,098,40,60,0
10007149,10007149,ED0001,1,55,77,13,105,42,58,0
10007149,10007149,ED0002,1,55,77,13,105,42,58,0
10007149,10007149,ED0007,1,10,95,13,105,25,75,0
10007149,10007149,ED003,1,55,77,13,105,42,58,0
10007149,10007149,ED004,1,55,77,13,105,42,58,0
10007149,10007149,ED005,1,70,93,13,108,97,3,0
10007149,10007149,ED006,1,70,93,13,108,97,3,0
10007149,10007149,EDU037,1,55,79,13,058,92,8,0
10007149,10007149,EG0001,1,10,75,23,040,85,15,0
10007149,10007149,EG0002,1,10,75,23,040,85,15,0
10007149,10007149,EG0003,1,10,75,23,040,85,15,0
10007149,10007149,EG0004,1,10,75,23,040,85,15,0
10007149,10007149,EG0005,1,10,75,23,040,85,15,0
10007149,10007149,EG0006,1,10,75,23,040,85,15,0
10007149,10007149,EG0007,1,50,80,11,9,75,25,0
10007149,10007149,EG0008,1,50,80,11,9,75,25,0
10007149,10007149,EG0009,1,50,80,11,9,75,25,0
10007149,10007149,EG0010,1,50,80,11,9,75,25,0
10007149,10007149,EG0011,1,50,80,11,9,75,25,0
10007149,10007149,EG0012,1,50,80,11,9,75,25,0
