PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,DEGPOP,DEGAGG,DEGSBJ,UFIRST,UUPPER,ULOWER,UOTHER,UORDINARY,UDISTINCTION,UMERIT,UPASS,UNA
10007164,10007164,N420,1,140,14,,33,43,21,2,1,0,0,0,0
10007164,10007164,N42F,1,135,13,065,28,41,28,2,1,0,0,0,0
10007164,10007164,N42F,1,115,13,066,31,43,23,2,1,0,0,0,0
10007164,10007164,N500,1,95,14,,26,48,25,1,0,0,0,0,0
10007164,10007164,N50F,1,150,13,062,21,50,27,1,1,0,0,0,0
10007164,10007164,N51F,1,150,13,062,21,50,27,1,1,0,0,0,0
10007164,10007164,N591,1,150,13,062,21,50,27,1,1,0,0,0,0
10007164,10007164,NL14,1,30,14,,25,35,35,5,0,0,0,0,0
10007164,10007164,NL1F,1,120,13,052,34,44,21,1,0,0,0,0,0
10007164,10007164,NL1F,1,450,13,061,15,51,29,4,1,0,0,0,0
10007164,10007164,NM11,1,15,24,,25,60,15,0,0,0,0,0,0
10007164,10007164,NM1F,1,450,13,061,15,51,29,4,1,0,0,0,0
10007164,10007164,NM1F,1,420,13,060,17,66,16,1,0,0,0,0,0
10007164,10007164,NN21,1,450,13,061,15,51,29,4,1,0,0,0,0
10007164,10007164,NN21,1,50,13,063,20,50,30,0,0,0,0,0,0
10007164,10007164,NN2F,1,450,13,061,15,51,29,4,1,0,0,0,0
10007164,10007164,NN2F,1,50,13,063,20,50,30,0,0,0,0,0,0
10007164,10007164,NN4F,1,135,13,065,28,41,28,2,1,0,0,0,0
10007164,10007164,NN4F,1,450,13,061,15,51,29,4,1,0,0,0,0
10007164,10007164,NN4F,1,115,13,066,31,43,23,2,1,0,0,0,0
10007164,10007164,NN5F,1,150,13,062,21,50,27,1,1,0,0,0,0
10007164,10007164,NN5F,1,450,13,061,15,51,29,4,1,0,0,0,0
10007164,10007164,NNQF,1,20,23,064,15,45,35,10,0,0,0,0,0
10007164,10007164,NNQF,1,450,13,061,15,51,29,4,1,0,0,0,0
10007164,10007164,P251,1,25,14,,10,60,30,0,0,0,0,0,0
10007164,10007164,P30A,1,75,13,069,12,61,25,1,0,0,0,0,0
10007164,10007164,P500,1,20,14,,10,75,15,0,0,0,0,0,0
10007164,10007164,PL36,1,25,14,,5,60,35,0,0,0,0,0,0
10007164,10007164,PP52,1,20,14,,15,50,35,0,0,0,0,0,0
10007164,10007164,Q300,1,40,14,,10,70,25,0,0,0,0,0,0
10007164,10007164,Q390,1,10,14,,15,65,15,0,0,0,0,0,0
10007164,10007164,Q3P3,1,20,12,33,30,45,25,0,0,0,0,0,0
10007164,10007164,Q3P3,1,75,13,069,12,61,25,1,0,0,0,0,0
10007164,10007164,QQ3C,1,45,14,,30,45,25,0,0,0,0,0,0
10007164,10007164,QV31,1,15,24,,10,90,0,0,0,0,0,0,0
10007164,10007164,V100,1,50,14,,10,70,20,5,0,0,0,0,0
10007164,10007164,V500,1,25,14,,10,80,10,5,0,0,0,0,0
10007164,10007164,V50F,1,30,13,093,5,80,5,5,0,0,0,0,0
10007164,10007164,W101,1,40,14,,40,45,15,0,0,0,0,0,0
10007164,10007164,W101,2,15,13,095,40,45,10,10,0,0,0,0,0
10007164,10007164,W110,1,45,14,,40,50,10,0,0,0,0,0,0
10007164,10007164,W110,2,10,14,,45,35,10,10,0,0,0,0,0
10007164,10007164,W211,1,85,14,,32,44,20,5,0,0,0,0,0
10007164,10007164,W211,2,15,23,096,15,20,30,35,0,0,0,0,0
10007164,10007164,W224,1,50,14,,25,65,10,0,0,0,0,0,0
10007164,10007164,W224,2,15,23,096,15,20,30,35,0,0,0,0,0
10007164,10007164,W230,1,235,13,096,24,45,22,9,0,0,0,0,0
10007164,10007164,W230,2,15,23,096,15,20,30,35,0,0,0,0,0
10007164,10007164,W240,1,15,24,,45,55,0,0,0,0,0,0,0
10007164,10007164,W24F,1,15,13,036,40,40,10,0,10,0,0,0,0
10007164,10007164,W24F,1,235,13,096,24,45,22,9,0,0,0,0,0
10007164,10007164,W293,1,50,14,,20,60,15,5,0,0,0,0,0
10007164,10007164,W2P2,1,235,13,096,24,45,22,9,0,0,0,0,0
10007164,10007164,W2P2,2,15,23,096,15,20,30,35,0,0,0,0,0
10007164,10007164,W400,1,25,24,,20,70,5,0,0,0,0,0,0
10007164,10007164,W400,2,20,11,H,30,40,20,15,0,0,0,0,0
10007164,10007164,W490,1,30,13,098,20,80,0,0,0,0,0,0,0
10007164,10007164,W490,2,20,11,H,30,40,20,15,0,0,0,0,0
10007164,10007164,W615,1,35,14,,30,55,10,5,5,0,0,0,0
10007164,10007164,W615,2,20,11,H,30,40,20,15,0,0,0,0,0
10007164,10007164,W640,1,45,14,,20,55,25,0,0,0,0,0,0
10007164,10007164,W640,2,20,11,H,30,40,20,15,0,0,0,0,0
10007164,10007164,W810,1,20,23,101,45,55,0,0,0,0,0,0,0
10007164,10007164,W810,2,20,11,H,30,40,20,15,0,0,0,0,0
10007164,10007164,WJ39,1,55,13,046,33,47,16,2,2,0,0,0,0
10007164,10007164,X123,1,75,14,,18,57,24,1,0,0,0,0,0
10007164,10007164,X312,1,30,14,,25,65,10,0,0,0,0,0,0
10007165,10007165,D09MUANE,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUANE,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUANL,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUANL,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUANQ,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUATC,2,15,13,047,20,5,55,25,0,0,0,0,0
10007165,10007165,D09MUCAE,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUCAE,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUCAL,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUCAL,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUCAQ,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUCJU,2,10,23,054,15,60,10,15,0,0,0,0,0
10007165,10007165,D09MUENF,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUENF,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUENS,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUENS,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUFNL,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUFNL,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUFNQ,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUFNQ,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUFNS,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUFTR,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUIAA,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUIAA,2,20,23,053,5,40,30,25,0,0,0,0,0
10007165,10007165,D09MUIAC,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUIAC,2,20,23,053,5,40,30,25,0,0,0,0,0
10007165,10007165,D09MUIAF,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUIAF,2,20,23,053,5,40,30,25,0,0,0,0,0
10007165,10007165,D09MUIAS,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUIAS,2,20,23,053,5,40,30,25,0,0,0,0,0
10007165,10007165,D09MUQNS,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUQNS,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09MUQSC,2,30,14,,25,50,25,0,0,0,0,0,0
10007165,10007165,D09MUSNL,2,10,22,32,0,20,45,35,0,0,0,0,0
10007165,10007165,D09MUSNL,2,20,23,075,0,35,50,15,0,0,0,0,0
10007165,10007165,D09MUSOC,2,10,23,054,15,60,10,15,0,0,0,0,0
10007165,10007165,D09MUSTR,2,10,22,33,0,40,35,25,0,0,0,0,0
10007165,10007165,D09PUBEN,2,60,13,048,19,52,24,5,0,0,0,0,0
10007165,10007165,D09PUBMS,2,25,24,,15,30,50,10,0,0,0,0,0
10007165,10007165,D09PUBSV,2,20,24,,30,55,15,0,0,0,0,0,0
10007165,10007165,D09PUCMA,2,10,24,,35,35,25,10,0,0,0,0,0
10007165,10007165,D09PUCSM,2,10,14,,10,65,15,10,0,0,0,0,0
10007165,10007165,D09PUHBM,2,20,13,006,15,45,20,20,0,0,0,0,0
10007165,10007165,D09PUHPO,2,20,23,053,5,40,30,25,0,0,0,0,0
10007165,10007165,D09PULAW,2,20,14,,25,25,50,0,0,0,0,0,0
10007165,10007165,D09PUMMA,2,10,24,,30,30,20,20,0,0,0,0,0
10007165,10007165,D09PUPHO,2,25,14,,45,40,10,10,0,0,0,0,0
10007165,10007165,D09PUPUD,2,10,23,063,30,20,30,25,0,0,0,0,0
10007165,10007165,D09PUPUD,2,80,12,18,18,41,31,10,0,0,0,0,0
10007165,10007165,D09PUSCR,2,10,23,054,15,60,10,15,0,0,0,0,0
10007165,10007165,D09PUUEM,2,10,23,063,30,20,30,25,0,0,0,0,0
10007165,10007165,U09FFBEL,1,40,13,040,30,30,30,15,0,0,0,0,0
10007165,10007165,U09FFCCN,1,210,13,035,22,34,33,10,0,0,0,0,0
10007165,10007165,U09FFCMA,1,35,13,006,15,35,35,10,0,0,0,0,0
10007165,10007165,U09FFCSE,1,40,13,040,30,30,30,15,0,0,0,0,0
10007165,10007165,U09FFCSY,1,210,13,035,22,34,33,10,0,0,0,0,0
10007165,10007165,U09FFCYE,1,10,24,,10,10,70,10,0,0,0,0,0
10007165,10007165,U09FFEEE,1,40,13,040,30,30,30,15,0,0,0,0,0
10007165,10007165,U09FFELC,1,10,24,,0,10,45,45,0,0,0,0,0
10007165,10007165,U09FFELE,1,15,24,,30,40,25,10,0,0,0,0,0
10007165,10007165,U09FFHBM,1,35,13,006,15,35,35,10,0,0,0,0,0
10007165,10007165,U09FFHNT,1,10,14,,20,50,20,10,0,0,0,0,0
10007165,10007165,U09FUAEV,1,110,13,047,24,39,31,6,0,0,0,0,0
10007165,10007165,U09FUANE,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FUANE,1,15,13,088,25,60,10,5,0,0,0,0,0
10007165,10007165,U09FUANI,1,25,14,,30,55,15,0,0,0,0,0,0
10007165,10007165,U09FUANL,1,10,24,,40,50,10,0,0,0,0,0,0
10007165,10007165,U09FUANQ,1,15,13,088,25,60,10,5,0,0,0,0,0
10007165,10007165,U09FUANQ,1,15,13,084,15,75,10,0,0,0,0,0,0
10007165,10007165,U09FUARC,1,75,14,,30,36,27,7,0,0,0,0,0
10007165,10007165,U09FUATC,1,15,24,,35,55,5,5,0,0,0,0,0
10007165,10007165,U09FUAWM,1,65,14,,44,38,17,2,0,0,0,0,0
10007165,10007165,U09FUBCM,1,30,14,,30,50,15,5,0,0,0,0,0
10007165,10007165,U09FUBEC,1,30,14,,25,60,10,5,0,0,0,0,0
10007165,10007165,U09FUBEI,1,40,13,040,30,30,30,15,0,0,0,0,0
10007165,10007165,U09FUBEN,1,40,13,048,20,70,10,0,0,0,0,0,0
10007165,10007165,U09FUBIY,1,90,14,,8,35,42,16,0,0,0,0,0
10007165,10007165,U09FUBLG,1,30,14,,20,40,30,5,0,0,0,0,0
10007165,10007165,U09FUBMA,1,30,14,,5,75,15,5,0,0,0,0,0
10007165,10007165,U09FUBME,1,25,14,,20,60,15,0,0,0,0,0,0
10007165,10007165,U09FUBMF,1,35,14,,25,45,30,0,0,0,0,0,0
10007165,10007165,U09FUBMH,1,30,14,,5,70,25,0,0,0,0,0,0
10007165,10007165,U09FUBMK,1,60,14,,8,65,23,3,0,0,0,0,0
10007165,10007165,U09FUBML,1,15,14,,5,80,10,0,0,0,0,0,0
10007165,10007165,U09FUBMS,1,70,14,,6,46,39,9,0,0,0,0,0
10007165,10007165,U09FUBSM,1,125,14,,13,51,32,5,0,0,0,0,0
10007165,10007165,U09FUBSV,1,15,14,,35,50,15,0,0,0,0,0,0
10007165,10007165,U09FUBTP,1,40,14,,20,65,10,0,0,0,0,0,0
10007165,10007165,U09FUCAE,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FUCAE,1,20,23,087,25,60,15,0,0,0,0,0,0
10007165,10007165,U09FUCAL,1,20,23,087,25,60,15,0,0,0,0,0,0
10007165,10007165,U09FUCAL,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FUCAQ,1,15,13,084,15,75,10,0,0,0,0,0,0
10007165,10007165,U09FUCAQ,1,20,23,087,25,60,15,0,0,0,0,0,0
10007165,10007165,U09FUCCN,1,210,13,035,22,34,33,10,0,0,0,0,0
10007165,10007165,U09FUCGD,1,15,14,,45,15,25,15,0,0,0,0,0
10007165,10007165,U09FUCJU,1,15,14,,0,45,55,0,0,0,0,0,0
10007165,10007165,U09FUCMA,1,35,13,006,15,35,35,10,0,0,0,0,0
10007165,10007165,U09FUCMP,1,55,14,,30,48,17,6,0,0,0,0,0
10007165,10007165,U09FUCMU,1,50,14,,10,60,30,0,0,0,0,0,0
10007165,10007165,U09FUCOG,1,10,14,,20,80,0,0,0,0,0,0,0
10007165,10007165,U09FUCSE,1,40,13,040,30,30,30,15,0,0,0,0,0
10007165,10007165,U09FUCSM,1,25,24,,20,50,25,5,0,0,0,0,0
10007165,10007165,U09FUCSR,1,45,14,,40,40,15,5,0,0,0,0,0
10007165,10007165,U09FUCSY,1,15,14,,30,35,35,0,0,0,0,0,0
10007165,10007165,U09FUCYE,1,15,24,,20,45,30,5,0,0,0,0,0
10007165,10007165,U09FUDIG,1,175,13,069,21,63,14,2,0,0,0,0,0
10007165,10007165,U09FUDIR,1,15,14,,15,75,10,0,0,0,0,0,0
10007165,10007165,U09FUDSC,1,10,13,050,35,45,20,5,0,0,0,0,0
10007165,10007165,U09FUECW,1,15,14,,25,55,20,0,0,0,0,0,0
10007165,10007165,U09FUEEE,1,40,13,040,30,30,30,15,0,0,0,0,0
10007165,10007165,U09FUEHS,1,10,24,,10,60,30,0,0,0,0,0,0
10007165,10007165,U09FUELC,1,25,24,,20,30,45,10,0,0,0,0,0
10007165,10007165,U09FUELE,1,15,24,,40,15,30,15,0,0,0,0,0
10007165,10007165,U09FUENF,1,15,13,079,20,60,20,0,0,0,0,0,0
10007165,10007165,U09FUENF,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FUENS,1,15,13,082,25,50,25,0,0,0,0,0,0
10007165,10007165,U09FUENS,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FUENT,1,510,13,061,14,59,24,3,0,0,0,0,0
10007165,10007165,U09FUFAS,1,150,13,096,28,51,19,2,0,0,0,0,0
10007165,10007165,U09FUFMP,1,40,13,102,15,80,10,0,0,0,0,0,0
10007165,10007165,U09FUFNL,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FUFNL,1,15,13,079,20,60,20,0,0,0,0,0,0
10007165,10007165,U09FUFNQ,1,15,13,079,20,60,20,0,0,0,0,0,0
10007165,10007165,U09FUFNQ,1,15,13,084,15,75,10,0,0,0,0,0,0
10007165,10007165,U09FUFNS,1,10,14,,20,55,25,0,0,0,0,0,0
10007165,10007165,U09FUFTP,1,50,14,,15,75,10,0,0,0,0,0,0
10007165,10007165,U09FUFTR,1,15,23,086,20,65,20,0,0,0,0,0,0
10007165,10007165,U09FUFWM,1,30,14,,40,55,5,0,0,0,0,0,0
10007165,10007165,U09FUGCA,1,15,13,088,25,60,10,5,0,0,0,0,0
10007165,10007165,U09FUGCC,1,20,23,087,25,60,15,0,0,0,0,0,0
10007165,10007165,U09FUGCF,1,15,13,079,20,60,20,0,0,0,0,0,0
10007165,10007165,U09FUGCS,1,15,13,082,25,50,25,0,0,0,0,0,0
10007165,10007165,U09FUGID,1,25,14,,20,40,30,10,0,0,0,0,0
10007165,10007165,U09FUHBM,1,15,24,,30,50,20,0,0,0,0,0,0
10007165,10007165,U09FUHMS,1,25,14,,20,45,25,10,0,0,0,0,0
10007165,10007165,U09FUHNT,1,15,14,,5,65,25,5,0,0,0,0,0
10007165,10007165,U09FUHPO,1,25,24,,15,70,10,0,0,0,0,0,0
10007165,10007165,U09FUHRM,1,40,12,26,25,55,20,0,0,0,0,0,0
10007165,10007165,U09FUIAA,1,10,14,,20,70,0,10,0,0,0,0,0
10007165,10007165,U09FUIAC,1,20,24,,35,45,15,0,0,0,0,0,0
10007165,10007165,U09FUIAF,1,20,24,,20,50,30,0,0,0,0,0,0
10007165,10007165,U09FUIAS,1,15,24,,25,40,40,0,0,0,0,0,0
10007165,10007165,U09FUIBA,1,15,13,088,25,60,10,5,0,0,0,0,0
10007165,10007165,U09FUIBA,1,510,13,061,14,59,24,3,0,0,0,0,0
10007165,10007165,U09FUIBC,1,20,23,087,25,60,15,0,0,0,0,0,0
10007165,10007165,U09FUIBC,1,510,13,061,14,59,24,3,0,0,0,0,0
10007165,10007165,U09FUIBE,1,55,14,,15,63,22,0,0,0,0,0,0
10007165,10007165,U09FUIBF,1,15,24,,0,65,35,0,0,0,0,0,0
10007165,10007165,U09FUIBS,1,15,24,,45,40,15,0,0,0,0,0,0
10007165,10007165,U09FUILL,1,40,14,,20,40,35,5,0,0,0,0,0
10007165,10007165,U09FUIMK,1,20,14,,25,55,20,0,0,0,0,0,0
10007165,10007165,U09FUINA,1,25,14,,10,35,50,5,0,0,0,0,0
10007165,10007165,U09FUINR,1,25,14,,10,50,40,0,0,0,0,0,0
10007165,10007165,U09FUISA,1,65,13,100,27,48,19,6,0,0,0,0,0
10007165,10007165,U09FUJOU,1,45,14,,30,60,10,0,0,0,0,0,0
10007165,10007165,U09FULAW,1,185,14,,13,50,34,3,0,0,0,0,0
10007165,10007165,U09FULCW,1,25,23,101,30,65,10,0,0,0,0,0,0
10007165,10007165,U09FULCW,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FULEL,1,25,24,,15,55,30,0,0,0,0,0,0
10007165,10007165,U09FULIT,1,50,14,,0,75,15,5,0,0,0,0,0
10007165,10007165,U09FULLG,1,15,14,,10,70,20,0,0,0,0,0,0
10007165,10007165,U09FULSX,1,15,14,,30,70,0,0,0,0,0,0,0
10007165,10007165,U09FULWE,1,15,24,,25,55,15,5,0,0,0,0,0
10007165,10007165,U09FULWF,1,225,13,060,14,50,33,3,0,0,0,0,0
10007165,10007165,U09FUMGN,1,15,14,,25,60,15,0,0,0,0,0,0
10007165,10007165,U09FUMHS,1,60,14,,10,73,17,0,0,0,0,0,0
10007165,10007165,U09FUMKC,1,40,14,,10,65,20,0,0,0,0,0,0
10007165,10007165,U09FUMKM,1,20,14,,5,65,30,0,0,0,0,0,0
10007165,10007165,U09FUMMA,1,40,14,,30,65,5,0,0,0,0,0,0
10007165,10007165,U09FUMMC,1,10,14,,30,40,30,0,0,0,0,0,0
10007165,10007165,U09FUMUP,1,40,14,,25,60,15,0,0,0,0,0,0
10007165,10007165,U09FUPAR,1,25,14,,25,50,15,10,0,0,0,0,0
10007165,10007165,U09FUPBM,1,40,14,,45,40,15,0,0,0,0,0,0
10007165,10007165,U09FUPIR,1,60,14,,25,54,18,3,0,0,0,0,0
10007165,10007165,U09FUPOL,1,25,24,,25,65,10,0,0,0,0,0,0
10007165,10007165,U09FUPPH,1,20,14,,20,60,20,5,0,0,0,0,0
10007165,10007165,U09FUPSY,1,130,14,,8,68,22,2,0,0,0,0,0
10007165,10007165,U09FUPUB,1,35,14,,20,75,5,0,0,0,0,0,0
10007165,10007165,U09FUPUD,1,15,24,,40,55,10,0,0,0,0,0,0
10007165,10007165,U09FUQNS,1,15,13,082,25,50,25,0,0,0,0,0,0
10007165,10007165,U09FUQNS,1,15,13,084,15,75,10,0,0,0,0,0,0
10007165,10007165,U09FUQSC,1,20,14,,15,80,5,0,0,0,0,0,0
10007165,10007165,U09FURAD,1,25,14,,15,70,15,0,0,0,0,0,0
10007165,10007165,U09FUSCR,1,35,14,,10,80,10,0,0,0,0,0,0
10007165,10007165,U09FUSEN,1,20,14,,20,50,25,10,0,0,0,0,0
10007165,10007165,U09FUSFM,1,210,13,035,22,34,33,10,0,0,0,0,0
10007165,10007165,U09FUSNL,1,15,13,082,25,50,25,0,0,0,0,0,0
10007165,10007165,U09FUSNL,1,85,13,075,9,70,18,3,0,0,0,0,0
10007165,10007165,U09FUSOC,1,25,14,,40,60,0,0,0,0,0,0,0
10007165,10007165,U09FUSTR,1,15,23,086,20,65,20,0,0,0,0,0,0
10007165,10007165,U09FUTOE,1,15,14,,5,55,30,5,0,0,0,0,0
10007165,10007165,U09FUTOP,1,15,14,,25,45,30,0,0,0,0,0,0
10007165,10007165,U09FUTWB,1,15,14,,20,65,5,5,0,0,0,0,0
10007165,10007165,U09FUUEM,1,35,14,,25,55,20,0,0,0,0,0,0
10007165,10007165,U09SUBMS,1,70,14,,6,46,39,9,0,0,0,0,0
10007165,10007165,U09SUFAS,1,35,14,,30,55,10,0,0,0,0,0,0
10007165,10007165,U09SUFMM,1,40,14,,15,80,10,0,0,0,0,0,0
10007166,10007166,AA002H01,1,25,24,,25,45,15,15,0,0,0,0,0
10007166,10007166,AA002H31,2,15,23,095,55,25,15,10,0,0,0,0,0
10007166,10007166,AA003H01,1,15,14,,30,25,30,15,0,0,0,0,0
10007166,10007166,AA003H31,2,15,23,096,5,25,20,45,0,0,0,0,5
10007166,10007166,AA013H01,1,40,14,,25,15,40,25,0,0,0,0,0
10007166,10007166,AA013H31,2,15,23,096,5,25,20,45,0,0,0,0,5
10007166,10007166,AA026H01,1,180,13,096,23,31,32,14,0,0,0,0,0
10007166,10007166,AA026H31,2,15,23,096,5,25,20,45,0,0,0,0,5
10007166,10007166,AB006H01,1,15,24,,25,55,25,0,0,0,0,0,0
10007166,10007166,AB006H31,2,25,12,05,10,10,45,40,0,0,0,0,0
10007166,10007166,AB011H01,1,20,13,012,30,50,15,10,0,0,0,0,0
10007166,10007166,AB011H31,2,25,12,05,10,10,45,40,0,0,0,0,0
10007166,10007166,AB013H01,1,15,23,015,10,65,25,0,0,0,0,0,0
10007166,10007166,AB013H31,2,25,12,05,10,10,45,40,0,0,0,0,0
10007166,10007166,AB017H01,1,75,11,9,19,41,30,11,0,0,0,0,0
10007166,10007166,AB017H31,2,20,11,9,25,25,15,30,0,0,0,0,0
10007166,10007166,AB023Q01,1,20,13,012,30,50,15,10,0,0,0,0,0
10007166,10007166,AB023Q31,2,25,12,05,10,10,45,40,0,0,0,0,0
10007166,10007166,AC003H01,1,65,14,,26,32,26,15,0,0,0,0,0
10007166,10007166,AC003H31,2,15,13,066,25,15,25,35,0,0,0,0,0
10007166,10007166,AD007T01,1,180,13,096,23,31,32,14,0,0,0,0,0
10007166,10007166,AD007T31,2,15,23,096,5,25,20,45,0,0,0,0,5
10007166,10007166,AH001H01,1,520,13,005,33,42,19,6,0,0,0,0,0
10007166,10007166,AH002H01,1,85,12,02,32,52,15,0,0,0,0,0,0
10007166,10007166,AP001H01,1,60,12,10,34,40,21,5,0,0,0,0,0
10007166,10007166,AP001H31,2,15,22,10,15,15,40,35,0,0,0,0,0
10007166,10007166,AT001H01,1,20,14,,40,40,20,5,0,0,0,0,0
10007166,10007166,AT001H31,2,30,12,18,70,30,0,0,0,0,0,0,0
10007166,10007166,AT003H01,1,20,24,,40,45,10,0,0,0,0,0,0
10007166,10007166,AT003H31,2,25,13,048,65,35,0,0,0,0,0,0,0
10007166,10007166,AT013H01,1,20,13,047,40,40,20,5,0,0,0,0,0
10007166,10007166,AT013H31,2,30,12,18,70,30,0,0,0,0,0,0,0
10007166,10007166,BC004H01,1,10,14,,60,35,10,0,0,0,0,0,0
10007166,10007166,BC004H31,2,25,13,016,10,10,50,35,0,0,0,0,0
10007166,10007166,BC005H01,1,25,14,,40,35,20,5,0,0,0,0,0
10007166,10007166,BC005H31,2,25,13,016,10,10,50,35,0,0,0,0,0
10007166,10007166,BC010Q01,1,105,13,016,28,42,20,10,0,0,0,0,0
10007166,10007166,BC010Q31,2,25,13,016,10,10,50,35,0,0,0,0,0
10007166,10007166,BM021H01,1,35,14,,10,50,25,15,0,0,0,0,0
10007166,10007166,BM021H31,2,10,24,,30,40,20,10,0,0,0,0,0
10007166,10007166,BM026H01,1,15,24,,40,40,20,0,0,0,0,0,0
10007166,10007166,BM026H31,2,25,13,016,10,10,50,35,0,0,0,0,0
10007166,10007166,BM036H31,2,25,13,016,10,10,50,35,0,0,0,0,0
10007166,10007166,BM038T01,1,435,14,,30,43,20,6,0,0,0,0,0
10007166,10007166,BM038T31,2,20,11,9,25,25,15,30,0,0,0,0,0
10007166,10007166,BM039H01,1,85,12,02,32,52,15,0,0,0,0,0,0
10007166,10007166,BM039H31,2,180,11,2,6,12,5,78,0,0,0,0,0
10007166,10007166,BU028H01,1,90,14,,7,18,55,20,0,0,0,0,0
10007166,10007166,BU028H31,2,10,14,,20,80,0,0,0,0,0,0,0
10007166,10007166,BU031J01,1,10,14,,0,50,40,10,0,0,0,0,0
10007166,10007166,BU032J01,1,10,14,,20,40,40,0,0,0,0,0,0
10007166,10007166,BU032J31,2,10,23,061,10,5,40,45,0,0,0,0,0
10007166,10007166,BU032J31,2,15,13,066,25,15,25,35,0,0,0,0,0
10007166,10007166,BU033J01,1,15,14,,20,55,30,0,0,0,0,0,0
10007166,10007166,BU033J31,2,10,22,25,10,10,40,45,0,0,0,0,0
10007166,10007166,BU033J31,2,10,23,061,10,5,40,45,0,0,0,0,0
10007166,10007166,BU034J01,1,15,24,,5,55,35,5,0,0,0,0,0
10007166,10007166,BU034J31,2,10,23,061,10,5,40,45,0,0,0,0,0
10007166,10007166,BU034J31,2,30,12,26,10,35,15,40,0,0,0,0,0
10007166,10007166,BU052T01,1,140,13,063,8,20,57,14,0,0,0,0,0
10007166,10007166,CF002J01,1,40,14,,30,35,30,10,0,0,0,0,0
10007166,10007166,CF002J31,2,10,24,,15,25,15,40,0,0,0,0,0
10007166,10007166,CF006J01,1,20,13,054,0,50,35,20,0,0,0,0,0
10007166,10007166,CF006J01,1,105,13,105,27,40,23,9,0,0,0,0,0
10007166,10007166,CF007J01,1,105,13,105,27,40,23,9,0,0,0,0,0
10007166,10007166,CF007J01,1,80,13,055,10,38,37,15,0,0,0,0,0
10007166,10007166,CF009H01,1,15,14,,15,65,20,5,0,0,0,0,0
10007166,10007166,CF009H31,2,175,13,005,6,12,5,78,0,0,0,0,0
10007166,10007166,CF014J01,1,105,13,105,27,40,23,9,0,0,0,0,0
10007166,10007166,CF014J31,2,40,13,105,35,40,10,15,0,0,0,0,0
10007166,10007166,CF015H01,1,155,13,058,13,44,34,9,0,0,0,0,0
10007166,10007166,CF015H31,2,30,13,058,25,15,35,30,0,0,0,0,0
10007166,10007166,CF016H01,1,155,13,058,13,44,34,9,0,0,0,0,0
10007166,10007166,CH001H01,1,60,12,10,34,40,21,5,0,0,0,0,0
10007166,10007166,CH001H31,2,15,22,10,15,15,40,35,0,0,0,0,0
10007166,10007166,CJ001J01,1,35,14,,10,45,35,10,0,0,0,0,0
10007166,10007166,CJ001J31,2,45,13,060,5,5,60,35,0,0,0,0,0
10007166,10007166,CJ002J01,1,20,14,,20,35,25,15,0,0,0,0,0
10007166,10007166,CJ002J31,2,45,13,060,5,5,60,35,0,0,0,0,0
10007166,10007166,CN002H01,1,10,24,,35,60,10,0,0,0,0,0,0
