PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10004113,10004113,KISC800,1,LU,4562
10004113,10004113,KISC801,1,LU,2906
10004113,10004113,KISC86C,1,LU,0846
10004113,10004113,KISC880,1,LU,3475
10004113,10004113,KISC88A,1,LU,1438
10004113,10004113,KISC8C6,1,LU,6876
10004113,10004113,KISC8FY,1,LU,1790
10004113,10004113,KISC8M0,1,LU,2987
10004113,10004113,KISC8M9,1,LU,8120
10004113,10004113,KISC8N0,1,LU,9256
10004113,10004113,KISC8N1,1,LU,4142
10004113,10004113,KISCF63,1,LU,9565
10004113,10004113,KISCG61,1,LU,5030
10004113,10004113,KISCH67,1,LU,9669
10004113,10004113,KISCH6R,1,LU,0200
10004113,10004113,KISCN62,1,LU,3753
10004113,10004113,KISCN6F,1,LU,9782
10004113,10004113,KISCX63,1,LU,9410
10004113,10004113,KISF100,1,LU,6744
10004113,10004113,KISF101,1,LU,9607
10004113,10004113,KISF102,1,LU,9642
10004113,10004113,KISF103,1,LU,1757
10004113,10004113,KISF104,1,LU,0790
10004113,10004113,KISF127,1,LU,7239
10004113,10004113,KISF128,1,LU,3043
10004113,10004113,KISF129,1,LU,2908
10004113,10004113,KISF151,1,LU,2949
10004113,10004113,KISF300,1,LU,6684
10004113,10004113,KISF301,1,LU,8214
10004113,10004113,KISF303,1,LU,1253
10004113,10004113,KISF304,1,LU,7814
10004113,10004113,KISF305,1,LU,5101
10004113,10004113,KISF311,1,LU,4043
10004113,10004113,KISF312,1,LU,1565
10004113,10004113,KISF313,1,LU,6196
10004113,10004113,KISF382,1,LU,2524
10004113,10004113,KISF3F5,1,LU,0822
10004113,10004113,KISF3FM,1,LU,8100
10004113,10004113,KISF800,1,LU,5100
10004113,10004113,KISF801,1,LU,9054
10004113,10004113,KISF840,1,LU,7011
10004113,10004113,KISF84F,1,LU,3573
10004113,10004113,KISFC16,1,LU,5563
10004113,10004113,KISFC36,1,LU,4146
10004113,10004113,KISFC86,1,LU,5102
10004113,10004113,KISFC8F,1,LU,3697
10004113,10004113,KISFCC6,1,LU,8764
10004113,10004113,KISFG31,1,LU,2897
10004113,10004113,KISFG3C,1,LU,9877
10004113,10004113,KISFG3D,1,LU,4199
10004113,10004113,KISFN82,1,LU,6086
10004113,10004113,KISFN8F,1,LU,4405
10004113,10004113,KISG100,1,LU,3189
10004113,10004113,KISG101,1,LU,3381
10004113,10004113,KISG102,1,LU,4127
10004113,10004113,KISG103,1,LU,5545
10004113,10004113,KISG104,1,LU,4453
10004113,10004113,KISG1L1,1,LU,2337
10004113,10004113,KISG1LC,1,LU,2441
10004113,10004113,KISG1N2,1,LU,8974
10004113,10004113,KISG1N4,1,LU,6620
10004113,10004113,KISG1NF,1,LU,2427
10004113,10004113,KISG1NK,1,LU,7192
10004113,10004113,KISG1X3,1,LU,7435
10004113,10004113,KISG1XH,1,LU,9478
10004113,10004113,KISG400,1,LU,9555
10004113,10004113,KISG401,1,LU,6515
10004113,10004113,KISG402,1,LU,5979
10004113,10004113,KISG403,1,LU,7307
10004113,10004113,KISG404,1,LU,0694
10004113,10004113,KISG500,1,LU,9759
10004113,10004113,KISG501,1,LU,4046
10004113,10004113,KISGC16,1,LU,2552
10004113,10004113,KISGF13,1,LU,2562
10004113,10004113,KISGG13,1,LU,6976
10004113,10004113,KISGG1H,1,LU,9220
10004113,10004113,KISGG47,1,LU,7477
10004113,10004113,KISGG4C,1,LU,9913
10004113,10004113,KISGG4D,1,LU,0602
10004113,10004113,KISGG4R,1,LU,6360
10004113,10004113,KISGG4T,1,LU,8668
10004113,10004113,KISGGK1,1,LU,5721
10004113,10004113,KISGGK7,1,LU,5098
10004113,10004113,KISGGL1,1,LU,8313
10004113,10004113,KISGN13,1,LU,7640
10004113,10004113,KISGN42,1,LU,5721
10004113,10004113,KISGN4F,1,LU,5923
10004113,10004113,KISGN51,1,LU,2293
10004113,10004113,KISGN52,1,LU,5000
10004113,10004113,KISGNC3,1,LU,6801
10004113,10004113,KISGNK2,1,LU,7097
10004113,10004113,KISGNL2,1,LU,4666
10004113,10004113,KISH160,1,LU,0363
10004113,10004113,KISH161,1,LU,1032
10004113,10004113,KISH162,1,LU,9141
10004113,10004113,KISH163,1,LU,3768
10004113,10004113,KISH200,1,LU,5345
10004113,10004113,KISH201,1,LU,1084
10004113,10004113,KISH202,1,LU,2802
10004113,10004113,KISH203,1,LU,0267
10004113,10004113,KISH20A,1,LU,2806
10004113,10004113,KISH300,1,LU,8176
10004113,10004113,KISH301,1,LU,4228
10004113,10004113,KISH302,1,LU,2687
10004113,10004113,KISH303,1,LU,1684
10004113,10004113,KISH304,1,LU,1625
10004113,10004113,KISH330,1,LU,9615
10004113,10004113,KISH33A,1,LU,6063
10004113,10004113,KISH341,1,LU,5972
10004113,10004113,KISH342,1,LU,2745
10004113,10004113,KISH343,1,LU,4548
10004113,10004113,KISH401,1,LU,5896
10004113,10004113,KISH402,1,LU,4890
10004113,10004113,KISH403,1,LU,0700
10004113,10004113,KISH410,1,LU,2096
10004113,10004113,KISH411,1,LU,6204
10004113,10004113,KISH600,1,LU,4377
10004113,10004113,KISH601,1,LU,0779
10004113,10004113,KISH602,1,LU,7055
10004113,10004113,KISH604,1,LU,8572
10004113,10004113,KISH605,1,LU,8012
10004113,10004113,KISH611,1,LU,5644
10004113,10004113,KISH612,1,LU,9073
10004113,10004113,KISH613,1,LU,8242
10004113,10004113,KISH614,1,LU,4965
10004113,10004113,KISH641,1,LU,2965
10004113,10004113,KISH650,1,LU,1453
10004113,10004113,KISH652,1,LU,7074
10004113,10004113,KISH660,1,LU,8426
10004113,10004113,KISH700,1,LU,6634
10004113,10004113,KISH710,1,LU,4648
10004113,10004113,KISH715,1,LU,2576
10004113,10004113,KISH775,1,LU,5552
10004113,10004113,KISH776,1,LU,5956
10004113,10004113,KISH802,1,LU,8895
10004113,10004113,KISH803,1,LU,7246
10004113,10004113,KISH805,1,LU,8572
10004113,10004113,KISH806,1,LU,6379
10004113,10004113,KISH80A,1,LU,2086
10004113,10004113,KISH8N2,1,LU,9541
10004113,10004113,KISH8NF,1,LU,7124
10004113,10004113,KISHC76,1,LU,2729
10004113,10004113,KISHH17,1,LU,3312
10004113,10004113,KISHH1R,1,LU,4386
10004113,10004113,KISHH1T,1,LU,6296
10004113,10004113,KISHHC7,1,LU,1908
10004113,10004113,KISHHD7,1,LU,1145
10004113,10004113,KISHJ79,1,LU,4554
10004113,10004113,KISHJ7X,1,LU,0666
10004113,10004113,KISHK22,1,LU,2486
10004113,10004113,KISHN12,1,LU,4343
10004113,10004113,KISHN49,1,LU,7710
10004113,10004113,KISHNK9,1,LU,9257
10004113,10004113,KISJ420,1,LU,8525
10004113,10004113,KISJ500,1,LU,9318
10004113,10004113,KISJ501,1,LU,5973
10004113,10004113,KISJ502,1,LU,5887
10004113,10004113,KISJ503,1,LU,4339
10004113,10004113,KISJ504,1,LU,0906
10004113,10004113,KISJ511,1,LU,4803
10004113,10004113,KISJ551,1,LU,8986
10004113,10004113,KISJ552,1,LU,3489
10004113,10004113,KISJ553,1,LU,5037
10004113,10004113,KISJ5BW,1,LU,6247
10004113,10004113,KISJ5BX,1,LU,0349
10004113,10004113,KISJ5BY,1,LU,8833
10004113,10004113,KISJ5BZ,1,LU,7395
10004113,10004113,KISK101,1,LU,8801
10004113,10004113,KISK236,1,LU,9189
10004113,10004113,KISK237,1,LU,1473
10004113,10004113,KISK291,1,LU,6206
10004113,10004113,KISL100,1,LU,4582
10004113,10004113,KISL10A,1,LU,9150
10004113,10004113,KISL110,1,LU,5704
10004113,10004113,KISL115,1,LU,2228
10004113,10004113,KISL1F8,1,LU,6229
10004113,10004113,KISL1FV,1,LU,7267
10004113,10004113,KISL1FY,1,LU,1708
10004113,10004113,KISL1L2,1,LU,4510
10004113,10004113,KISL1LF,1,LU,1416
10004113,10004113,KISL1N4,1,LU,6414
10004113,10004113,KISL1NK,1,LU,4201
10004113,10004113,KISL1NL,1,LU,2877
10004113,10004113,KISL202,1,LU,8279
10004113,10004113,KISL203,1,LU,2995
10004113,10004113,KISL250,1,LU,8519
10004113,10004113,KISL251,1,LU,9720
10004113,10004113,KISL291,1,LU,9535
10004113,10004113,KISL292,1,LU,0110
10004113,10004113,KISL2L1,1,LU,0657
10004113,10004113,KISL2L3,1,LU,0323
10004113,10004113,KISL2L4,1,LU,3515
10004113,10004113,KISL2L7,1,LU,5914
10004113,10004113,KISL2LA,1,LU,3034
10004113,10004113,KISL2LF,1,LU,6661
10004113,10004113,KISL2N1,1,LU,9745
10004113,10004113,KISL2N2,1,LU,2399
10004113,10004113,KISL2P3,1,LU,5787
10004113,10004113,KISL2PA,1,LU,1136
10004113,10004113,KISL2V1,1,LU,3615
10004113,10004113,KISL2VA,1,LU,9909
10004113,10004113,KISL300,1,LU,0898
10004113,10004113,KISL301,1,LU,8938
10004113,10004113,KISL3FY,1,LU,5759
10004113,10004113,KISL3M0,1,LU,2128
10004113,10004113,KISL3M9,1,LU,5149
10004113,10004113,KISLL17,1,LU,3462
10004113,10004113,KISLL18,1,LU,1637
10004113,10004113,KISLL23,1,LU,3467
10004113,10004113,KISLL24,1,LU,4466
10004113,10004113,KISLL64,1,LU,9090
10004113,10004113,KISLN12,1,LU,4719
10004113,10004113,KISLN14,1,LU,5806
10004113,10004113,KISLN1F,1,LU,6227
10004113,10004113,KISLN78,1,LU,5841
10004113,10004113,KISLN7F,1,LU,3313
10004113,10004113,KISLP33,1,LU,5042
10004113,10004113,KISLP34,1,LU,5324
10004113,10004113,KISLV21,1,LU,4990
10004113,10004113,KISLV22,1,LU,5689
10004113,10004113,KISML24,1,LU,0004
10004113,10004113,KISN110,1,LU,0516
10004113,10004113,KISN1FY,1,LU,0799
10004113,10004113,KISN201,1,LU,6339
10004113,10004113,KISN222,1,LU,0989
10004113,10004113,KISN281,1,LU,6552
10004113,10004113,KISN290,1,LU,1729
10004113,10004113,KISN291,1,LU,9793
10004113,10004113,KISN301,1,LU,6706
10004113,10004113,KISN920,1,LU,0595
10004113,10004113,KISN921,1,LU,4444
10004113,10004113,KISNN25,1,LU,0253
10004113,10004113,KISNN34,1,LU,9514
10004113,10004113,KISP4Q3,1,LU,4370
10004113,10004113,KISP4QH,1,LU,3162
10004113,10004113,KISP90A,1,LU,2906
10004113,10004113,KISP910,1,LU,0241
10004113,10004113,KISPN11,1,LU,1659
10004113,10004113,KISPNC1,1,LU,6133
10004113,10004113,KISQ300,1,LU,4551
10004113,10004113,KISQ301,1,LU,0369
10004113,10004113,KISQ3C6,1,LU,4552
10004113,10004113,KISQ3N1,1,LU,9540
10004113,10004113,KISQ3T7,1,LU,8373
10004113,10004113,KISQ3W4,1,LU,6397
10004113,10004113,KISQC36,1,LU,3388
10004113,10004113,KISQN31,1,LU,8766
10004113,10004113,KISQT37,1,LU,2406
10004113,10004113,KISQW34,1,LU,7016
10004113,10004113,KISV100,1,LU,8598
10004113,10004113,KISV101,1,LU,1527
10004113,10004113,KISVF18,1,LU,9481
10004113,10004113,KISVF1V,1,LU,7596
10004113,10004113,KISVL12,1,LU,8353
10004113,10004113,KISVL1F,1,LU,5826
10004113,10004113,KISVL1G,1,LU,4426
10004113,10004113,KISVL1H,1,LU,6201
10004113,10004113,KISVQ13,1,LU,5643
10004113,10004113,KISVQ14,1,LU,2766
10004113,10004113,KISW100,1,LU,8830
10004113,10004113,KISW101,1,LU,3959
10004113,10004113,KISW200,1,LU,7569
10004113,10004113,KISW201,1,LU,6601
10004113,10004113,KISW400,1,LU,4708
10004113,10004113,KISW401,1,LU,7824
10004113,10004113,KISW4N1,1,LU,9016
10004113,10004113,KISW4Q3,1,LU,0790
10004113,10004113,KISW900,1,LU,2589
10004113,10004113,KISW901,1,LU,3133
10004113,10004113,KISWJ24,1,LU,0003
10004113,10004113,KISWN41,1,LU,2122
10004113,10004113,KISWQ43,1,LU,6350
10004116,10014001,LCLDRTFDU-Y,1,LO,5573
10004116,10014001,LDESSGLEU-Y,1,LO,0327
10004116,10014001,LOPEFDSCU-Y,1,LO,4995
10004116,10014001,LSCSSGLEU-Y,1,LO,1323
10004116,10014001,LSILRTFDU-Y,1,LO,5999
10004180,10004180,K0003,1,00,4035
10004180,10004180,K0003,1,00,7196
10004180,10004180,K0003,2,00,4035
10004180,10004180,K0003,2,00,7196
10004180,10004180,K0004,1,00,1302
10004180,10004180,K0004,1,00,6229
10004180,10004180,K0004,2,00,1302
10004180,10004180,K0004,2,00,6229
10004180,10004180,K0005,1,00,9687
10004180,10004180,K0005,2,00,9687
10004180,10004180,K0007,1,00,5480
10004180,10004180,K0008,1,00,6906
10004180,10004180,K0008,1,00,7679
10004180,10004180,K0009,1,00,2655
10004180,10004180,K0010,1,00,6910
10004180,10004180,K0015,1,00,7369
10004180,10004180,K0015,1,00,8695
10004180,10004180,K0015,2,00,7369
10004180,10004180,K0015,2,00,8695
10004180,10004180,K0016,1,00,0680
10004180,10004180,K0017,1,00,0233
10004180,10004180,K0018,1,00,2906
10004180,10004180,K0018,1,00,4317
10004180,10004180,K0018,2,00,2906
10004180,10004180,K0018,2,00,4317
10004180,10004180,K0019,1,00,8420
10004180,10004180,K0019,2,00,8420
10004180,10004180,K0021,1,00,2457
10004180,10004180,K0021,1,00,3002
10004180,10004180,K0021,2,00,2457
10004180,10004180,K0021,2,00,3002
10004180,10004180,K0022,1,00,0927
10004180,10004180,K0023,1,00,2417
10004180,10004180,K0023,1,00,4632
10004180,10004180,K0023,2,00,4632
10004180,10004180,K0023,2,00,2417
10004180,10004180,K0024,1,00,0415
10004180,10004180,K0024,1,00,8550
10004180,10004180,K0024,2,00,0415
10004180,10004180,K0024,2,00,8550
10004180,10004180,K0025,1,00,7578
10004180,10004180,K0026,1,00,0987
10004180,10004180,K0027,1,01,9323
10004180,10004180,K0027,2,01,9323
10004180,10004180,K0028,1,01,2446
10004180,10004180,K0028,2,01,2446
10004180,10004180,K0029,1,01,4986
10004180,10004180,K0029,2,01,4986
10004180,10004180,K0030,1,01,6185
10004180,10004180,K0030,2,01,6185
10004180,10004180,K0031,1,01,9087
10004180,10004180,K0033,1,01,3841
10004180,10004180,K0033,2,01,3841
10004180,10004180,K0034,1,01,6975
10004180,10004180,K0034,2,01,6975
10004180,10004180,K0035,1,00,0504
10004180,10004180,K0035,1,00,7260
10004180,10004180,K0036,1,00,8033
10004180,10004180,K0036,2,00,8033
10004180,10004180,K0038,1,00,4209
10004180,10004180,K0039,1,00,3550
10004180,10004180,K0040,1,01,0906
10004180,10004180,K0040,2,01,0906
10004180,10004180,K0041,1,01,8934
10004180,10004180,K0041,2,01,8934
10004180,10004180,K0043,1,00,2163
10004180,10004180,K0043,1,00,6439
10004180,10004180,K0043,2,00,2163
10004180,10004180,K0043,2,00,6439
10004180,10004180,K0044,1,00,6275
10004180,10004180,K0044,1,00,6301
10004180,10004180,K0044,2,00,6275
10004180,10004180,K0044,2,00,6301
10004180,10004180,K0045,1,01,6825
10004180,10004180,K0046,1,00,1965
10004180,10004180,K0050,1,00,7572
10004180,10004180,K0052,1,01,5626
10004180,10004180,K0053,1,01,9614
10004180,10004180,K0054,1,01,4414
10004180,10004180,K0057,1,01,5281
10004180,10004180,K0059,1,01,4165
10004180,10004180,K0060,1,01,0953
10004180,10004180,K0063,1,00,7977
10004180,10004180,K0063,1,00,9670
10004180,10004180,K0063,2,00,7977
10004180,10004180,K0063,2,00,9670
10004180,10004180,K0064,1,00,7167
10004180,10004180,K0064,2,00,7167
10004180,10004180,K0065,1,00,3065
10004180,10004180,K0067,1,00,8031
10004180,10004180,K0067,2,00,8031
10004180,10004180,K0069,1,00,7146
10004180,10004180,K0070,1,00,3188
10004180,10004180,K0071,1,00,3621
10004180,10004180,K0072,1,00,6107
10004180,10004180,K0073,1,00,3015
10004180,10004180,K0074,1,00,1343
10004180,10004180,K0077,1,00,3342
10004180,10004180,K0077,1,00,4580
10004180,10004180,K0078,1,00,3686
10004180,10004180,K0078,1,00,7614
10004180,10004180,K0079,1,00,4363
10004180,10004180,K0080,1,00,0993
10004180,10004180,K0082,1,00,9031
10004180,10004180,K0082,1,00,8525
10004180,10004180,K0084,1,00,8941
10004180,10004180,K0086,1,00,5592
10004180,10004180,K0087,1,00,6133
10004180,10004180,K0088,1,00,3583
10004180,10004180,K0089,1,00,1855
10004180,10004180,K0090,1,00,0251
10004180,10004180,K0091,1,00,5969
10004180,10004180,K0091,2,00,5969
10004180,10004180,K0092,1,00,4414
10004180,10004180,K0093,1,00,5157
10004180,10004180,K0094,1,00,0907
10004180,10004180,K0094,2,00,0907
10004180,10004180,K0095,1,00,9300
10004180,10004180,K0096,1,00,8980
10004180,10004180,K0096,1,00,4736
10004180,10004180,K0096,2,00,4736
10004180,10004180,K0096,2,00,8980
10004180,10004180,K0097,1,00,0298
10004180,10004180,K0097,1,00,2933
10004180,10004180,K0100,1,00,9046
10004180,10004180,K0100,2,00,9046
10004180,10004180,K0101,1,00,0123
10004180,10004180,K0101,2,00,0123
10004180,10004180,K0102,1,00,3189
10004180,10004180,K0102,2,00,3189
10004180,10004180,K0103,1,00,3082
10004180,10004180,K0103,1,00,4081
10004180,10004180,K0104,1,00,0727
10004180,10004180,K0104,1,00,4038
10004180,10004180,K0105,1,00,3555
10004180,10004180,K0105,1,00,3995
10004180,10004180,K0106,1,00,4162
10004180,10004180,K0106,1,00,6368
10004180,10004180,K0107,1,00,4885
10004180,10004180,K0107,1,00,8881
10004180,10004180,K0111,1,00,5542
10004180,10004180,K0111,2,00,5542
10004180,10004180,K0113,1,00,0145
10004180,10004180,K0113,1,00,9754
10004180,10004180,K0114,1,00,2969
10004180,10004180,K0114,1,00,1650
10004180,10004180,K0115,1,00,4275
10004180,10004180,K0115,1,00,2795
10004180,10004180,K0116,1,00,1734
10004180,10004180,K0116,1,00,7087
10004180,10004180,K0118,1,00,1683
10004180,10004180,K0118,1,00,6700
10004180,10004180,K0119,1,00,8677
10004180,10004180,K0119,1,00,2719
10004180,10004180,K0121,1,00,7909
10004180,10004180,K0124,1,00,7091
10004180,10004180,K0124,1,00,2991
10004180,10004180,K0124,2,00,7091
10004180,10004180,K0124,2,00,2991
10004180,10004180,K0125,1,00,5593
10004180,10004180,K0125,1,00,2838
10004180,10004180,K0125,2,00,5593
10004180,10004180,K0125,2,00,2838
10004180,10004180,K0126,1,00,3386
10004180,10004180,K0126,1,00,2144
10004180,10004180,K0128,1,00,1094
10004180,10004180,K0128,1,00,6237
10004180,10004180,K0128,2,00,1094
10004180,10004180,K0128,2,00,6237
10004180,10004180,K0134,1,00,2347
10004180,10004180,K0134,1,00,9501
10004180,10004180,K0138,1,00,4666
10004180,10004180,K0138,1,00,9844
10004180,10004180,K0140,1,03,7484
10004180,10004180,K0142,1,00,3176
10004180,10004180,K0143,1,00,1899
10004180,10004180,K0147,1,00,1609
10004180,10004180,K0148,1,00,3944
10004180,10004180,K0149,1,00,3861
10004180,10004180,K0149,1,00,5730
10004180,10004180,K0150,1,00,3003
10004180,10004180,K0150,1,00,4951
10004180,10004180,K0151,1,00,9656
10004180,10004180,K0151,2,00,9656
10004180,10004180,K0153,1,00,9307
10004180,10004180,K0153,2,00,9307
10004180,10004180,K0154,1,00,3763
10004180,10004180,K0154,2,00,3763
10004180,10004180,K0155,1,00,6128
10004180,10004180,K0155,2,00,6128
10004180,10004180,K0156,1,00,5810
10004180,10004180,K0157,1,01,8560
10004180,10004180,K0157,2,01,8560
10004180,10004180,K0158,1,00,2079
10004180,10004180,K0160,1,00,5488
10004180,10004180,K0162,1,01,6268
10004180,10004180,K0162,2,01,6268
10004180,10004180,K0164,1,00,8120
10004180,10004180,K0164,2,00,8120
10004180,10004180,K0165,1,00,6789
10004180,10004180,K0166,1,00,5407
10004180,10004180,K0167,1,00,8377
10004180,10004180,K0167,2,00,8377
10004180,10004180,K0168,1,00,0830
10004180,10004180,K0169,1,00,6946
10004180,10004180,K0170,1,01,8990
10004180,10004180,K0171,1,01,8337
10004180,10004180,K0172,1,01,5597
10004180,10004180,K0174,1,01,0079
10004180,10004180,K0176,1,00,6572
10004180,10004180,K0177,1,00,8558
10004180,10004180,K0177,2,00,8558
10004180,10004180,K0178,1,00,6309
10004180,10004180,K0178,2,00,6309
10004180,10004180,K0179,1,01,5667
10004180,10004180,K0180,1,01,2699
10004180,10004180,K0181,1,01,3849
10004180,10004180,K0184,1,01,7789
10004180,10004180,K0186,1,00,5378
10004180,10004180,K0186,2,00,5378
10004180,10004180,K0187,1,00,1206
10004180,10004180,K0187,2,00,1206
10004180,10004180,K0188,1,00,4310
10004180,10004180,K0188,2,00,4310
10004180,10004180,K0189,1,00,5267
10004180,10004180,K0189,2,00,5267
10004180,10004180,K0190,1,01,2241
10004180,10004180,K0191,1,00,3550
10004180,10004180,K0191,2,00,3550
10004180,10004180,K0194,1,01,2564
10004180,10004180,K0195,1,01,8636
10004180,10004180,K0196,1,01,7486
10004180,10004180,K0196,2,01,7486
10004180,10004180,K0197,1,01,2355
10004180,10004180,K0201,1,01,1745
10004180,10004180,K0202,1,01,1924
10004180,10004180,K0204,1,00,5579
10004180,10004180,K0205,1,00,7000
10004180,10004180,K0206,1,00,2323
10004180,10004180,K0207,1,00,0426
10004180,10004180,K0209,1,00,8109
10004180,10004180,K0209,2,00,8109
10004180,10004180,K0210,1,00,2635
10004180,10004180,K0210,2,00,2635
10004180,10004180,K0213,1,00,4712
10004180,10004180,K0213,2,00,4712
10004180,10004180,K0223,1,00,0841
10004180,10004180,K0224,1,00,1180
10004180,10004180,K0225,1,00,5299
10004180,10004180,K0225,1,00,6610
10004180,10004180,K0226,1,00,3539
10004180,10004180,K0227,1,01,1162
10004180,10004180,K0228,1,01,3155
10004180,10004180,K0229,1,00,7923
10004180,10004180,K0230,1,00,5889
10004180,10004180,K0232,1,01,5574
10004180,10004180,K0233,1,01,3123
10004180,10004180,K0233,2,01,3123
10004180,10004180,K0238,1,00,7364
10004180,10004180,K0238,1,00,8265
10004180,10004180,K0239,1,00,7307
10004180,10004180,K0241,1,00,8199
10004180,10004180,K0242,1,00,4150
10004180,10004180,K0243,1,00,3270
10004180,10004180,K0243,1,00,5871
10004180,10004180,K0245,1,00,9955
10004180,10004180,K0245,1,00,2950
10004180,10004180,K0247,1,00,5729
10004180,10004180,K0247,1,00,8422
10004180,10004180,K0252,1,00,2650
10004180,10004180,K0252,1,00,0401
10004180,10004180,K0253,1,00,5236
10004180,10004180,K0253,1,00,6053
10004180,10004180,K0255,1,00,7362
10004180,10004180,K0255,1,00,7828
10004180,10004180,K0256,1,00,7868
10004180,10004180,K0256,1,00,4882
10004180,10004180,K0257,1,00,4437
10004180,10004180,K0258,1,00,0760
10004180,10004180,K0261,1,01,1318
10004180,10004180,K0262,1,01,0145
10004180,10004180,K0263,1,00,5638
10004180,10004180,K0264,1,01,3915
10004180,10004180,K0265,1,00,1008
10004180,10004180,K0266,1,01,5717
10004180,10004180,K0270,1,00,3943
10004180,10004180,K0271,1,00,4290
10004180,10004180,K0277,1,00,2225
10004180,10004180,K0278,1,00,6634
10004180,10004180,K0281,1,01,4096
10004180,10004180,K0283,1,01,5407
10004180,10004180,K0284,1,01,5625
10004180,10004180,K0284,2,01,5625
10004180,10004180,K0285,1,01,9251
10004180,10004180,K0286,1,01,1275
10004180,10004180,K0287,1,01,6526
10004180,10004180,K0289,1,00,7560
10004180,10004180,K0289,2,00,7560
10004180,10004180,K0291,1,01,4131
10004180,10004180,K0291,2,01,4131
10004180,10004180,K0292,1,01,3547
10004180,10004180,K0294,1,00,2465
10004180,10004180,K0294,2,00,2465
10004180,10004180,K0295,1,00,2747
10004180,10004180,K0296,1,00,1868
10004180,10004180,K0296,2,00,1868
10004180,10004180,K0297,1,00,9731
10004180,10004180,K0297,2,00,9731
10004180,10004180,K0298,1,01,1004
10004180,10004180,K0298,2,01,1004
10004180,10004180,K0299,1,01,9343
10004180,10004180,K0299,2,01,9343
10004180,10004180,K0300,1,00,9404
10004180,10004180,K0302,1,01,3927
10004180,10004180,K0303,1,00,0093
10004180,10004180,K0303,2,00,0093
10004180,10004180,K0304,1,00,0100
10004180,10004180,K0304,2,00,0100
10004180,10004180,K0305,1,00,8857
10004180,10004180,K0305,2,00,8857
10004180,10004180,K0306,1,00,4430
10004180,10004180,K0306,2,00,4430
10004180,10004180,K0308,1,00,7407
10004180,10004180,K0308,2,00,7407
10004180,10004180,K0309,1,00,8660
10004180,10004180,K0309,2,00,8660
10004180,10004180,K0310,1,00,5417
10004180,10004180,K0310,2,00,5417
10004180,10004180,K0311,1,00,5825
10004180,10004180,K0311,2,00,5825
10004180,10004180,K0312,1,00,7182
10004180,10004180,K0312,2,00,7182
10004180,10004180,K0313,1,00,8893
10004180,10004180,K0313,2,00,8893
10004180,10004180,K0314,1,00,6643
10004180,10004180,K0314,2,00,6643
10004180,10004180,K0315,1,01,9352
